,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,1.0,7.0,2.0,1.0,0.125,0.5,0.2727272727272727,0.7272727272727273,0.2,-0.24056261216234406
1,0.0,5.0,4.0,2.0,0.0,0.0,0.36363636363636365,0.45454545454545453,0.0,-0.43033148291193524
2,1.0,4.0,5.0,1.0,0.2,0.5,0.5454545454545454,0.45454545454545453,0.28571428571428575,0.04303314829119352
3,1.0,6.0,3.0,1.0,0.14285714285714285,0.5,0.36363636363636365,0.6363636363636364,0.22222222222222224,-0.1336306209562122
4,0.0,4.0,5.0,2.0,0.0,0.0,0.45454545454545453,0.36363636363636365,0.0,-0.3563483225498992
5,2.0,6.0,2.0,0.0,0.25,1.0,0.4,0.8,0.4,0.25
6,2.0,7.0,1.0,0.0,0.2222222222222222,1.0,0.3,0.9,0.3636363636363636,0.16666666666666666
7,1.0,3.0,5.0,1.0,0.25,0.5,0.6,0.4,0.3333333333333333,0.10206207261596577
8,0.0,2.0,6.0,2.0,0.0,0.0,0.6,0.2,0.0,-0.25
9,0.0,6.0,2.0,2.0,0.0,0.0,0.2,0.6,0.0,-0.6123724356957946
10,8.0,50.0,35.0,12.0,0.11900793650793651,0.4,0.41,0.1804906204906205,-0.14614835867023596,
