,idProject,nameProject,productionClass,testCase,SimilaritiesCoefficient,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
131,40.0,dropwizard,UUIDParam,io.dropwizard.jersey.params.uuidparamtest.anonuuidthrowsanexception,0.5820638346995796,0.4179361653004204,False,False,False
132,40.0,dropwizard,JerseyViolationException,io.dropwizard.jersey.validation.jerseyviolationexceptiontest.testaccessors,0.0,1.0,True,True,False
133,40.0,dropwizard,ParamValidatorUnwrapper,io.dropwizard.jersey.validation.paramvalidatorunwrappertest.failswithinvalidintparam,0.8769391183472164,0.1230608816527836,False,False,False
136,40.0,dropwizard,ContextRoutingHandler,io.dropwizard.jetty.contextroutinghandlertest.startsandstopsallhandlers,0.2817769997505528,0.7182230002494472,True,False,False
137,40.0,dropwizard,GzipHandlerFactory,io.dropwizard.jetty.gziphandlerfactorytest.canbeenabled,0.3663315901216232,0.6336684098783768,True,False,False
139,40.0,dropwizard,GzipHandlerFactory,io.dropwizard.jetty.gziphandlerfactorytest.hascompressedmimetypes,0.4108377142820957,0.5891622857179043,False,False,False
144,40.0,dropwizard,NetUtil,io.dropwizard.jetty.netutiltest.testossetting,0.5282225176147713,0.4717774823852286,False,False,False
146,40.0,dropwizard,RoutingHandler,io.dropwizard.jetty.routinghandlertest.withoutsessionhandler,0.6530971576938399,0.3469028423061601,False,False,False
148,40.0,dropwizard,AppenderFactoryCustomTimeZone,io.dropwizard.logging.appenderfactorycustomtimezone.testloadappenderwithnotimezone,0.8010682859283195,0.1989317140716805,False,False,False
149,40.0,dropwizard,ConsoleAppenderFactory,io.dropwizard.logging.consoleappenderfactorytest.appendernameisset,0.7747857903449028,0.2252142096550972,False,False,False
151,40.0,dropwizard,FileAppenderFactory,io.dropwizard.logging.fileappenderfactorytest.appendernameisset,0.6362709003956953,0.3637290996043046,False,True,False
153,40.0,dropwizard,FileAppenderFactory,io.dropwizard.logging.fileappenderfactorytest.hasmaxfilesizefixedwindow,0.6192848621773481,0.3807151378226519,False,False,False
158,40.0,dropwizard,FileAppenderFactory,io.dropwizard.logging.fileappenderfactorytest.testcurrentlogfilenameisemptyandappenderusesarchivednameinstead,0.6497737049282328,0.3502262950717671,False,False,False
164,40.0,dropwizard,EventJsonLayout,io.dropwizard.logging.json.layout.eventjsonlayouttest.testreplacefieldname,0.6008971422191076,0.3991028577808924,False,False,False
166,40.0,dropwizard,ExceptionFormat,io.dropwizard.logging.json.layout.exceptionformattest.testsetdepth,0.7851824146334797,0.2148175853665203,False,False,False
167,40.0,dropwizard,JsonFormatter,io.dropwizard.logging.json.layout.jsonformattertest.testprettyprintnolineseparator,0.8524471898983196,0.1475528101016804,False,False,False
169,40.0,dropwizard,MapBuilder,io.dropwizard.logging.json.layout.mapbuildertest.testaddmapsupplier,0.584398105827425,0.415601894172575,False,False,False
170,40.0,dropwizard,MapBuilder,io.dropwizard.logging.json.layout.mapbuildertest.testaddnumbersupplier,0.532887373085841,0.467112626914159,False,False,False
172,40.0,dropwizard,MapBuilder,io.dropwizard.logging.json.layout.mapbuildertest.testdonotincludenullnumbervalue,0.4963175099116664,0.5036824900883335,False,False,False
175,40.0,dropwizard,MapBuilder,io.dropwizard.logging.json.layout.mapbuildertest.testincludenotformattedtimestamp,0.4423998555952759,0.557600144404724,False,False,False
176,40.0,dropwizard,MapBuilder,io.dropwizard.logging.json.layout.mapbuildertest.testreplacenumberfieldname,0.4902687650678331,0.5097312349321669,False,False,False
178,40.0,dropwizard,PrefixedExtendedThrowableProxyConverter,io.dropwizard.logging.prefixedextendedthrowableproxyconvertertest.prefixesexceptionswithexclamationmarks,0.2100420126042015,0.7899579873957985,True,False,False
179,40.0,dropwizard,PrefixedRootCauseFirstThrowableProxyConverter,io.dropwizard.logging.prefixedrootcausefirstthrowableproxyconvertertest.prefixesexceptionswithexclamationmarks,0.1923002464602451,0.8076997535397549,True,False,False
182,40.0,dropwizard,TcpSocketAppenderFactory,io.dropwizard.logging.tcpsocketappenderfactorytest.testbufferingtcplogging,0.461921771051175,0.538078228948825,False,True,False
183,40.0,dropwizard,ThrottlingAppenderWrapper,io.dropwizard.logging.throttlingappenderwrappertest.overthrottlinglimit,0.2823613996629578,0.7176386003370421,True,False,False
186,40.0,dropwizard,DbCommand,io.dropwizard.migrations.dbcommandtest.testrunsubcommand,0.318976285579505,0.6810237144204949,True,True,False
187,40.0,dropwizard,DbDumpCommand,io.dropwizard.migrations.dbdumpcommandtest.testhelppage,0.1175469759505315,0.8824530240494685,True,False,False
188,40.0,dropwizard,DbFastForwardCommand,io.dropwizard.migrations.dbfastforwardcommandtest.testprinthelp,0.2074632778623569,0.792536722137643,True,False,False
189,40.0,dropwizard,DbGenerateDocsCommand,io.dropwizard.migrations.dbgeneratedocscommandtest.testrun,0.2188621723886088,0.7811378276113912,True,False,False
194,40.0,dropwizard,ExternalRequestLogFactory,io.dropwizard.request.logging.externalrequestlogfactorytest.isdiscoverable,0.570087712549569,0.429912287450431,False,False,False
196,40.0,dropwizard,LogbackAccessRequestLayout,io.dropwizard.request.logging.layout.logbackaccessrequestlayouttest.outputpatternasheaderisfalse,0.36276309823592,0.63723690176408,True,False,False
197,40.0,dropwizard,LogbackAccessRequestLog,io.dropwizard.request.logging.logbackaccessrequestlogtest.logsrequeststotheappender,0.2304577250292798,0.7695422749707201,True,False,False
199,40.0,dropwizard,LogbackClassicRequestLogFactory,io.dropwizard.request.logging.old.logbackclassicrequestlogfactorytest.testbuild,0.4573510738247306,0.5426489261752694,False,False,False
201,40.0,dropwizard,DefaultServerFactory,io.dropwizard.server.defaultserverfactorytest.hasaminimumnumberofthreads,0.4196295739006238,0.5803704260993762,False,False,False
202,40.0,dropwizard,DefaultServerFactory,io.dropwizard.server.defaultserverfactorytest.testconfiguredenvironment,0.2549863223176417,0.7450136776823584,True,False,False
203,40.0,dropwizard,SimpleServerFactory,io.dropwizard.server.simpleserverfactorytest.testgetadmincontext,0.4532558904770286,0.5467441095229714,False,False,False
206,40.0,dropwizard,AssetServlet,io.dropwizard.servlets.assets.assetservlettest.consistentlyassignsetags,0.6620759186781628,0.3379240813218371,False,False,False
207,40.0,dropwizard,AssetServlet,io.dropwizard.servlets.assets.assetservlettest.defaultstohtml,0.6947804190260489,0.3052195809739511,False,False,False
208,40.0,dropwizard,AssetServlet,io.dropwizard.servlets.assets.assetservlettest.servescharset,0.7228485973458595,0.2771514026541405,False,False,False
209,40.0,dropwizard,AssetServlet,io.dropwizard.servlets.assets.assetservlettest.servesfilesmappedtoroot,0.7296319600088477,0.2703680399911523,False,False,False
212,40.0,dropwizard,AssetServlet,io.dropwizard.servlets.assets.assetservlettest.supportsfinalbyterange,0.6842951423389576,0.3157048576610424,False,False,False
214,40.0,dropwizard,ByteRange,io.dropwizard.servlets.assets.byterangetest.toomanybytes,0.8965291248299717,0.1034708751700282,False,False,False
219,40.0,dropwizard,CacheBustingFilter,io.dropwizard.servlets.cachebustingfiltertest.passesthroughnonhttprequests,0.3955535172818131,0.6044464827181868,True,False,False
220,40.0,dropwizard,SlowRequestFilter,io.dropwizard.servlets.slowrequestfiltertest.logsslowrequests,0.6522494750055354,0.3477505249944645,False,False,False
221,40.0,dropwizard,LogConfigurationTask,io.dropwizard.servlets.tasks.logconfigurationtasktest.configuresspecificlevelforaloggerforaduration,0.8922781611424725,0.1077218388575275,False,False,False
222,40.0,dropwizard,TaskServlet,io.dropwizard.servlets.tasks.taskservlettest.passespostbodyalongtopostbodytasks,0.5040682440219842,0.4959317559780157,False,False,False
231,40.0,dropwizard,PersonResource,io.dropwizard.testing.junit5.personresourcetest.testcustomclientconfiguration,0.3261076081173655,0.6738923918826345,True,False,False
232,40.0,dropwizard,PersonResource,io.dropwizard.testing.junit5.personresourcetest.testdefaultconstraintviolation,0.4334991465041942,0.5665008534958058,False,False,False
233,40.0,dropwizard,PersonResource,io.dropwizard.testing.junit5.personresourcetest.testdefaultjsonprocessingmapper,0.435925426592423,0.5640745734075769,False,False,False
234,40.0,dropwizard,PersonResource,io.dropwizard.testing.junit5.personresourcetest.testgetimmutablelistofpersons,0.4347701356809804,0.5652298643190196,False,False,False
235,40.0,dropwizard,CharStreams,io.dropwizard.util.charstreamstest.testtostring,0.0,1.0,True,True,False
236,40.0,dropwizard,Duration,io.dropwizard.util.durationtest.convertsdays,0.5681077261122254,0.4318922738877746,False,False,False
243,40.0,dropwizard,Generics,io.dropwizard.util.genericstest.testboundtypeparameter,0.4791239620753164,0.5208760379246835,False,True,False
244,40.0,dropwizard,Optionals,io.dropwizard.util.optionalstest.testfromguavaoptional,0.8744421666893684,0.1255578333106316,False,False,False
247,40.0,dropwizard,Size,io.dropwizard.util.sizetest.convertstoterabytes,0.5323467934551117,0.4676532065448883,False,False,False
248,40.0,dropwizard,Size,io.dropwizard.util.sizetest.hasaquantity,0.5233675260379678,0.4766324739620322,False,False,False
252,40.0,dropwizard,Size,io.dropwizard.util.sizetest.parsesmegabytes,0.6187216073935737,0.3812783926064262,False,False,False
253,40.0,dropwizard,Size,io.dropwizard.util.sizetest.parsesterabytes,0.6222185049989784,0.3777814950010216,False,False,False
254,40.0,dropwizard,Size,io.dropwizard.util.sizetest.unableparsewrongsizeformat,0.3694390961044148,0.6305609038955853,True,False,False
255,40.0,dropwizard,OneOfValidator,io.dropwizard.validation.oneofvalidatortest.doesnotallowotherelements,0.6725766833406763,0.3274233166593236,False,False,False
257,40.0,dropwizard,PortRangeValidator,io.dropwizard.validation.portrangevalidatortest.rejectsnegativeports,0.6823905723753945,0.3176094276246055,False,False,False
260,40.0,dropwizard,OptionalIntValidatedValueUnwrapper,io.dropwizard.validation.valuehandling.optionalintvalidatedvalueunwrappertest.notnullfailswhenabsent,0.8850655690281588,0.1149344309718412,False,False,False
262,40.0,dropwizard,MustacheViewRenderer,io.dropwizard.views.mustache.mustacheviewrenderertest.candisablecache,0.4066808753522204,0.5933191246477796,False,False,False
264,40.0,dropwizard,MustacheViewRenderer,io.dropwizard.views.mustache.mustacheviewrenderertest.returnsa500forviewsthatcantcompile,0.4767225341198399,0.52327746588016,False,False,False
265,40.0,dropwizard,ViewBundle,io.dropwizard.views.viewbundletest.addstheviewmessagebodywritertotheenvironment,0.2757055218727108,0.7242944781272891,True,False,False
266,40.0,dropwizard,ViewMessageBodyWriter,io.dropwizard.views.viewmessagebodywritertest.detectlocaleshouldhandlebadlyformedheader,0.3402903527161803,0.6597096472838196,True,False,False
267,40.0,dropwizard,ViewMessageBodyWriter,io.dropwizard.views.viewmessagebodywritertest.detectlocaleshouldreturncorrectlocale,0.355766267318126,0.644233732681874,True,False,False
269,40.0,dropwizard,ViewMessageBodyWriter,io.dropwizard.views.viewmessagebodywritertest.writetoshouldusevalidrenderer,0.3305425398545139,0.6694574601454861,True,False,False
2,40.0,dropwizard,App1,com.example.app1.app1test.custom204onemptyoptional,0.6004571780593173,0.3995428219406827,False,False,False
4,40.0,dropwizard,PersonDAO,com.example.helloworld.db.persondaotest.handlesnullfullname,0.4121866335575166,0.5878133664424834,False,False,False
5,40.0,dropwizard,PeopleResource,com.example.helloworld.resources.peopleresourcetest.createperson,0.4342031685353389,0.5657968314646611,False,False,False
6,40.0,dropwizard,PersonResource,com.example.helloworld.resources.personresourcetest.getpersonnotfound,0.3271853831470587,0.6728146168529412,True,False,False
8,40.0,dropwizard,SslReloadApp,com.example.sslreload.sslreloadapptest.badreloaddoesnotchangetheservercertificate,0.3151463118871729,0.6848536881128271,True,True,False
10,40.0,dropwizard,BasicCredentials,io.dropwizard.auth.basic.basiccredentialstest.hasapassword,0.6465645159986557,0.3534354840013443,False,False,False
11,40.0,dropwizard,BasicCredentials,io.dropwizard.auth.basic.basiccredentialstest.hasausername,0.6465645159986557,0.3534354840013443,False,False,False
12,40.0,dropwizard,CachingAuthenticator,io.dropwizard.auth.cachingauthenticatortest.invalidatesallcredentials,0.5599804250422743,0.4400195749577257,False,False,False
13,40.0,dropwizard,CachingAuthenticator,io.dropwizard.auth.cachingauthenticatortest.shouldnotcacheabsentprincipals,0.5200659640501898,0.4799340359498102,False,False,False
14,40.0,dropwizard,CachingAuthorizer,io.dropwizard.auth.cachingauthorizertest.cachesthefirstreturnedprincipal,0.5950606476722105,0.4049393523277895,False,False,False
16,40.0,dropwizard,CachingAuthorizer,io.dropwizard.auth.cachingauthorizertest.invalidatessetsofprincipals,0.5917066468202049,0.4082933531797951,False,False,False
17,40.0,dropwizard,CachingAuthorizer,io.dropwizard.auth.cachingauthorizertest.invalidatessingleprincipal,0.6141534865779962,0.3858465134220038,False,False,False
20,40.0,dropwizard,Cli,io.dropwizard.cli.clitest.rejectsbadcommandflags,0.6122413951044446,0.3877586048955553,False,False,False
26,40.0,dropwizard,ConfiguredCloseableHttpClient,io.dropwizard.client.configuredcloseablehttpclienttest.getclient_returns_config_provided_at_construction,0.6177984167150398,0.3822015832849602,False,False,False
27,40.0,dropwizard,DropwizardApacheConnector,io.dropwizard.client.dropwizardapacheconnectortest.multiple_headers_with_the_same_name_are_processed_successfully,0.3036457346440839,0.696354265355916,True,False,False
28,40.0,dropwizard,DropwizardApacheConnector,io.dropwizard.client.dropwizardapacheconnectortest.when_read_timeout_override_created_then_client_requests_completes_successfully,0.4149149236286073,0.5850850763713926,False,False,False
32,40.0,dropwizard,HttpClientBuilder,io.dropwizard.client.httpclientbuildertest.ignorescookiesbydefault,0.3882159059904037,0.6117840940095963,True,False,False
33,40.0,dropwizard,HttpClientBuilder,io.dropwizard.client.httpclientbuildertest.setsthesockettimeout,0.4174522912789094,0.5825477087210906,False,False,False
37,40.0,dropwizard,HttpClientBuilder,io.dropwizard.client.httpclientbuildertest.usesproxywithoutport,0.2913060130203178,0.7086939869796822,True,False,False
39,40.0,dropwizard,JerseyClientBuilder,io.dropwizard.client.jerseyclientbuildertest.disablesgzipsupportifdisabled,0.1700978695196023,0.8299021304803977,True,False,False
40,40.0,dropwizard,JerseyClientBuilder,io.dropwizard.client.jerseyclientbuildertest.includesjerseyproviderclasses,0.2990235821054419,0.7009764178945581,True,False,False
43,40.0,dropwizard,HttpClientConfiguration,io.dropwizard.client.proxy.httpclientconfigurationtest.testbadpassword,0.4874521536638049,0.5125478463361951,False,False,False
46,40.0,dropwizard,DropwizardSSLConnectionSocketFactory,io.dropwizard.client.ssl.dropwizardsslconnectionsocketfactorytest.shoulderrorifhostnameverificationonandserverhostnamematchesandfailverifierspecified,0.3183506916945628,0.6816493083054371,True,False,False
50,40.0,dropwizard,BaseConfigurationFactory,io.dropwizard.configuration.baseconfigurationfactorytest.printsdidyoumeanonunrecognizedfield,0.2406770238791092,0.7593229761208908,True,False,False
52,40.0,dropwizard,EnvironmentVariableLookup,io.dropwizard.configuration.environmentvariablelookuptest.defaultconstructorenablesstrict,0.340089737445765,0.659910262554235,True,False,False
53,40.0,dropwizard,JsonConfigurationFactory,io.dropwizard.configuration.jsonconfigurationfactorytest.configuredmapperallowscomment,0.2563840699761848,0.7436159300238152,True,False,False
54,40.0,dropwizard,Configuration,io.dropwizard.configurationtest.hasaloggingconfiguration,0.6076367184557415,0.3923632815442585,False,False,False
56,40.0,dropwizard,DataSourceFactory,io.dropwizard.db.datasourcefactorytest.metricsrecorded,0.2858803600483706,0.7141196399516294,True,False,False
57,40.0,dropwizard,DataSourceFactory,io.dropwizard.db.datasourcefactorytest.testinitialsizeiszero,0.4023508802528998,0.5976491197471002,False,False,False
59,40.0,dropwizard,MultiPartBundle,io.dropwizard.forms.multipartbundletest.testrun,0.0,1.0,True,False,False
60,40.0,dropwizard,AbstractDAO,io.dropwizard.hibernate.abstractdaotest.getsnamedqueries,0.3722328359316428,0.6277671640683571,True,False,False
62,40.0,dropwizard,AbstractDAO,io.dropwizard.hibernate.abstractdaotest.returnsuniquelistsfromqueries,0.4429516465024963,0.5570483534975037,False,False,False
65,40.0,dropwizard,HibernateBundle,io.dropwizard.hibernate.hibernatebundletest.addshibernatesupporttojackson,0.2503219438188382,0.7496780561811618,True,True,False
67,40.0,dropwizard,SessionFactoryManager,io.dropwizard.hibernate.sessionfactorymanagertest.closesthefactoryonstopping,0.4938291646584311,0.5061708353415689,False,False,False
