,idProject,nameProject,productionClass,testCase,isEagerTest,isEagerTestManual,prediction
0,22.0,achilles,ManagerCodeGen,info.archinnov.achilles.internals.codegen.managercodegentest.should_generate_manager_class_for_index_dsl,True,True,True
1,22.0,achilles,EntityMetaCodeGen,info.archinnov.achilles.internals.codegen.meta.entitymetacodegentest.should_build_entity_with_static_counter_column,False,True,True
2,22.0,achilles,EntityMetaCodeGen,info.archinnov.achilles.internals.codegen.meta.entitymetacodegentest.should_build_view_meta,False,True,True
3,22.0,achilles,EntityMetaCodeGen,info.archinnov.achilles.internals.codegen.meta.entitymetacodegentest.should_fail_building_abstract_class,False,True,True
4,22.0,achilles,EntityMetaCodeGen,info.archinnov.achilles.internals.codegen.meta.entitymetacodegentest.should_fail_building_class_with_no_partition_key,False,True,True
5,22.0,achilles,EntityMetaCodeGen,info.archinnov.achilles.internals.codegen.meta.entitymetacodegentest.should_fail_building_class_with_wrong_composite_partition_key_order,False,True,True
6,22.0,achilles,EntityMetaCodeGen,info.archinnov.achilles.internals.codegen.meta.entitymetacodegentest.should_fail_building_view_meta_without_view_annotation,False,True,True
8,22.0,achilles,UDTMetaCodeGen,info.archinnov.achilles.internals.codegen.meta.udtmetacodegentest.should_generate_udt_with_custom_constructor_property_class,False,True,True
9,22.0,achilles,AnnotationTree,info.archinnov.achilles.internals.parser.annotationtreetest.should_build_treemap_for_computed_annotation_ecj,False,True,True
11,22.0,achilles,AnnotationTree,info.archinnov.achilles.internals.parser.annotationtreetest.should_build_trees_for_other_fields_javac,False,True,True
13,22.0,achilles,CodecFactory,info.archinnov.achilles.internals.parser.codecfactorytest.should_create_codec_for_computed,False,True,True
19,22.0,achilles,EntityParser,info.archinnov.achilles.internals.parser.entityparsertest.should_fail_because_incorrect_field_type_for_immutable_constructor_param_javac,False,True,True
20,22.0,achilles,EntityParser,info.archinnov.achilles.internals.parser.entityparsertest.should_fail_because_no_matching_field_name_for_constructor_param_javac,False,True,True
22,22.0,achilles,EntityParser,info.archinnov.achilles.internals.parser.entityparsertest.should_generate_meta_signature_for_view_javac,False,True,False
