,idProject,nameProject,productionClass,testCase,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
198,13.0,hadoop,GetSpaceUsed,org.apache.hadoop.fs.testgetspaceused.testbuilderconf,0.4328378701478819,False,False,False
199,13.0,hadoop,GlobExpander,org.apache.hadoop.fs.testglobexpander.testexpansion,0.407770946769869,False,False,False
200,13.0,hadoop,HardLink,org.apache.hadoop.fs.testhardlink.testcreatehardlinkmult,0.557853038281831,False,False,False
202,13.0,hadoop,HarFileSystem,org.apache.hadoop.fs.testharfilesystem.testharuri,0.7310016638689716,True,False,False
203,13.0,hadoop,LocalDirAllocator,org.apache.hadoop.fs.testlocaldirallocator.testcreatemanyfiles,0.4209516246214866,False,True,True
206,13.0,hadoop,LocalDirAllocator,org.apache.hadoop.fs.testlocaldirallocator.testlocalpathforwritedircreation,0.4148122166337415,False,False,False
210,13.0,hadoop,LocalFileSystem,org.apache.hadoop.fs.testlocalfilesystem.testsyncable,0.5944622640396322,False,True,True
211,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testchild,0.3682410850092433,False,False,False
212,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testgetname,0.4734255185714867,False,False,False
215,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testmergepaths,0.3782237969115952,False,True,False
216,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testpaththreeargcontructor,0.3963551780497334,False,False,True
217,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testreservedcharacters,0.4554070562906801,False,False,False
218,13.0,hadoop,Path,org.apache.hadoop.fs.testpath.testtostring,0.663821699653008,True,False,True
225,13.0,hadoop,XAttr,org.apache.hadoop.fs.testxattr.testxattrhashcode,0.6645089631866383,True,False,True
229,13.0,hadoop,ChRootedFileSystem,org.apache.hadoop.fs.viewfs.testchrootedfilesystem.testrenamesnapshot,0.4827195105870483,False,False,False
230,13.0,hadoop,ChRootedFileSystem,org.apache.hadoop.fs.viewfs.testchrootedfilesystem.testresolvepath,0.4966140093967887,False,False,True
232,13.0,hadoop,ChRootedFs,org.apache.hadoop.fs.viewfs.testchrootedfs.testcreatedelete,0.4929844266761866,False,False,True
234,13.0,hadoop,ChRootedFs,org.apache.hadoop.fs.viewfs.testchrootedfs.testworkingdirectory,0.5616652075130619,False,False,False
235,13.0,hadoop,ActiveStandbyElector,org.apache.hadoop.ha.testactivestandbyelector.testcreatenoderesultretrybecomeactive,0.4236748904754672,False,False,True
238,13.0,hadoop,ActiveStandbyElector,org.apache.hadoop.ha.testactivestandbyelector.testquitelectionremovesbreadcrumbnode,0.4156280676597682,False,False,False
239,13.0,hadoop,ActiveStandbyElector,org.apache.hadoop.ha.testactivestandbyelector.teststatnodeerror,0.5197175471996567,False,False,False
240,13.0,hadoop,ActiveStandbyElector,org.apache.hadoop.ha.testactivestandbyelector.testsuccessivestandbycalls,0.3958456079849963,False,False,False
241,13.0,hadoop,FailoverController,org.apache.hadoop.ha.testfailovercontroller.testfailovertofaultyservicefailsbackok,0.1787200164674935,False,False,False
242,13.0,hadoop,FailoverController,org.apache.hadoop.ha.testfailovercontroller.testfailovertononexistantservicefails,0.1867117815247344,False,False,True
243,13.0,hadoop,FailoverController,org.apache.hadoop.ha.testfailovercontroller.testfailovertounreadyservice,0.1925864141801517,False,False,True
244,13.0,hadoop,FailoverController,org.apache.hadoop.ha.testfailovercontroller.testfailuretofenceonfailbackfailsthefailback,0.1909699754452241,False,False,True
246,13.0,hadoop,FailoverController,org.apache.hadoop.ha.testfailovercontroller.testwefenceonfailbackiftransitiontoactivefails,0.1810458921649284,False,False,False
250,13.0,hadoop,NodeFencer,org.apache.hadoop.ha.testnodefencer.testshortnamesshwithuserport,0.3289181010105646,False,False,False
251,13.0,hadoop,ShellCommandFencer,org.apache.hadoop.ha.testshellcommandfencer.testbasicsuccessfailure,0.6457100930546285,True,False,False
252,13.0,hadoop,ShellCommandFencer,org.apache.hadoop.ha.testshellcommandfencer.testcheckparensnoargs,0.6867199357613866,True,False,True
253,13.0,hadoop,ZKFailoverController,org.apache.hadoop.ha.testzkfailovercontroller.testdontfailovertounhealthynode,0.5845620905705491,False,False,False
254,13.0,hadoop,ZKFailoverController,org.apache.hadoop.ha.testzkfailovercontroller.testgracefulfailoverfailbecomingactive,0.5205873212020904,False,False,False
255,13.0,hadoop,ZKFailoverController,org.apache.hadoop.ha.testzkfailovercontroller.testgracefulfailovertounhealthy,0.5145515626761478,False,False,False
260,13.0,hadoop,DeletedBlockLog,org.apache.hadoop.hdds.scm.block.testdeletedblocklog.testcommittransactions,0.5245737177211527,False,False,False
261,13.0,hadoop,CommandStatusReportHandler,org.apache.hadoop.hdds.scm.command.testcommandstatusreporthandler.testcommandstatusreport,0.6212248075557414,True,False,True
266,13.0,hadoop,CloseContainerEventHandler,org.apache.hadoop.hdds.scm.container.testclosecontainereventhandler.testclosecontainereventwithvalidcontainers,0.3840393455876811,False,False,False
269,13.0,hadoop,SCMContainerManager,org.apache.hadoop.hdds.scm.container.testscmcontainermanager.testgetcontainer,0.4936959730422704,False,False,False
270,13.0,hadoop,SCMContainerManager,org.apache.hadoop.hdds.scm.container.testscmcontainermanager.testgetnoneexistentcontainer,0.5240470019547644,False,False,False
271,13.0,hadoop,HddsServerUtil,org.apache.hadoop.hdds.scm.hddsserverutiltest.testgetscmaddresses,0.3017434164603094,False,True,True
272,13.0,hadoop,HddsServerUtil,org.apache.hadoop.hdds.scm.hddsserverutiltest.testscmclientbindhostdefault,0.2259321816211503,False,False,False
273,13.0,hadoop,HddsServerUtil,org.apache.hadoop.hdds.scm.hddsserverutiltest.testscmdatanodebindhostdefault,0.1981362129159664,False,False,False
274,13.0,hadoop,DeadNodeHandler,org.apache.hadoop.hdds.scm.node.testdeadnodehandler.testonmessagereplicafailure,0.5496017541019118,False,False,True
275,13.0,hadoop,NodeManager,org.apache.hadoop.hdds.scm.node.testnodemanager.testscmcanhandlescale,0.6372315350449114,True,False,False
277,13.0,hadoop,NodeManager,org.apache.hadoop.hdds.scm.node.testnodemanager.testscmdetectstaleanddeadnode,0.5429727003647425,False,True,False
281,13.0,hadoop,SCMNodeStorageStatMap,org.apache.hadoop.hdds.scm.node.testscmnodestoragestatmap.testisknowndatanode,0.5881378162228805,False,False,False
282,13.0,hadoop,SCMClientProtocolServer,org.apache.hadoop.hdds.scm.server.testscmclientprotocolserver.testallocatecontainerfailureinchillmode,0.7161377822510607,True,False,True
283,13.0,hadoop,BlockReaderFactory,org.apache.hadoop.hdfs.client.impl.testblockreaderfactory.testgetpathinfowithunresolvedhost,0.6555694037252308,True,False,False
287,13.0,hadoop,BlockReaderLocal,org.apache.hadoop.hdfs.client.impl.testblockreaderlocal.testblockreaderlocalbytebufferfastlanereadsnochecksum,0.2772462459423079,False,False,False
288,13.0,hadoop,BlockReaderLocal,org.apache.hadoop.hdfs.client.impl.testblockreaderlocal.testblockreaderlocalbytebufferfastlanereadsnochecksumnoreadahead,0.2823298953624612,False,False,False
292,13.0,hadoop,BlockReaderLocal,org.apache.hadoop.hdfs.client.impl.testblockreaderlocal.testblockreaderlocalreadzerobytesnochecksum,0.2606431349078825,False,False,False
294,13.0,hadoop,BlockReaderLocalMetrics,org.apache.hadoop.hdfs.client.impl.testblockreaderlocalmetrics.testslowshortcircuitreadsaveragelatencyvalue,0.7857765009027401,True,True,False
296,13.0,hadoop,LeaseRenewer,org.apache.hadoop.hdfs.client.impl.testleaserenewer.testmanydfsclientswheresomenotopen,0.4580127605721423,False,False,False
297,13.0,hadoop,DFSNetworkTopology,org.apache.hadoop.hdfs.net.testdfsnetworktopology.testchooserandomwithstoragetypetwotrial,0.3246507121212532,False,True,True
304,13.0,hadoop,RpcProgramNfs3,org.apache.hadoop.hdfs.nfs.nfs3.testrpcprogramnfs3.testlookup,0.3225811421882812,False,False,True
305,13.0,hadoop,RpcProgramNfs3,org.apache.hadoop.hdfs.nfs.nfs3.testrpcprogramnfs3.testmkdir,0.3258749279500165,False,False,False
306,13.0,hadoop,RpcProgramNfs3,org.apache.hadoop.hdfs.nfs.nfs3.testrpcprogramnfs3.testreaddir,0.3024800292148353,False,False,True
308,13.0,hadoop,RpcProgramNfs3,org.apache.hadoop.hdfs.nfs.nfs3.testrpcprogramnfs3.testremove,0.3014574463331667,False,False,True
309,13.0,hadoop,RpcProgramNfs3,org.apache.hadoop.hdfs.nfs.nfs3.testrpcprogramnfs3.testwrite,0.3653496673980917,False,False,False
312,13.0,hadoop,BlockListAsLongs,org.apache.hadoop.hdfs.protocol.testblocklistaslongs.testemptyreport,0.4510396172401864,False,False,False
317,13.0,hadoop,PBHelper,org.apache.hadoop.hdfs.protocolpb.testpbhelper.testaclentryproto,0.884237573597041,True,False,False
320,13.0,hadoop,PBHelper,org.apache.hadoop.hdfs.protocolpb.testpbhelper.testconvertblock,0.6800886007403925,True,False,False
321,13.0,hadoop,PBHelper,org.apache.hadoop.hdfs.protocolpb.testpbhelper.testconverterasurecodingpolicy,0.8152178745855627,True,True,False
328,13.0,hadoop,QuorumJournalManager,org.apache.hadoop.hdfs.qjournal.client.testquorumjournalmanager.testchangewriterslogsoutofsync3,0.7251513816038067,True,False,False
330,13.0,hadoop,QuorumJournalManager,org.apache.hadoop.hdfs.qjournal.client.testquorumjournalmanager.testnewerversionofsegmentwins,0.6844053829339618,True,False,False
332,13.0,hadoop,QuorumJournalManager,org.apache.hadoop.hdfs.qjournal.client.testquorumjournalmanager.testoutofsyncatbeginningofsegment1,0.7337179514168981,True,False,False
334,13.0,hadoop,QuorumJournalManager,org.apache.hadoop.hdfs.qjournal.client.testquorumjournalmanager.testtostring,0.7769013193314102,True,False,False
335,13.0,hadoop,Journal,org.apache.hadoop.hdfs.qjournal.server.testjournal.testepochhandling,0.5880611623138495,False,False,False
336,13.0,hadoop,Journal,org.apache.hadoop.hdfs.qjournal.server.testjournal.testfinalizewheneditsaremissed,0.506335175254846,False,False,True
337,13.0,hadoop,Journal,org.apache.hadoop.hdfs.qjournal.server.testjournal.testformatnonemptystoragedirectories,0.6668169131237032,True,False,False
342,13.0,hadoop,JournalNode,org.apache.hadoop.hdfs.qjournal.server.testjournalnode.testjournalnodesyncwithfederationtypeincorrectconfigwithnamenodeid,0.5205379222747095,False,False,True
344,13.0,hadoop,DelegationToken,org.apache.hadoop.hdfs.security.testdelegationtoken.testdelegationtokenugi,0.5337355832547704,False,True,False
345,13.0,hadoop,DelegationToken,org.apache.hadoop.hdfs.security.testdelegationtoken.testdelegationtokenwithdoas,0.4596005566115242,False,False,True
346,13.0,hadoop,Balancer,org.apache.hadoop.hdfs.server.balancer.testbalancer.testbalancer0,0.6517131933079485,True,False,False
350,13.0,hadoop,Balancer,org.apache.hadoop.hdfs.server.balancer.testbalancer.testbalancerwithpinnedblocks,0.5648015551539914,False,True,True
351,13.0,hadoop,Balancer,org.apache.hadoop.hdfs.server.balancer.testbalancer.testmanybalancersimultaneously,0.5958701777907386,False,False,False
352,13.0,hadoop,Balancer,org.apache.hadoop.hdfs.server.balancer.testbalancer.testminblocksizeandsourcenodes,0.6386643117327153,True,True,True
354,13.0,hadoop,BlockInfo,org.apache.hadoop.hdfs.server.blockmanagement.testblockinfo.testisdeleted,0.3148124949769828,False,False,False
356,13.0,hadoop,BlockManager,org.apache.hadoop.hdfs.server.blockmanagement.testblockmanager.testallnodesholdingreplicasdecommissioned,0.7323433539006358,True,True,False
357,13.0,hadoop,BlockManager,org.apache.hadoop.hdfs.server.blockmanagement.testblockmanager.testblockreportqueueing,0.6938186582036419,True,False,False
359,13.0,hadoop,BlockManager,org.apache.hadoop.hdfs.server.blockmanagement.testblockmanager.testmetasaveinmaintenancereplicas,0.6160799460071013,True,True,True
360,13.0,hadoop,BlockManager,org.apache.hadoop.hdfs.server.blockmanagement.testblockmanager.testmetasavemissingreplicas,0.6177734885869108,True,True,True
361,13.0,hadoop,BlockManager,org.apache.hadoop.hdfs.server.blockmanagement.testblockmanager.testplacementpolicysatisfied,0.7434672935966489,True,True,False
363,13.0,hadoop,BlockManager,org.apache.hadoop.hdfs.server.blockmanagement.testblockmanager.testsufficientlyreplblocksusesnewrack,0.7010507474846193,True,False,False
366,13.0,hadoop,BlockManagerSafeMode,org.apache.hadoop.hdfs.server.blockmanagement.testblockmanagersafemode.testchecksafemode2,0.3236325326954983,False,False,False
370,13.0,hadoop,BlockPlacementStatusWithUpgradeDomain,org.apache.hadoop.hdfs.server.blockmanagement.testblockplacementstatuswithupgradedomain.testispolicysatisfiedparentfalse,0.2090949307536876,False,False,False
