8467,42,otto,EventProducer,com.squareup.otto.eventproducertest.returnvaluenotcached,False,True
8461,42,otto,Bus,com.squareup.otto.bustest.deadeventposting,True,False
8462,42,otto,Bus,com.squareup.otto.bustest.missingsubscribe,True,True
8464,42,otto,Bus,com.squareup.otto.bustest.producerunregisterallowsreregistering,True,False
8465,42,otto,EventHandler,com.squareup.otto.eventhandlertest.exceptionwrapping,False,False
8463,42,otto,Bus,com.squareup.otto.bustest.polymorphicdistribution,True,False
8466,42,otto,EventHandler,com.squareup.otto.eventhandlertest.rejectionofnulltargets,False,False
