Type,Project,ModelBalance,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
within,hadoop,adaboost,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,adasyn_adaboost,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,adasyn_decisiontree,6.0,1540.0,54.0,0.0,0.0039096687127247,0.6,0.0375,0.96625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,adasyn_multilayerperceptron,5.0,1384.0,210.0,1.0,0.003268643071699,0.5,0.134375,0.868125,0.0064948190285953,0.0083806821788309,0.5032580572606039
within,hadoop,adasyn_naivebayes,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,adasyn_randomforest,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,adasyn_randomsearch_adaboost,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,adasyn_randomsearch_decisiontree,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,adasyn_randomsearch_multilayerperceptron,4.0,1232.0,362.0,2.0,0.0026234817813765,0.4,0.22875,0.7725,0.005212767746544,0.0069563194830737,0.5032580572606039
within,hadoop,adasyn_randomsearch_naivebayes,6.0,1572.0,22.0,0.0,0.0038184599067996,0.6,0.0175,0.98625,0.0075886142159727,0.0058997160181076,0.5032580572606039
within,hadoop,adasyn_randomsearch_randomforest,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,adasyn_randomsearch_svm,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,adasyn_svm,6.0,1540.0,54.0,0.0,0.0039055857468583,0.6,0.0375,0.96625,0.0077606418134054,0.0094769388241362,0.5032580572606039
within,hadoop,borderlinesmote_adaboost,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,borderlinesmote_decisiontree,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,borderlinesmote_multilayerperceptron,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,borderlinesmote_naivebayes,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,borderlinesmote_randomforest,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,borderlinesmote_randomsearch_adaboost,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,borderlinesmote_randomsearch_decisiontree,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,borderlinesmote_randomsearch_multilayerperceptron,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,borderlinesmote_randomsearch_naivebayes,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,borderlinesmote_randomsearch_randomforest,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,borderlinesmote_randomsearch_svm,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,borderlinesmote_svm,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,decisiontree,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,multilayerperceptron,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,naivebayes,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,nearmissunder2_adaboost,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5031249999999999
within,hadoop,nearmissunder2_decisiontree,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5031249999999999
within,hadoop,nearmissunder2_multilayerperceptron,6.0,1594.0,0.0,0.0,0.00375,0.6,0.00375,1.0,0.0074534161490683,0.0,0.2532478059430791
within,hadoop,nearmissunder2_randomforest,0.0,640.0,954.0,6.0,0.0,0.0,0.5962500000000001,0.4,0.0,0.0,0.5031249999999999
within,hadoop,nearmissunder2_svm,2.0,798.0,796.0,4.0,0.00125,0.2,0.4987499999999999,0.5,0.0024844720496894,0.0,0.5031249999999999
within,hadoop,randomforest,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hadoop,randomover_adaboost,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,randomover_decisiontree,6.0,1540.0,54.0,0.0,0.0039096687127247,0.6,0.0375,0.96625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,randomover_multilayerperceptron,5.0,1384.0,210.0,1.0,0.003268643071699,0.5,0.134375,0.868125,0.0064948190285953,0.0083806821788309,0.5032580572606039
within,hadoop,randomover_naivebayes,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,randomover_randomforest,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,randomover_randomsearch_adaboost,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,randomover_randomsearch_decisiontree,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,randomover_randomsearch_multilayerperceptron,4.0,1232.0,362.0,2.0,0.0026234817813765,0.4,0.22875,0.7725,0.005212767746544,0.0069563194830737,0.5032580572606039
within,hadoop,randomover_randomsearch_naivebayes,6.0,1572.0,22.0,0.0,0.0038184599067996,0.6,0.0175,0.98625,0.0075886142159727,0.0058997160181076,0.5032580572606039
within,hadoop,randomover_randomsearch_randomforest,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,randomover_randomsearch_svm,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,randomover_svm,6.0,1540.0,54.0,0.0,0.0039055857468583,0.6,0.0375,0.96625,0.0077606418134054,0.0094769388241362,0.5032580572606039
within,hadoop,randomsearch_adaboost,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5019548343563625
within,hadoop,randomsearch_decisiontree,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5019548343563625
within,hadoop,randomsearch_multilayerperceptron,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5019548343563625
within,hadoop,randomsearch_naivebayes,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5019548343563625
within,hadoop,randomsearch_svm,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5019548343563625
within,hadoop,randomunder_adaboost,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5031249999999999
within,hadoop,randomunder_decisiontree,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5031249999999999
within,hadoop,randomunder_multilayerperceptron,6.0,1594.0,0.0,0.0,0.00375,0.6,0.00375,1.0,0.0074534161490683,0.0,0.2532478059430791
within,hadoop,randomunder_randomforest,0.0,640.0,954.0,6.0,0.0,0.0,0.5962500000000001,0.4,0.0,0.0,0.5031249999999999
within,hadoop,randomunder_svm,5.0,1275.0,319.0,1.0,0.003125,0.5,0.2025,0.8,0.0062111801242236,0.0,0.5031249999999999
within,hadoop,smoteover_adaboost,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,smoteover_decisiontree,6.0,1540.0,54.0,0.0,0.0039096687127247,0.6,0.0375,0.96625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,smoteover_multilayerperceptron,5.0,1384.0,210.0,1.0,0.003268643071699,0.5,0.134375,0.868125,0.0064948190285953,0.0083806821788309,0.5032580572606039
within,hadoop,smoteover_naivebayes,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,smoteover_randomforest,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,smoteover_randomsearch_adaboost,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,smoteover_randomsearch_decisiontree,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,smoteover_randomsearch_multilayerperceptron,4.0,1232.0,362.0,2.0,0.0026234817813765,0.4,0.22875,0.7725,0.005212767746544,0.0069563194830737,0.5032580572606039
within,hadoop,smoteover_randomsearch_naivebayes,6.0,1572.0,22.0,0.0,0.0038184599067996,0.6,0.0175,0.98625,0.0075886142159727,0.0058997160181076,0.5032580572606039
within,hadoop,smoteover_randomsearch_randomforest,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,smoteover_randomsearch_svm,6.0,1539.0,55.0,0.0,0.0039096687127247,0.6,0.038125,0.965625,0.0077687043789138,0.0096505810417633,0.5032580572606039
within,hadoop,smoteover_svm,6.0,1540.0,54.0,0.0,0.0039055857468583,0.6,0.0375,0.96625,0.0077606418134054,0.0094769388241362,0.5032580572606039
within,hadoop,svm,0.0,0.0,1594.0,6.0,0.0,0.0,0.99625,0.0,0.0,0.0,0.5032580572606039
within,hbase,adaboost,0.0,0.0,722.0,4.0,0.0,0.0,0.9945205479452056,0.0,0.0,0.0,0.5073820041850732
within,hbase,adasyn_adaboost,4.0,678.0,44.0,0.0,0.0059056033480585,0.4,0.0661149162861491,0.9393645357686452,0.0116393189332838,0.0130669482301892,0.5073820041850732
within,hbase,adasyn_decisiontree,4.0,678.0,44.0,0.0,0.0059056033480585,0.4,0.0661149162861491,0.9393645357686452,0.0116393189332838,0.0130669482301892,0.5073820041850732
within,hbase,adasyn_multilayerperceptron,4.0,679.0,43.0,0.0,0.0058848994143111,0.4,0.0647450532724505,0.940734398782344,0.0115990774845917,0.0126691766433647,0.5076989413047487
within,hbase,adasyn_naivebayes,4.0,678.0,44.0,0.0,0.0059056033480585,0.4,0.0661149162861491,0.9393645357686452,0.0116393189332838,0.0130669482301892,0.5073820041850732
within,hbase,adasyn_randomforest,4.0,678.0,44.0,0.0,0.0059056033480585,0.4,0.0661149162861491,0.9393645357686452,0.0116393189332838,0.0130669482301892,0.5073820041850732
