,idProject,nameProject,productionClass,testCase,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
30,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testemptypropertymutation,0.66700095382683,True,False,True
31,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testextendeddatadelete,0.6105593426220769,True,True,True
32,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testextendeddatadifferentvalue,0.6202765295154848,True,True,True
33,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testextendeddataqueryedges,0.7221674903480386,True,True,True
39,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testfindpathexcludelabels,0.6792473952068026,True,True,True
42,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgetvertexpropertycountbyvalue,0.5957278299894558,False,True,True
43,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgetverticesinrange,0.6379381033654753,True,True,True
49,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryhaswithspaces,0.6378016352321594,True,True,True
51,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryhidden,0.6911339687912738,True,True,True
53,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphquerypagingforuniqueidssortedorder,0.6378775507644914,True,True,True
55,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphquerysort,0.592725531281743,False,True,True
56,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphquerysortonpropertythathasnovaluesintheindex,0.5598669073795475,False,False,True
58,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryvertexnovisibility,0.5793882585940382,False,True,False
60,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphquerywithquerystring,0.5562107919650228,False,True,True
62,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testiteratorwithmorethanpagesizeresultspageone,0.7441498646650756,True,True,True
64,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testmarkhiddenwithvisibilitychange,0.6305113846642884,True,True,True
68,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testpartialupdateofvertex,0.557479474180318,False,True,True
69,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testpartialupdateofvertexpropertykey,0.5832994233207186,False,True,True
70,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testreaddingsoftdeletedvertex,0.5559281014518591,False,True,True
72,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testsaveelementmutations,0.6158816710996106,True,True,True
74,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testsoftdeletepropertythroughmutationwithvisibility,0.5851987720169456,False,True,True
76,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.teststoregeocollection,0.8273695477023527,True,True,True
78,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.teststoregeorect,0.8428989292045632,True,True,True
79,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testvaluetypes,0.6088234296068558,True,False,True
81,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testvertexquerywithnestedtermsaggregationonextendeddata,0.6402769474460617,True,True,True
83,16.0,vertexium,IncreasingTime,org.vertexium.util.increasingtimetest.currenttimemillisreturnseverincreasingtime,0.23659197694905,False,True,False
1,16.0,vertexium,Elasticsearch5SearchIndex,org.vertexium.elasticsearch5.elasticsearch5searchindextest.testdisallowleadingwildcardsinquerystring,0.7605849050164363,True,False,True
2,16.0,vertexium,Elasticsearch5SearchIndex,org.vertexium.elasticsearch5.elasticsearch5searchindextest.testqueryexecutioncountwhenpaging,0.7545214158947797,True,False,True
7,16.0,vertexium,SimpleNameSubstitutionStrategy,org.vertexium.id.simplenamesubstitutionstrategytest.testinflate,0.2574096206473709,False,False,False
9,16.0,vertexium,SimpleNameSubstitutionStrategy,org.vertexium.id.simplenamesubstitutionstrategytest.testsubstitutionisinvertible,0.2794905911294395,False,False,False
10,16.0,vertexium,InMemoryGraph,org.vertexium.inmemory.inmemorygraphtest.teststricttyping,0.7636231721160799,True,True,True
11,16.0,vertexium,ExistingElementMutationImpl,org.vertexium.mutation.existingelementmutationimpltest.testhaschangesproperties,0.265921670543915,False,False,False
12,16.0,vertexium,ExistingElementMutationImpl,org.vertexium.mutation.existingelementmutationimpltest.testhaschangessetpropertymetadata,0.308916484156531,False,False,False
15,16.0,vertexium,Range,org.vertexium.rangetest.testisinrange,0.3124966441752747,False,False,False
19,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.benchmarksaveelementmutations,0.8088635281699785,True,False,True
20,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testaddedgewithnulllabels,0.6450977405103742,True,True,True
21,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testaddedgewithoutindexing,0.6216624477498718,True,True,True
26,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testclosingiterables,0.6260989401420565,True,True,True
27,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testconcurrentmodificationofproperties,0.6259039247043205,True,True,True
28,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testdeletepropertywithmutation,0.5623747252705422,False,True,False
34,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testextendeddataqueryvertices,0.7534438022224171,True,True,False
35,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testextendeddataquerywithmultivalue,0.7255159490682461,True,True,False
36,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testfetchhintsedgessummary,0.6876614075245339,True,True,True
37,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testfetchhintsexceptions,0.8915717728698366,True,True,False
38,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testfetchhintsproperties,0.8470532957245158,True,True,False
40,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testfindpaths,0.7711777828977984,True,True,True
41,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgetedgeswithids,0.5598536640948555,False,True,False
44,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgetverticeswithids,0.56959963503516,False,True,False
45,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphquery,0.6203617468656066,True,True,True
46,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryedgehaswithsecurity,0.586930364619626,False,True,True
47,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryforids,0.7951426379512156,True,True,False
48,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryhas,0.6422860339089129,True,True,True
50,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryhaswithspacesandfieldedquerystring,0.6531442848581215,True,True,True
52,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryin,0.6255236996074194,True,True,True
54,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryrange,0.6428204008532333,True,True,True
57,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryvertexhaswithsecuritycantseeproperty,0.5761230042375678,False,False,True
59,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryvertexwithtermsaggregationalterelementvisibility,0.6133210663023179,True,True,False
61,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testhaspath,0.6357367732858974,True,True,True
63,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testiteratorwithmorethanpagesizeresultspagetwo,0.7447517313513343,True,True,True
65,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testmarkvertexandpropertieshidden,0.5484207215883345,False,True,True
66,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testmarkvertexhiddenanddeleteedges,0.545972672881899,False,True,True
67,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testnullpropertyvalue,0.6961816092718001,True,False,True
71,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testremovevaluesfrommultivalueproperties,0.5615374060334671,False,True,False
73,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testsimilaritybytext,0.6866204245079973,True,True,True
75,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testsoftdeletevertex,0.5077264193716509,False,True,False
77,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.teststoregeoline,0.8423283442264283,True,True,True
80,16.0,vertexium,GraphBase,org.vertexium.test.graphtestbase.testvertexquerywithnestedtermsaggregation,0.562099480412058,False,True,False
82,16.0,vertexium,AutoDeleteFileInputStream,org.vertexium.util.autodeletefileinputstreamtest.existingfileshouldbedeletedwhenstreamisclosed,0.5345509567331195,False,True,True
