,idProject,nameProject,productionClass,testCase,SimilaritiesCoefficient,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
47,15.0,marine-api,SentenceReader,net.sf.marineapi.nmea.io.sentencereadertest.testdatalistener,0.2967144156719012,0.7032855843280987,True,False,False
48,15.0,marine-api,SentenceReader,net.sf.marineapi.nmea.io.sentencereadertest.testfirereadingpaused,0.3399034373551366,0.6600965626448634,True,True,False
50,15.0,marine-api,SentenceReader,net.sf.marineapi.nmea.io.sentencereadertest.testremovesentencelistener,0.4200733246391303,0.5799266753608697,False,False,False
52,15.0,marine-api,PositionParser,net.sf.marineapi.nmea.parser.positionparsertest.testsetlathemisphere,0.5724448773905362,0.4275551226094638,False,False,False
56,15.0,marine-api,SentenceFactory,net.sf.marineapi.nmea.parser.sentencefactorytest.testcreateparserwithemptystring,0.6316269899836863,0.3683730100163137,False,False,False
61,15.0,marine-api,SentenceParser,net.sf.marineapi.nmea.parser.sentenceparsertest.testequalswithnonequal,0.443615916589305,0.556384083410695,False,False,False
63,15.0,marine-api,SentenceParser,net.sf.marineapi.nmea.parser.sentenceparsertest.testgetdoublevaluewithemptyfields,0.4783173571269221,0.5216826428730779,False,False,False
64,15.0,marine-api,SentenceParser,net.sf.marineapi.nmea.parser.sentenceparsertest.testgetdoublevaluewithinvalidvalue,0.4779711185581841,0.5220288814418159,False,False,False
70,15.0,marine-api,SentenceValidator,net.sf.marineapi.nmea.sentence.sentencevalidatortest.testissentencewithoutchecksum,0.6975406845758435,0.3024593154241565,False,False,False
74,15.0,marine-api,Date,net.sf.marineapi.nmea.util.datetest.testsetyeartwodigit,0.370777255744144,0.629222744255856,True,True,False
76,15.0,marine-api,Date,net.sf.marineapi.nmea.util.datetest.testtoiso8601withtime,0.3663710834437064,0.6336289165562936,True,False,False
77,15.0,marine-api,Date,net.sf.marineapi.nmea.util.datetest.testtoiso8601withtimeandzerozone,0.35897098163185,0.64102901836815,True,False,False
78,15.0,marine-api,Position,net.sf.marineapi.nmea.util.positiontest.testgetlatitudehemisphere,0.5059783565793465,0.4940216434206534,False,False,False
80,15.0,marine-api,Position,net.sf.marineapi.nmea.util.positiontest.testsetillegallongitudewest,0.4412230960500865,0.5587769039499135,False,False,False
81,15.0,marine-api,Position,net.sf.marineapi.nmea.util.positiontest.testsetlatitudenorth,0.5203243001315694,0.4796756998684306,False,False,False
82,15.0,marine-api,Position,net.sf.marineapi.nmea.util.positiontest.testsetlongitudeeast,0.5237537364246729,0.476246263575327,False,False,False
86,15.0,marine-api,Time,net.sf.marineapi.nmea.util.timetest.testsetinvalidseconds,0.5655575616208138,0.4344424383791861,False,False,False
89,15.0,marine-api,HeadingProvider,net.sf.marineapi.provider.headingprovidertest.testhdgsentenceread,0.5553315727288602,0.4446684272711397,False,False,False
0,15.0,marine-api,AbstractAISMessageListener,net.sf.marineapi.ais.event.abstractaismessagelistenertest.testconstructor,0.5472655618017024,0.4527344381982976,False,False,False
5,15.0,marine-api,AISMessage09Parser,net.sf.marineapi.ais.parser.aismessage09parsertest.getradiostatus,0.5273780311957076,0.4726219688042924,False,False,False
9,15.0,marine-api,AISMessage21Parser,net.sf.marineapi.ais.parser.aismessage21parsertest.getregional,0.5961825578004949,0.4038174421995051,False,False,False
10,15.0,marine-api,AISMessage21Parser,net.sf.marineapi.ais.parser.aismessage21parsertest.getstern,0.6132868519966421,0.3867131480033579,False,False,False
11,15.0,marine-api,AISMessage21Parser,net.sf.marineapi.ais.parser.aismessage21parsertest.haslatitude,0.3688453297397745,0.6311546702602255,True,False,False
12,15.0,marine-api,AISMessage21Parser,net.sf.marineapi.ais.parser.aismessage21parsertest.haslongitude,0.3688453297397745,0.6311546702602255,True,False,False
13,15.0,marine-api,AISMessage24Parser,net.sf.marineapi.ais.parser.aismessage24parsertest.getpartnumber,0.6107808446447545,0.3892191553552455,False,False,False
14,15.0,marine-api,AISMessage24Parser,net.sf.marineapi.ais.parser.aismessage24parsertest.getstern,0.6577754980763887,0.3422245019236113,False,False,False
15,15.0,marine-api,AISMessage24Parser,net.sf.marineapi.ais.parser.aismessage24parsertest.getunitmodelcode,0.5382203984611109,0.4617796015388891,False,False,False
17,15.0,marine-api,AISMessageFactory,net.sf.marineapi.ais.parser.aismessagefactorytest.testcreatewithincorrectorder,0.4991235371458598,0.5008764628541402,False,False,False
18,15.0,marine-api,AISMessageParser,net.sf.marineapi.ais.parser.aismessageparsertest.testappendnegativefillbits,0.6321441674900965,0.3678558325099035,False,False,False
19,15.0,marine-api,AISMessageParser,net.sf.marineapi.ais.parser.aismessageparsertest.testgetmessagetype,0.5326262472677552,0.4673737527322448,False,False,False
25,15.0,marine-api,AISPositionReportParser,net.sf.marineapi.ais.parser.aispositionreportparsertest.getcourseoverground,0.4891883720687141,0.510811627931286,False,False,False
30,15.0,marine-api,AISPositionReportParser,net.sf.marineapi.ais.parser.aispositionreportparsertest.hastimestamp,0.4207040651412914,0.5792959348587086,False,False,False
31,15.0,marine-api,Latitude27,net.sf.marineapi.ais.util.latitude27test.conversionreturnsoninvalidvalues,0.4274469387360975,0.5725530612639025,False,False,False
36,15.0,marine-api,Latitude27,net.sf.marineapi.ais.util.latitude27test.zeroisavailable,0.6221065886833622,0.3778934113166378,False,False,False
37,15.0,marine-api,Longitude28,net.sf.marineapi.ais.util.longitude28test.conversiontoknotsworks,0.4368731179001834,0.5631268820998165,False,False,False
39,15.0,marine-api,Longitude28,net.sf.marineapi.ais.util.longitude28test.minvalueisavailable,0.726088362744825,0.273911637255175,False,False,False
41,15.0,marine-api,SpeedOverGround,net.sf.marineapi.ais.util.speedovergroundtest.maxvalueisavailable,0.6900994424856549,0.3099005575143451,False,False,False
49,15.0,marine-api,SentenceReader,net.sf.marineapi.nmea.io.sentencereadertest.testfirereadingstarted,0.3336679194927253,0.6663320805072747,True,False,False
51,15.0,marine-api,Checksum,net.sf.marineapi.nmea.parser.checksumtest.testadd,0.4126774386451678,0.5873225613548322,False,False,False
53,15.0,marine-api,PositionParser,net.sf.marineapi.nmea.parser.positionparsertest.testsetlongitude,0.5746333841645087,0.4253666158354913,False,False,False
54,15.0,marine-api,PositionParser,net.sf.marineapi.nmea.parser.positionparsertest.testsetlonhemisphere,0.5519478388866071,0.4480521611133928,False,False,False
55,15.0,marine-api,SentenceFactory,net.sf.marineapi.nmea.parser.sentencefactorytest.testcreateparser,0.4892928301055808,0.5107071698944192,False,False,False
57,15.0,marine-api,SentenceFactory,net.sf.marineapi.nmea.parser.sentencefactorytest.testgetinstance,0.4636325877268941,0.5363674122731059,False,False,False
58,15.0,marine-api,SentenceFactory,net.sf.marineapi.nmea.parser.sentencefactorytest.testsupportedtypesregistered,0.5970864552207167,0.4029135447792833,False,True,False
59,15.0,marine-api,SentenceParser,net.sf.marineapi.nmea.parser.sentenceparsertest.testconstructorwithaivdo,0.3670492162892918,0.6329507837107082,True,False,False
60,15.0,marine-api,SentenceParser,net.sf.marineapi.nmea.parser.sentenceparsertest.testconstructorwithinvalidsentence,0.429942152226909,0.570057847773091,False,False,False
62,15.0,marine-api,SentenceParser,net.sf.marineapi.nmea.parser.sentenceparsertest.testequalswithself,0.3771969603096161,0.6228030396903839,True,False,False
65,15.0,marine-api,SentenceParser,net.sf.marineapi.nmea.parser.sentenceparsertest.testgetstringvaluewithindexgreaterthanallowed,0.4542922411037967,0.5457077588962033,False,False,False
66,15.0,marine-api,SentenceParser,net.sf.marineapi.nmea.parser.sentenceparsertest.testsetfieldcounthigher,0.4218849290879945,0.5781150709120055,False,False,False
67,15.0,marine-api,SentenceParser,net.sf.marineapi.nmea.parser.sentenceparsertest.testsetfieldcounthigherbyone,0.3116492973957832,0.6883507026042168,True,False,False
68,15.0,marine-api,SentenceParser,net.sf.marineapi.nmea.parser.sentenceparsertest.testtosentencewithmaxlengthexceeded,0.4821244840029672,0.5178755159970327,False,False,False
69,15.0,marine-api,SentenceValidator,net.sf.marineapi.nmea.sentence.sentencevalidatortest.testissentencewithchecksumandnewline,0.6944400519039708,0.3055599480960291,False,False,False
71,15.0,marine-api,SentenceValidator,net.sf.marineapi.nmea.sentence.sentencevalidatortest.testisvalidwithinvalidinput,0.654123731830302,0.3458762681696979,False,False,False
72,15.0,marine-api,Date,net.sf.marineapi.nmea.util.datetest.testequalswrongtype,0.3886760115428987,0.6113239884571013,True,False,False
73,15.0,marine-api,Date,net.sf.marineapi.nmea.util.datetest.testgetyear,0.4727523950350611,0.5272476049649388,False,False,False
75,15.0,marine-api,Date,net.sf.marineapi.nmea.util.datetest.testtoiso8601fourdigityear,0.4306692609810342,0.5693307390189658,False,False,False
79,15.0,marine-api,Position,net.sf.marineapi.nmea.util.positiontest.testsetillegallongitudeeast,0.4426175046383777,0.5573824953616223,False,False,False
83,15.0,marine-api,Position,net.sf.marineapi.nmea.util.positiontest.testtowaypoint,0.453164865559485,0.546835134440515,False,False,False
84,15.0,marine-api,Time,net.sf.marineapi.nmea.util.timetest.testformattimewithdecimals,0.5977814185460489,0.402218581453951,False,False,False
85,15.0,marine-api,Time,net.sf.marineapi.nmea.util.timetest.testparsetimewithoutdecimals,0.6475110567639886,0.3524889432360114,False,False,False
87,15.0,marine-api,Time,net.sf.marineapi.nmea.util.timetest.testsetminutes,0.602250911651228,0.397749088348772,False,False,False
88,15.0,marine-api,Time,net.sf.marineapi.nmea.util.timetest.testsettime,0.5318538678901387,0.4681461321098613,False,False,False
90,15.0,marine-api,HeadingProvider,net.sf.marineapi.provider.headingprovidertest.testhdmsentenceread,0.5565585896852474,0.4434414103147526,False,False,False
