,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,2.0,3.0,0.0,0.0,0.4,1.0,0.4,1.0,0.5714285714285715,0.0
1,2.0,3.0,0.0,0.0,0.4,1.0,0.4,1.0,0.5714285714285715,0.0
2,2.0,3.0,0.0,0.0,0.4,1.0,0.4,1.0,0.5714285714285715,0.0
3,2.0,3.0,0.0,0.0,0.4,1.0,0.4,1.0,0.5714285714285715,0.0
4,2.0,3.0,0.0,0.0,0.4,1.0,0.4,1.0,0.5714285714285715,0.0
5,2.0,3.0,0.0,0.0,0.4,1.0,0.4,1.0,0.5714285714285715,0.0
6,2.0,3.0,0.0,0.0,0.4,1.0,0.4,1.0,0.5714285714285715,0.0
7,1.0,3.0,0.0,0.0,0.25,1.0,0.25,1.0,0.4,0.0
8,1.0,3.0,0.0,0.0,0.25,1.0,0.25,1.0,0.4,0.0
9,1.0,3.0,0.0,0.0,0.25,1.0,0.25,1.0,0.4,0.0
10,17.0,30.0,0.0,0.0,0.35500000000000004,1.0,0.35500000000000004,0.5200000000000001,0.0,
