,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,3.0,16.0,19.0,0.0,0.15789473684210525,1.0,0.5789473684210527,0.5,0.2727272727272727,0.29277002188455997
1,2.0,14.0,21.0,0.0,0.125,1.0,0.6216216216216216,0.43243243243243246,0.2222222222222222,0.27386127875258304
2,1.0,17.0,18.0,1.0,0.05555555555555555,0.5,0.5135135135135135,0.4864864864864865,0.09999999999999999,0.006463056119412344
3,2.0,16.0,19.0,0.0,0.1111111111111111,1.0,0.5675675675675675,0.4864864864864865,0.19999999999999998,0.24559613253766907
4,1.0,11.0,23.0,2.0,0.08333333333333333,0.3333333333333333,0.6486486486486487,0.32432432432432434,0.13333333333333333,0.0057166195047502946
5,2.0,18.0,16.0,1.0,0.1,0.6666666666666666,0.4864864864864865,0.5405405405405406,0.1739130434782609,0.07517760593208163
6,2.0,17.0,17.0,1.0,0.10526315789473684,0.6666666666666666,0.5135135135135135,0.5135135135135135,0.18181818181818182,0.09101978021212503
7,1.0,14.0,20.0,2.0,0.06666666666666667,0.3333333333333333,0.5675675675675675,0.40540540540540543,0.1111111111111111,-0.04360466267784858
8,1.0,22.0,12.0,2.0,0.043478260869565216,0.3333333333333333,0.35135135135135137,0.6216216216216216,0.07692307692307691,-0.17657204893949388
9,2.0,17.0,17.0,1.0,0.10526315789473684,0.6666666666666666,0.5135135135135135,0.5135135135135135,0.18181818181818182,0.09101978021212503
10,17.0,162.0,182.0,10.0,0.09535659801678108,0.65,0.5362731152204836,0.16538664234316408,0.08614475635379641,
