,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,35.0,11.0,14.0,13.0,0.7608695652173914,0.7291666666666666,0.6712328767123288,0.6301369863013698,0.7446808510638298,0.2842353265874961,0.8336637011117729
1,29.0,13.0,12.0,19.0,0.6904761904761905,0.6041666666666666,0.5616438356164384,0.5753424657534246,0.6444444444444444,0.08080258572411542,0.7960423409247901
2,29.0,12.0,13.0,19.0,0.7073170731707317,0.6041666666666666,0.5753424657534246,0.5616438356164384,0.6516853932584269,0.11874866280804676,0.7844889852809009
3,41.0,13.0,12.0,7.0,0.7592592592592593,0.8541666666666666,0.726027397260274,0.7397260273972602,0.8039215686274509,0.3613932770746432,0.8560369678520363
4,28.0,10.0,15.0,20.0,0.7368421052631579,0.5833333333333334,0.589041095890411,0.5205479452054794,0.6511627906976745,0.1741430863868585,0.7954330389329489
5,32.0,12.0,13.0,16.0,0.7272727272727273,0.6666666666666666,0.6164383561643836,0.6027397260273972,0.6956521739130435,0.18102229147386606,0.8116394195525644
6,32.0,15.0,9.0,16.0,0.6808510638297872,0.6666666666666666,0.5694444444444444,0.6527777777777778,0.6736842105263158,0.04125684985035174,0.7828014184397164
7,32.0,11.0,14.0,15.0,0.7441860465116279,0.6808510638297872,0.6388888888888888,0.5972222222222222,0.711111111111111,0.23379449207782044,0.8033995291430371
8,33.0,5.0,20.0,14.0,0.868421052631579,0.7021276595744681,0.7361111111111112,0.5277777777777778,0.7764705882352942,0.478852568775626,0.8818963713280623
9,26.0,6.0,19.0,21.0,0.8125,0.5531914893617021,0.625,0.4444444444444444,0.6582278481012658,0.30007091360458343,0.8231785944551901
10,317.0,108.0,141.0,160.0,0.7487995083632452,0.6644503546099291,0.6309170471841705,0.5852359208523592,0.7011040979978856,0.22543200543634073,0.8168580367021019
