idProject,nameProject,productionClass,testCase,NRDB,NRF,isMysteryGuest,isMysteryGuestManual
1,incubator-dubbo,LruCacheFactory,org.apache.dubbo.cache.support.lru.lrucachefactorytest.testlrucachefactory,0.0,0.0,False,False
1,incubator-dubbo,ThreadLocalCacheFactory,org.apache.dubbo.cache.support.threadlocal.threadlocalcachefactorytest.testthreadlocalcachefactory,0.0,0.0,False,False
1,incubator-dubbo,JavaBeanSerializeUtil,org.apache.dubbo.common.beanutil.javabeanserializeutiltest.testdeserialize_primitive,0.0,0.0,False,False
1,incubator-dubbo,JavaBeanSerializeUtil,org.apache.dubbo.common.beanutil.javabeanserializeutiltest.testdeserialize_primitive0,0.0,0.0,False,False
1,incubator-dubbo,JavaBeanSerializeUtil,org.apache.dubbo.common.beanutil.javabeanserializeutiltest.testgetclassnameproperty,0.0,0.0,False,False
1,incubator-dubbo,JavaBeanSerializeUtil,org.apache.dubbo.common.beanutil.javabeanserializeutiltest.testserialize_array,0.0,0.0,False,False
1,incubator-dubbo,JavaBeanSerializeUtil,org.apache.dubbo.common.beanutil.javabeanserializeutiltest.testserialize_primitive,0.0,0.0,False,False
1,incubator-dubbo,Mixin,org.apache.dubbo.common.bytecode.mixintest.testmain,0.0,0.0,False,False
1,incubator-dubbo,Proxy,org.apache.dubbo.common.bytecode.proxytest.testmain,0.0,0.0,False,False
1,incubator-dubbo,Wrapper,org.apache.dubbo.common.bytecode.wrappertest.testinvokewrapperobject,0.0,0.0,False,True
1,incubator-dubbo,AdaptiveCompiler,org.apache.dubbo.common.compiler.support.adaptivecompilertest.testavailablecompiler,0.0,0.0,False,False
1,incubator-dubbo,ClassUtils,org.apache.dubbo.common.compiler.support.classutilstest.testforname2,0.0,0.0,False,False
1,incubator-dubbo,ClassUtils,org.apache.dubbo.common.compiler.support.classutilstest.testnewinstance2,0.0,0.0,False,False
1,incubator-dubbo,ClassUtils,org.apache.dubbo.common.compiler.support.classutilstest.testtouri,0.0,0.0,False,False
1,incubator-dubbo,JavassistCompiler,org.apache.dubbo.common.compiler.support.javassistcompilertest.testcompilejavaclasswithimport,0.0,0.0,False,True
1,incubator-dubbo,JdkCompiler,org.apache.dubbo.common.compiler.support.jdkcompilertest.test_compilejavaclass,0.0,0.0,False,True
1,incubator-dubbo,ExtensionLoader,org.apache.dubbo.common.extension.extensionloadertest.test_addextension,0.0,0.0,False,True
1,incubator-dubbo,ExtensionLoader,org.apache.dubbo.common.extension.extensionloadertest.test_addextension_adaptive,0.0,0.0,False,False
1,incubator-dubbo,ExtensionLoader,org.apache.dubbo.common.extension.extensionloadertest.test_addextension_adaptive_exceptionwhenexistedadaptive,0.0,0.0,False,False
1,incubator-dubbo,ExtensionLoader,org.apache.dubbo.common.extension.extensionloadertest.test_addextension_noextend,0.0,0.0,False,True
1,incubator-dubbo,ExtensionLoader,org.apache.dubbo.common.extension.extensionloadertest.test_getextensionloader_notinterface,0.0,0.0,False,False
1,incubator-dubbo,ExtensionLoader,org.apache.dubbo.common.extension.extensionloadertest.test_getextensionloader_null,0.0,0.0,False,False
1,incubator-dubbo,ExtensionLoader,org.apache.dubbo.common.extension.extensionloadertest.test_getsupportedextensions_wrapperisnotext,0.0,0.0,False,False
1,incubator-dubbo,ExtensionLoader,org.apache.dubbo.common.extension.extensionloadertest.test_hasextension_wrapperisnotext,0.0,0.0,False,False
1,incubator-dubbo,ExtensionLoader,org.apache.dubbo.common.extension.extensionloadertest.test_initerror,0.0,0.0,False,False
1,incubator-dubbo,ActivateComparator,org.apache.dubbo.common.extension.support.activatecomparatortest.testactivatecomparator,0.0,0.0,False,False
1,incubator-dubbo,Bytes,org.apache.dubbo.common.io.bytestest.testbytes2hexwithwrongoffset,0.0,0.0,False,False
1,incubator-dubbo,Bytes,org.apache.dubbo.common.io.bytestest.testwrongoffset,0.0,0.0,False,False
1,incubator-dubbo,UnsafeByteArrayInputStream,org.apache.dubbo.common.io.unsafebytearrayinputstreamtest.testwrongoffset,0.0,0.0,False,False
1,incubator-dubbo,UnsafeByteArrayOutputStream,org.apache.dubbo.common.io.unsafebytearrayoutputstreamtest.testextendlengthforbuffer,0.0,0.0,False,False
1,incubator-dubbo,UnsafeStringWriter,org.apache.dubbo.common.io.unsafestringwritertest.testappendnull,0.0,0.0,False,False
1,incubator-dubbo,UnsafeStringWriter,org.apache.dubbo.common.io.unsafestringwritertest.testnegativesize,0.0,0.0,False,False
1,incubator-dubbo,JSON,org.apache.dubbo.common.json.jsontest.testlinkedmap,0.0,0.0,False,False
1,incubator-dubbo,JSON,org.apache.dubbo.common.json.jsontest.testlocale,0.0,0.0,False,False
1,incubator-dubbo,JSON,org.apache.dubbo.common.json.jsontest.testmap,0.0,0.0,False,False
1,incubator-dubbo,JSON,org.apache.dubbo.common.json.jsontest.testobject2json,0.0,0.0,False,False
1,incubator-dubbo,JSON,org.apache.dubbo.common.json.jsontest.testparse2arguments,0.0,0.0,False,False
1,incubator-dubbo,LoggerFactory,org.apache.dubbo.common.logger.loggerfactorytest.testloggerlevel,0.0,0.0,False,False
1,incubator-dubbo,FailsafeLogger,org.apache.dubbo.common.logger.support.failsafeloggertest.testfailsafeforloggingmethod,0.0,0.0,False,False
1,incubator-dubbo,FastJsonObjectInput,org.apache.dubbo.common.serialize.fastjson.fastjsonobjectinputtest.testreadbyte,0.0,0.0,False,False
1,incubator-dubbo,FastJsonObjectInput,org.apache.dubbo.common.serialize.fastjson.fastjsonobjectinputtest.testreadlong,0.0,0.0,False,False
1,incubator-dubbo,FastJsonObjectInput,org.apache.dubbo.common.serialize.fastjson.fastjsonobjectinputtest.testreadobjectwithoutclass,0.0,0.0,False,False
1,incubator-dubbo,FastJsonObjectOutput,org.apache.dubbo.common.serialize.fastjson.fastjsonobjectoutputtest.testwritebyte,0.0,0.0,False,False
1,incubator-dubbo,FastJsonObjectOutput,org.apache.dubbo.common.serialize.fastjson.fastjsonobjectoutputtest.testwritebytes,0.0,0.0,False,False
1,incubator-dubbo,FastJsonObjectOutput,org.apache.dubbo.common.serialize.fastjson.fastjsonobjectoutputtest.testwritelong,0.0,0.0,False,False
1,incubator-dubbo,FstObjectInput,org.apache.dubbo.common.serialize.fst.fstobjectinputtest.testemptybytearrayforemptyinput,0.0,0.0,False,False
1,incubator-dubbo,FstObjectOutput,org.apache.dubbo.common.serialize.fst.fstobjectoutputtest.testwritebyte,0.0,0.0,False,False
1,incubator-dubbo,FstObjectOutput,org.apache.dubbo.common.serialize.fst.fstobjectoutputtest.testwritenullbyteswithsublength,0.0,0.0,False,False
1,incubator-dubbo,FstSerialization,org.apache.dubbo.common.serialize.fst.fstserializationtest.testcontenttypeid,0.0,0.0,False,False
1,incubator-dubbo,FstSerialization,org.apache.dubbo.common.serialize.fst.fstserializationtest.testdeserialize,0.0,0.0,False,False
1,incubator-dubbo,Hessian2Serialization,org.apache.dubbo.common.serialize.serialization.hessian2serializationtest.test_doublearray_withtype,0.0,0.0,False,False
