idProject,nameProject,productionClass,testCase,NRDB,NRF,isMysteryGuest,isMysteryGuestManual
7,yawp,FacadeUtils,io.yawp.commons.utils.facadeutilstest.testsetviafacade,0.0,0.0,False,False
7,yawp,JsonUtils,io.yawp.commons.utils.jsonutilstest.testdate,0.0,0.0,False,False
7,yawp,JsonUtils,io.yawp.commons.utils.jsonutilstest.testfrom,0.0,0.0,False,False
7,yawp,JsonUtils,io.yawp.commons.utils.jsonutilstest.testfromarray,0.0,0.0,False,False
7,yawp,JsonUtils,io.yawp.commons.utils.jsonutilstest.testmapwithcomplexkeyandvalue,0.0,0.0,False,False
7,yawp,Datastore,io.yawp.driver.postgresql.datastore.datastoretest.testchildkey,0.0,0.0,False,False
7,yawp,Datastore,io.yawp.driver.postgresql.datastore.datastoretest.testcreateupdateentity,0.0,0.0,False,False
7,yawp,Datastore,io.yawp.driver.postgresql.datastore.datastoretest.testforcename,0.0,0.0,False,False
7,yawp,Datastore,io.yawp.driver.postgresql.datastore.datastoretest.testqueryinwithkey,0.0,0.0,False,False
7,yawp,Datastore,io.yawp.driver.postgresql.datastore.datastoretest.testquerylimit,0.0,0.0,False,False
7,yawp,DatabaseSynchronizer,io.yawp.driver.postgresql.tools.databasesynchronizertest.testdatabasecreation,6.0,0.0,True,True
7,yawp,EndpointNaming,io.yawp.plugin.mojos.scaffolding.endpointnamingtest.testendpointfilename,0.0,3.0,True,True
7,yawp,EndpointNaming,io.yawp.plugin.mojos.scaffolding.endpointnamingtest.testendpointpath,0.0,0.0,False,True
7,yawp,ActionMethod,io.yawp.repository.actions.basic.actionmethodtest.testparentrootcollectionjsonstringparams,0.0,0.0,False,False
7,yawp,ActionMethod,io.yawp.repository.actions.basic.actionmethodtest.testparentrootcollectionparams,0.0,0.0,False,False
7,yawp,ActionMethod,io.yawp.repository.actions.basic.actionmethodtest.testrootcollection,0.0,0.0,False,False
7,yawp,ActionMethod,io.yawp.repository.actions.basic.actionmethodtest.testsingleobject,0.0,0.0,False,False
7,yawp,ActionMethod,io.yawp.repository.actions.basic.actionmethodtest.testsingleobjectwithoutname,0.0,0.0,False,False
7,yawp,AsyncRepository,io.yawp.repository.asyncrepositorytest.testfetch,0.0,0.0,False,False
7,yawp,FeatureTree,io.yawp.repository.features.featuretreetest.testtwoleaves,0.0,0.0,False,False
7,yawp,RepositoryFeatures,io.yawp.repository.features.repositoryfeaturestest.testinvalidendpointpaths,0.0,0.0,False,False
7,yawp,CounterPipe,io.yawp.repository.pipes.basic.counterpipetest.testonlyincrement,0.0,0.0,False,False
7,yawp,ChildSumPipe,io.yawp.repository.pipes.parents.childsumpipetest.testsavedifferentchildreen,0.0,0.0,False,False
7,yawp,IdPump,io.yawp.repository.pipes.pump.idpumptest.testbasicquery,0.0,0.0,False,False
7,yawp,IdPump,io.yawp.repository.pipes.pump.idpumptest.testlistqueryandgenerator,0.0,0.0,False,False
7,yawp,ObjectPump,io.yawp.repository.pipes.pump.objectpumptest.testbasiclist,0.0,0.0,False,False
7,yawp,ObjectPump,io.yawp.repository.pipes.pump.objectpumptest.testbasicquery,0.0,0.0,False,False
7,yawp,Repository,io.yawp.repository.repositorytest.testdelete,0.0,0.0,False,False
7,yawp,Repository,io.yawp.repository.repositorytest.testjsonarrayproperty,0.0,0.0,False,False
7,yawp,Repository,io.yawp.repository.repositorytest.testsavechild,0.0,0.0,False,False
7,yawp,Repository,io.yawp.repository.repositorytest.testsavefornotendpointobjects,0.0,0.0,False,False
7,yawp,Repository,io.yawp.repository.repositorytest.testsaveparent,0.0,0.0,False,False
7,yawp,RuleConditions,io.yawp.repository.shields.basic.ruleconditionstest.testgrandparenttruecondition,0.0,0.0,False,False
7,yawp,RuleConditions,io.yawp.repository.shields.basic.ruleconditionstest.testgrandparentwithoutobjectfalsecondition,0.0,0.0,False,False
7,yawp,RuleConditions,io.yawp.repository.shields.basic.ruleconditionstest.testparentfalsecondition,0.0,0.0,False,False
7,yawp,RuleConditions,io.yawp.repository.shields.basic.ruleconditionstest.testparenttruecondition,0.0,0.0,False,False
7,yawp,Shield,io.yawp.repository.shields.basic.shieldtest.testallowwithoutwhereremovesotherwhere,0.0,0.0,False,False
7,yawp,Shield,io.yawp.repository.shields.basic.shieldtest.testcreatefacadearray,0.0,0.0,False,False
7,yawp,Shield,io.yawp.repository.shields.basic.shieldtest.testcreatewhereonmissingexistingobjects,0.0,0.0,False,False
7,yawp,Shield,io.yawp.repository.shields.basic.shieldtest.testdifferentactions,0.0,0.0,False,False
7,yawp,Shield,io.yawp.repository.shields.basic.shieldtest.testshowfacade,0.0,0.0,False,True
