Type,ProjectTest,ModelBalance,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
cross,vertexium.csv,naivebayes,0.0,82.0,2.0,0.0,0.0,0.0,0.02777777777777778,0.9722222222222223,0.0,0.0,0.5
cross,pippo.csv,naivebayes,0.0,50.0,10.0,0.0,0.0,0.0,0.185,0.8150000000000001,0.0,0.0,0.5
cross,search-highlighter.csv,naivebayes,0.0,33.0,14.0,0.0,0.0,0.0,0.35803030303030303,0.6419696969696969,0.0,0.0,0.5
cross,vertx-mqtt.csv,naivebayes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15
cross,hsac-fitnesse-fixtures.csv,naivebayes,0.0,53.0,1.0,0.0,0.0,0.0,0.016666666666666666,0.9833333333333334,0.0,0.0,0.5
cross,spring-boot.csv,naivebayes,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.45
cross,cukes.csv,naivebayes,0.0,14.0,1.0,0.0,0.0,0.0,0.05,0.75,0.0,0.0,0.4
cross,otto.csv,naivebayes,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3
cross,unix4j.csv,naivebayes,1.0,75.0,1.0,0.0,0.025,0.1,0.04,0.9800000000000001,0.04,0.025,0.5125
cross,oryx.csv,naivebayes,0.0,93.0,8.0,0.0,0.0,0.0,0.060339366515837115,0.9396606334841631,0.0,0.0,0.5
cross,http-request.csv,naivebayes,0.0,34.0,2.0,0.0,0.0,0.0,0.05333333333333333,0.8466666666666665,0.0,0.0,0.45
cross,achilles.csv,naivebayes,0.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,hbase.csv,naivebayes,4.0,681.0,41.0,0.0,0.0059892560396592655,0.4,0.06120024820009551,0.9444558007807616,0.011800703442494488,0.011445468649562198,0.45299462801982965
cross,esper.csv,naivebayes,0.0,145.0,3.0,0.0,0.0,0.0,0.01457051720209615,0.9854294827979038,0.0,0.0,0.5
cross,wildfly.csv,naivebayes,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.45
cross,aletheia.csv,naivebayes,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2
cross,struts.csv,naivebayes,9.0,87.0,9.0,0.0,0.09333333333333334,0.8,0.1745931845931846,0.9130569430569432,0.1660939060939061,0.05444444444444445,0.44666666666666666
cross,yawp.csv,naivebayes,0.0,38.0,12.0,0.0,0.0,0.0,0.16779220779220777,0.8322077922077922,0.0,0.0,0.5
cross,spring-cloud-zuul-ratelimit.csv,naivebayes,0.0,12.0,3.0,0.0,0.0,0.0,0.10833333333333332,0.4916666666666667,0.0,0.0,0.3
cross,one.csv,naivebayes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1
cross,java-websocket.csv,naivebayes,0.0,93.0,3.0,0.0,0.0,0.0,0.028253968253968254,0.9717460317460318,0.0,0.0,0.5
cross,jhipster-registry.csv,naivebayes,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4
cross,oci-java-sdk.csv,naivebayes,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,openpojo.csv,naivebayes,0.0,138.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,spring-ws.csv,naivebayes,0.0,153.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,carbon-apimgt.csv,naivebayes,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,tyrus.csv,naivebayes,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,joda-time.csv,naivebayes,0.0,371.0,24.0,0.0,0.0,0.0,0.06319764464925756,0.9368023553507424,0.0,0.0,0.5
cross,recast4j.csv,naivebayes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15
cross,vertx-completable-future.csv,naivebayes,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3
cross,jfreechart.csv,naivebayes,0.0,517.0,43.0,0.0,0.0,0.0,0.07921288920049316,0.9207871107995068,0.0,0.0,0.5
cross,elastic-job-lite.csv,naivebayes,0.0,135.0,5.0,0.0,0.0,0.0,0.03428571428571428,0.9657142857142856,0.0,0.0,0.5
cross,luwak.csv,naivebayes,0.0,17.0,7.0,0.0,0.0,0.0,0.225,0.675,0.0,0.0,0.45
cross,hadoop.csv,naivebayes,20.0,2271.0,80.0,1.0,0.008718539205365977,0.9666666666666666,0.04200993663721642,0.9660112235114049,0.01726576245343111,-0.001454720973500931,0.4878966845686694
cross,jimfs.csv,naivebayes,0.0,57.0,11.0,0.0,0.0,0.0,0.17916666666666667,0.8208333333333332,0.0,0.0,0.5
cross,nexus-repository-helm.csv,naivebayes,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15
cross,aismessages.csv,naivebayes,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.35
cross,dnsjava.csv,naivebayes,1.0,117.0,1.0,0.0,0.00909090909090909,0.1,0.014090909090909093,0.9949999999999999,0.01666666666666667,0.0,0.5045454545454545
cross,riptide.csv,naivebayes,0.0,45.0,11.0,0.0,0.0,0.0,0.15297619047619046,0.8470238095238095,0.0,0.0,0.5
cross,noxy.csv,naivebayes,0.0,5.0,1.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.3
cross,orbit.csv,naivebayes,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4
cross,redpipe.csv,naivebayes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05
cross,retrofit.csv,naivebayes,0.0,92.0,6.0,0.0,0.0,0.0,0.07262626262626262,0.9273737373737374,0.0,0.0,0.5
cross,junit-quickcheck.csv,naivebayes,0.0,37.0,2.0,0.0,0.0,0.0,0.045,0.8550000000000001,0.0,0.0,0.45
cross,wikidata-toolkit.csv,smoteover_naivebayes,0.0,199.0,1.0,0.0,0.0,0.0,0.005,0.9949999999999999,0.0,0.0,0.5
cross,marine-api.csv,smoteover_naivebayes,0.0,91.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,undertow.csv,smoteover_naivebayes,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25
cross,admiral.csv,smoteover_naivebayes,0.0,426.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,wildfly-maven-plugin.csv,smoteover_naivebayes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1
cross,wro4j.csv,smoteover_naivebayes,1.0,330.0,12.0,0.0,0.003333333333333333,0.1,0.03417384888701642,0.9690519575645965,0.0064516129032258064,0.003333333333333333,0.5016666666666667
cross,incubator-dubbo.csv,smoteover_naivebayes,0.0,353.0,18.0,0.0,0.0,0.0,0.04925218583362996,0.95074781416637,0.0,0.0,0.5
cross,querydsl.csv,smoteover_naivebayes,0.0,497.0,88.0,0.0,0.0,0.0,0.1523298946622524,0.8476701053377477,0.0,0.0,0.5
cross,activiti.csv,smoteover_naivebayes,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,webcollector.csv,smoteover_naivebayes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15
cross,sawmill.csv,smoteover_naivebayes,0.0,62.0,5.0,0.0,0.0,0.0,0.07638888888888888,0.923611111111111,0.0,0.0,0.5
cross,helios.csv,smoteover_naivebayes,1.0,93.0,15.0,0.0,0.0058823529411764705,0.1,0.14358528898002582,0.8616778689147111,0.01111111111111111,0.008084520834544433,0.5029411764705882
cross,fastjson.csv,smoteover_naivebayes,1.0,460.0,3.0,0.0,0.002325581395348837,0.1,0.008357327427094868,0.993968253968254,0.004545454545454545,0.0,0.5011627906976744
cross,dropwizard.csv,smoteover_naivebayes,0.0,252.0,18.0,0.0,0.0,0.0,0.06536632782509844,0.9346336721749016,0.0,0.0,0.5
cross,c2mon.csv,smoteover_naivebayes,0.0,165.0,3.0,0.0,0.0,0.0,0.015789473684210527,0.9842105263157894,0.0,0.0,0.5
cross,rxjava2-extras.csv,smoteover_naivebayes,0.0,85.0,5.0,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.5
cross,delight-nashorn-sandbox.csv,smoteover_naivebayes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05
cross,alien4cloud.csv,smoteover_naivebayes,0.0,76.0,5.0,0.0,0.0,0.0,0.05416666666666666,0.9458333333333334,0.0,0.0,0.5
cross,fluent-logger-java.csv,smoteover_naivebayes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1
cross,hutool.csv,smoteover_naivebayes,1.0,117.0,8.0,0.0,0.00909090909090909,0.1,0.06297979797979798,0.946111111111111,0.01666666666666667,0.0,0.5045454545454545
cross,db-scheduler.csv,smoteover_naivebayes,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25
cross,timely.csv,smoteover_naivebayes,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,vertexium.csv,smoteover_naivebayes,0.0,82.0,2.0,0.0,0.0,0.0,0.02777777777777778,0.9722222222222223,0.0,0.0,0.5
cross,pippo.csv,smoteover_naivebayes,0.0,50.0,10.0,0.0,0.0,0.0,0.185,0.8150000000000001,0.0,0.0,0.5
cross,search-highlighter.csv,smoteover_naivebayes,0.0,33.0,14.0,0.0,0.0,0.0,0.35803030303030303,0.6419696969696969,0.0,0.0,0.5
cross,vertx-mqtt.csv,smoteover_naivebayes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15
cross,hsac-fitnesse-fixtures.csv,smoteover_naivebayes,0.0,53.0,1.0,0.0,0.0,0.0,0.016666666666666666,0.9833333333333334,0.0,0.0,0.5
cross,spring-boot.csv,smoteover_naivebayes,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.45
cross,cukes.csv,smoteover_naivebayes,0.0,14.0,1.0,0.0,0.0,0.0,0.05,0.75,0.0,0.0,0.4
cross,otto.csv,smoteover_naivebayes,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3
cross,unix4j.csv,smoteover_naivebayes,1.0,75.0,1.0,0.0,0.025,0.1,0.04,0.9800000000000001,0.04,0.025,0.5125
cross,oryx.csv,smoteover_naivebayes,0.0,92.0,9.0,0.0,0.0,0.0,0.07283936651583711,0.927160633484163,0.0,0.0,0.5
cross,http-request.csv,smoteover_naivebayes,0.0,34.0,2.0,0.0,0.0,0.0,0.05333333333333333,0.8466666666666665,0.0,0.0,0.45
cross,achilles.csv,smoteover_naivebayes,0.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,hbase.csv,smoteover_naivebayes,4.0,681.0,41.0,0.0,0.0059892560396592655,0.4,0.06120024820009551,0.9444558007807616,0.011800703442494488,0.011445468649562198,0.5030183022622539
cross,esper.csv,smoteover_naivebayes,0.0,144.0,4.0,0.0,0.0,0.0,0.02568162831320726,0.9743183716867927,0.0,0.0,0.5
cross,wildfly.csv,smoteover_naivebayes,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.45
cross,aletheia.csv,smoteover_naivebayes,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2
cross,struts.csv,smoteover_naivebayes,9.0,87.0,9.0,0.0,0.09333333333333334,0.8,0.1745931845931846,0.9130569430569432,0.1660939060939061,0.05444444444444445,0.44666666666666666
cross,yawp.csv,smoteover_naivebayes,0.0,38.0,12.0,0.0,0.0,0.0,0.16779220779220777,0.8322077922077922,0.0,0.0,0.5
cross,spring-cloud-zuul-ratelimit.csv,smoteover_naivebayes,0.0,12.0,3.0,0.0,0.0,0.0,0.10833333333333332,0.4916666666666667,0.0,0.0,0.3
cross,one.csv,smoteover_naivebayes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1
cross,java-websocket.csv,smoteover_naivebayes,0.0,93.0,3.0,0.0,0.0,0.0,0.028253968253968254,0.9717460317460318,0.0,0.0,0.5
cross,jhipster-registry.csv,smoteover_naivebayes,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4
cross,oci-java-sdk.csv,smoteover_naivebayes,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,openpojo.csv,smoteover_naivebayes,0.0,138.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,spring-ws.csv,smoteover_naivebayes,0.0,153.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,carbon-apimgt.csv,smoteover_naivebayes,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,tyrus.csv,smoteover_naivebayes,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
cross,joda-time.csv,smoteover_naivebayes,0.0,371.0,24.0,0.0,0.0,0.0,0.06319764464925756,0.9368023553507424,0.0,0.0,0.5
cross,recast4j.csv,smoteover_naivebayes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15
cross,vertx-completable-future.csv,smoteover_naivebayes,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.3
cross,jfreechart.csv,smoteover_naivebayes,0.0,517.0,43.0,0.0,0.0,0.0,0.07921288920049316,0.9207871107995068,0.0,0.0,0.5
cross,elastic-job-lite.csv,smoteover_naivebayes,0.0,135.0,5.0,0.0,0.0,0.0,0.03428571428571428,0.9657142857142856,0.0,0.0,0.5
cross,luwak.csv,smoteover_naivebayes,0.0,17.0,7.0,0.0,0.0,0.0,0.225,0.675,0.0,0.0,0.45
cross,hadoop.csv,smoteover_naivebayes,20.0,2271.0,80.0,1.0,0.008718539205365977,0.9666666666666666,0.04200993663721642,0.9660112235114049,0.01726576245343111,-0.001454720973500931,0.4878966845686694
cross,jimfs.csv,smoteover_naivebayes,0.0,57.0,11.0,0.0,0.0,0.0,0.17916666666666667,0.8208333333333332,0.0,0.0,0.5
cross,nexus-repository-helm.csv,smoteover_naivebayes,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.15
cross,aismessages.csv,smoteover_naivebayes,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.35
cross,dnsjava.csv,smoteover_naivebayes,1.0,117.0,1.0,0.0,0.00909090909090909,0.1,0.014090909090909093,0.9949999999999999,0.01666666666666667,0.0,0.5045454545454545
cross,riptide.csv,smoteover_naivebayes,0.0,44.0,12.0,0.0,0.0,0.0,0.1640873015873016,0.8359126984126984,0.0,0.0,0.5
cross,noxy.csv,smoteover_naivebayes,0.0,5.0,1.0,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.3
cross,orbit.csv,smoteover_naivebayes,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4
cross,redpipe.csv,smoteover_naivebayes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05
cross,retrofit.csv,smoteover_naivebayes,0.0,89.0,9.0,0.0,0.0,0.0,0.09179292929292929,0.9082070707070706,0.0,0.0,0.5
cross,junit-quickcheck.csv,smoteover_naivebayes,0.0,37.0,2.0,0.0,0.0,0.0,0.045,0.8550000000000001,0.0,0.0,0.45
cross,wikidata-toolkit.csv,nearmissunder2_svm,0.0,23.0,177.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.5
cross,marine-api.csv,nearmissunder2_svm,0.0,12.0,79.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.5
cross,undertow.csv,nearmissunder2_svm,0.0,1.0,4.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,0.25
cross,admiral.csv,nearmissunder2_svm,0.0,45.0,381.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.5
cross,wildfly-maven-plugin.csv,nearmissunder2_svm,0.0,1.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1
cross,wro4j.csv,nearmissunder2_svm,0.0,2.0,340.0,1.0,0.0,0.0,0.9917922007512681,0.004981992797118848,0.0,0.0,0.5016129032258064
cross,incubator-dubbo.csv,nearmissunder2_svm,0.0,4.0,367.0,0.0,0.0,0.0,0.9879928315412186,0.012007168458781362,0.0,0.0,0.5
cross,querydsl.csv,nearmissunder2_svm,0.0,107.0,478.0,0.0,0.0,0.0,0.8172379430254193,0.18276205697458067,0.0,0.0,0.5
cross,activiti.csv,nearmissunder2_svm,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
cross,webcollector.csv,nearmissunder2_svm,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.15
cross,sawmill.csv,nearmissunder2_svm,0.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
cross,helios.csv,nearmissunder2_svm,0.0,5.0,103.0,1.0,0.0,0.0,0.9412014885699096,0.05353535353535353,0.0,0.0,0.5026315789473684
cross,fastjson.csv,nearmissunder2_svm,0.0,2.0,461.0,1.0,0.0,0.0,0.9930131719921851,0.004661246612466125,0.0,0.0,0.5011627906976744
cross,dropwizard.csv,nearmissunder2_svm,0.0,2.0,268.0,0.0,0.0,0.0,0.9933333333333334,0.006666666666666666,0.0,0.0,0.5
cross,c2mon.csv,nearmissunder2_svm,0.0,0.0,168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
cross,rxjava2-extras.csv,nearmissunder2_svm,0.0,1.0,89.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.5
cross,delight-nashorn-sandbox.csv,nearmissunder2_svm,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05
cross,alien4cloud.csv,nearmissunder2_svm,0.0,12.0,69.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.5
cross,fluent-logger-java.csv,nearmissunder2_svm,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1
cross,hutool.csv,nearmissunder2_svm,0.0,3.0,122.0,1.0,0.0,0.0,0.9659090909090908,0.025,0.0,0.0,0.5045454545454545
cross,db-scheduler.csv,nearmissunder2_svm,0.0,0.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25
cross,timely.csv,nearmissunder2_svm,0.0,6.0,50.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.5
cross,vertexium.csv,nearmissunder2_svm,0.0,1.0,83.0,0.0,0.0,0.0,0.9888888888888889,0.01111111111111111,0.0,0.0,0.5
cross,pippo.csv,nearmissunder2_svm,0.0,5.0,55.0,0.0,0.0,0.0,0.8975,0.1025,0.0,0.0,0.5
cross,search-highlighter.csv,nearmissunder2_svm,0.0,1.0,46.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.5
cross,vertx-mqtt.csv,nearmissunder2_svm,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.15
cross,hsac-fitnesse-fixtures.csv,nearmissunder2_svm,0.0,6.0,48.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.5
cross,spring-boot.csv,nearmissunder2_svm,0.0,0.0,20.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.45
cross,cukes.csv,nearmissunder2_svm,0.0,3.0,12.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.4
cross,otto.csv,nearmissunder2_svm,0.0,0.0,7.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.3
cross,unix4j.csv,nearmissunder2_svm,0.0,7.0,69.0,1.0,0.0,0.0,0.8800000000000001,0.1,0.0,0.0,0.51
cross,oryx.csv,nearmissunder2_svm,0.0,18.0,83.0,0.0,0.0,0.0,0.8413763197586727,0.1586236802413273,0.0,0.0,0.5
cross,http-request.csv,nearmissunder2_svm,0.0,2.0,34.0,0.0,0.0,0.0,0.8466666666666665,0.05333333333333333,0.0,0.0,0.45
cross,achilles.csv,nearmissunder2_svm,0.0,0.0,103.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
cross,hbase.csv,nearmissunder2_svm,1.0,76.0,646.0,3.0,0.0015151515151515152,0.1,0.882784817484306,0.1145894365651399,0.002985074626865672,-0.0062404450286943965,0.3528280244904286
cross,esper.csv,nearmissunder2_svm,0.0,20.0,128.0,0.0,0.0,0.0,0.866089466089466,0.1339105339105339,0.0,0.0,0.5
cross,wildfly.csv,nearmissunder2_svm,0.0,0.0,17.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.45
cross,aletheia.csv,nearmissunder2_svm,0.0,0.0,7.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2
cross,struts.csv,nearmissunder2_svm,0.0,4.0,92.0,9.0,0.0,0.0,0.8795410145410145,0.03280885780885781,0.0,-0.03015066391593151,0.3938250638250638
cross,yawp.csv,nearmissunder2_svm,0.0,7.0,43.0,0.0,0.0,0.0,0.8721428571428571,0.12785714285714286,0.0,0.0,0.5
cross,spring-cloud-zuul-ratelimit.csv,nearmissunder2_svm,0.0,0.0,15.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.3
cross,one.csv,nearmissunder2_svm,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1
cross,java-websocket.csv,nearmissunder2_svm,0.0,7.0,89.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.5
cross,jhipster-registry.csv,nearmissunder2_svm,0.0,0.0,14.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.4
cross,oci-java-sdk.csv,nearmissunder2_svm,0.0,7.0,40.0,0.0,0.0,0.0,0.8466666666666667,0.15333333333333332,0.0,0.0,0.5
cross,openpojo.csv,nearmissunder2_svm,0.0,0.0,138.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
cross,spring-ws.csv,nearmissunder2_svm,0.0,16.0,137.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.5
cross,carbon-apimgt.csv,nearmissunder2_svm,0.0,0.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
cross,tyrus.csv,nearmissunder2_svm,0.0,4.0,34.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.5
cross,joda-time.csv,nearmissunder2_svm,0.0,55.0,340.0,0.0,0.0,0.0,0.8448182283666155,0.15518177163338454,0.0,0.0,0.5
cross,recast4j.csv,nearmissunder2_svm,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.15
cross,vertx-completable-future.csv,nearmissunder2_svm,0.0,0.0,12.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.3
cross,jfreechart.csv,nearmissunder2_svm,0.0,127.0,433.0,0.0,0.0,0.0,0.7783709392951155,0.22162906070488447,0.0,0.0,0.5
cross,elastic-job-lite.csv,nearmissunder2_svm,0.0,1.0,139.0,0.0,0.0,0.0,0.9949999999999999,0.005,0.0,0.0,0.5
cross,luwak.csv,nearmissunder2_svm,0.0,0.0,24.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.45
cross,hadoop.csv,nearmissunder2_svm,17.0,1879.0,472.0,4.0,0.007186230557740686,0.8,0.2055349744362478,0.8,0.014235185862788016,0.0,0.5044187433396167
cross,jimfs.csv,nearmissunder2_svm,0.0,12.0,56.0,0.0,0.0,0.0,0.8375,0.1625,0.0,0.0,0.5
cross,nexus-repository-helm.csv,nearmissunder2_svm,0.0,0.0,4.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.15
cross,aismessages.csv,nearmissunder2_svm,0.0,2.0,10.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.35
cross,dnsjava.csv,nearmissunder2_svm,0.0,1.0,117.0,1.0,0.0,0.0,0.9837662337662337,0.007142857142857143,0.0,0.0,0.5045454545454545
cross,riptide.csv,nearmissunder2_svm,0.0,12.0,44.0,0.0,0.0,0.0,0.7914682539682539,0.20853174603174604,0.0,0.0,0.5
