Type,ProjectTest,ModelBalance,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
cross,fastjson.csv,randomover_adaboost,0.0,3.0,461.0,0.0,0.0,0.0,0.9938851095993954,0.006114890400604686,0.0,0.0,
cross,dropwizard.csv,randomover_adaboost,0.0,20.0,246.0,4.0,0.0,0.0,0.916417865288833,0.07076688544430479,0.0,-0.021351190074806646,0.021708147942157956
cross,c2mon.csv,randomover_adaboost,0.0,9.0,159.0,0.0,0.0,0.0,0.9460495223730518,0.05395047762694821,0.0,0.0,
cross,rxjava2-extras.csv,randomover_adaboost,0.0,12.0,78.0,0.0,0.0,0.0,0.8671550671550671,0.13284493284493287,0.0,0.0,
cross,delight-nashorn-sandbox.csv,randomover_adaboost,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
cross,alien4cloud.csv,randomover_adaboost,4.0,1.0,76.0,0.0,0.4,0.4,0.9916666666666666,0.05352564102564102,0.4,0.4,1.0
cross,fluent-logger-java.csv,randomover_adaboost,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
cross,hutool.csv,randomover_adaboost,0.0,14.0,108.0,4.0,0.0,0.0,0.8420934784170079,0.12526000143647203,0.0,-0.030155122356932573,0.16580815018315018
cross,db-scheduler.csv,randomover_adaboost,0.0,0.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,timely.csv,randomover_adaboost,0.0,0.0,54.0,2.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.6666666666666666
cross,vertexium.csv,randomover_adaboost,0.0,1.0,83.0,0.0,0.0,0.0,0.9888888888888889,0.01111111111111111,0.0,0.0,
cross,pippo.csv,randomover_adaboost,0.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,search-highlighter.csv,randomover_adaboost,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,vertx-mqtt.csv,randomover_adaboost,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
cross,hsac-fitnesse-fixtures.csv,randomover_adaboost,8.0,1.0,43.0,2.0,0.6,0.55,0.9475,0.16305555555555556,0.5666666666666667,0.5404653670707977,0.814030612244898
cross,spring-boot.csv,randomover_adaboost,0.0,5.0,15.0,0.0,0.0,0.0,0.7,0.19999999999999998,0.0,0.0,0.0
cross,cukes.csv,randomover_adaboost,0.0,0.0,13.0,2.0,0.0,0.0,0.675,0.0,0.0,0.0,0.40625
cross,otto.csv,randomover_adaboost,0.0,0.0,7.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
cross,unix4j.csv,randomover_adaboost,0.0,7.0,69.0,1.0,0.0,0.0,0.9001082251082252,0.0908008658008658,0.0,-0.0149071198499986,0.045454545454545456
cross,oryx.csv,randomover_adaboost,6.0,1.0,63.0,31.0,0.25,0.1295238095238095,0.659494671994672,0.0552991452991453,0.16857142857142857,0.12408231699862624,0.6427540515040515
cross,http-request.csv,randomover_adaboost,0.0,4.0,31.0,1.0,0.0,0.0,0.8083333333333332,0.14166666666666666,0.0,0.0,0.75
cross,achilles.csv,randomover_adaboost,6.0,0.0,66.0,31.0,0.4,0.14833333333333332,0.6902577977577978,0.05623376623376623,0.2138095238095238,0.20617874535066266,0.7290377677877679
cross,hbase.csv,randomover_adaboost,11.0,92.0,600.0,23.0,0.11006313131313131,0.2733333333333333,0.8409753839289712,0.14213780506060056,0.15434065934065935,0.10241188219012307,0.11158062343708194
cross,esper.csv,randomover_adaboost,0.0,0.0,148.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,wildfly.csv,randomover_adaboost,0.0,2.0,15.0,0.0,0.0,0.0,0.725,0.075,0.0,0.0,0.0
cross,aletheia.csv,randomover_adaboost,0.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,struts.csv,randomover_adaboost,2.0,2.0,94.0,7.0,0.13333333333333333,0.15,0.9180916305916306,0.041666666666666664,0.11666666666666665,0.11741998624632419,0.36667267917267915
cross,yawp.csv,randomover_adaboost,1.0,0.0,46.0,3.0,0.1,0.1,0.9457142857142857,0.0125,0.1,0.1,0.5678571428571428
cross,spring-cloud-zuul-ratelimit.csv,randomover_adaboost,0.0,0.0,15.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
cross,one.csv,randomover_adaboost,0.0,1.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
cross,java-websocket.csv,randomover_adaboost,0.0,0.0,96.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,jhipster-registry.csv,randomover_adaboost,0.0,0.0,14.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
cross,oci-java-sdk.csv,randomover_adaboost,4.0,4.0,39.0,0.0,0.3,0.3,0.825,0.15333333333333332,0.3,0.3,0.75
cross,openpojo.csv,randomover_adaboost,2.0,1.0,135.0,0.0,0.2,0.2,0.9941176470588236,0.021764705882352943,0.2,0.2,1.0
cross,spring-ws.csv,randomover_adaboost,0.0,3.0,149.0,1.0,0.0,0.0,0.972894385026738,0.02085561497326203,0.0,0.0,0.16666666666666666
cross,carbon-apimgt.csv,randomover_adaboost,1.0,0.0,24.0,32.0,0.1,0.02,0.4602380952380953,0.016666666666666666,0.03333333333333334,0.02,0.7767857142857143
cross,tyrus.csv,randomover_adaboost,0.0,0.0,34.0,4.0,0.0,0.0,0.8233333333333335,0.0,0.0,0.0,0.4708333333333333
cross,joda-time.csv,randomover_adaboost,0.0,0.0,395.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,recast4j.csv,randomover_adaboost,0.0,0.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.125
cross,vertx-completable-future.csv,randomover_adaboost,0.0,0.0,12.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
cross,jfreechart.csv,randomover_adaboost,0.0,0.0,560.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,elastic-job-lite.csv,randomover_adaboost,0.0,2.0,138.0,0.0,0.0,0.0,0.9857142857142858,0.014285714285714285,0.0,0.0,
cross,luwak.csv,randomover_adaboost,0.0,0.0,24.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
cross,hadoop.csv,randomover_adaboost,124.0,450.0,1667.0,131.0,0.21811042270351338,0.48677462703324775,0.7552246940696178,0.24269602841462018,0.2999477216469889,0.19935257193698674,0.18668356767189884
cross,jimfs.csv,randomover_adaboost,0.0,26.0,42.0,0.0,0.0,0.0,0.6207142857142858,0.37928571428571434,0.0,0.0,
cross,nexus-repository-helm.csv,randomover_adaboost,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
cross,aismessages.csv,randomover_adaboost,0.0,0.0,12.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
cross,dnsjava.csv,randomover_adaboost,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,riptide.csv,randomover_adaboost,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,noxy.csv,randomover_adaboost,0.0,0.0,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,orbit.csv,randomover_adaboost,0.0,0.0,11.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
cross,redpipe.csv,randomover_adaboost,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
cross,retrofit.csv,randomover_adaboost,0.0,0.0,96.0,2.0,0.0,0.0,0.9825757575757577,0.0,0.0,0.0,0.543560606060606
cross,junit-quickcheck.csv,randomover_adaboost,0.0,0.0,39.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
cross,wikidata-toolkit.csv,randomover_randomforest,4.0,22.0,160.0,14.0,0.125,0.225,0.8222510603431654,0.13078553756185335,0.14857142857142858,0.08210921449836775,0.23239419774507494
cross,marine-api.csv,randomover_randomforest,0.0,1.0,90.0,0.0,0.0,0.0,0.9916666666666666,0.008333333333333333,0.0,0.0,
cross,undertow.csv,randomover_randomforest,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
cross,admiral.csv,randomover_randomforest,2.0,4.0,287.0,133.0,0.2,0.017424242424242425,0.6799515404957647,0.013210145956047595,0.032051282051282055,0.01610566450874428,0.3853248693819442
cross,wildfly-maven-plugin.csv,randomover_randomforest,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
cross,wro4j.csv,randomover_randomforest,31.0,16.0,266.0,30.0,0.5998809523809523,0.45357142857142857,0.8634707937569542,0.13593996789518673,0.5080119880119881,0.4422016796472762,0.537755280627223
cross,incubator-dubbo.csv,randomover_randomforest,0.0,1.0,318.0,52.0,0.0,0.0,0.8605727598754147,0.0022727272727272726,0.0,-0.007733088933397006,0.316453135157826
cross,querydsl.csv,randomover_randomforest,8.0,2.0,574.0,1.0,0.5166666666666666,0.5666666666666667,0.9955443371378401,0.016513787422202393,0.5333333333333333,0.5352851693264203,0.9595959595959597
cross,activiti.csv,randomover_randomforest,0.0,2.0,22.0,1.0,0.0,0.0,0.7333333333333333,0.03333333333333333,0.0,0.0,0.2222222222222222
cross,webcollector.csv,randomover_randomforest,0.0,0.0,2.0,1.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1111111111111111
cross,sawmill.csv,randomover_randomforest,0.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,helios.csv,randomover_randomforest,0.0,5.0,104.0,0.0,0.0,0.0,0.9551785714285714,0.044821428571428575,0.0,0.0,
cross,fastjson.csv,randomover_randomforest,0.0,3.0,461.0,0.0,0.0,0.0,0.9938851095993954,0.006114890400604686,0.0,0.0,
cross,dropwizard.csv,randomover_randomforest,0.0,21.0,245.0,4.0,0.0,0.0,0.9132995857189405,0.07388516501419726,0.0,-0.023044574305462744,0.022654967159277506
cross,c2mon.csv,randomover_randomforest,0.0,10.0,158.0,0.0,0.0,0.0,0.9410495223730517,0.05895047762694822,0.0,0.0,
cross,rxjava2-extras.csv,randomover_randomforest,0.0,12.0,78.0,0.0,0.0,0.0,0.8671550671550671,0.13284493284493287,0.0,0.0,
cross,delight-nashorn-sandbox.csv,randomover_randomforest,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
cross,alien4cloud.csv,randomover_randomforest,4.0,1.0,76.0,0.0,0.4,0.4,0.9916666666666666,0.05352564102564102,0.4,0.4,1.0
cross,fluent-logger-java.csv,randomover_randomforest,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
cross,hutool.csv,randomover_randomforest,0.0,14.0,108.0,4.0,0.0,0.0,0.8420934784170079,0.12526000143647203,0.0,-0.030155122356932573,0.16580815018315018
cross,db-scheduler.csv,randomover_randomforest,0.0,0.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,timely.csv,randomover_randomforest,0.0,0.0,54.0,2.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.6666666666666666
cross,vertexium.csv,randomover_randomforest,0.0,1.0,83.0,0.0,0.0,0.0,0.9888888888888889,0.01111111111111111,0.0,0.0,
cross,pippo.csv,randomover_randomforest,0.0,2.0,58.0,0.0,0.0,0.0,0.9666666666666668,0.03333333333333333,0.0,0.0,
cross,search-highlighter.csv,randomover_randomforest,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,vertx-mqtt.csv,randomover_randomforest,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
cross,hsac-fitnesse-fixtures.csv,randomover_randomforest,8.0,1.0,43.0,2.0,0.6,0.55,0.9475,0.16305555555555556,0.5666666666666667,0.5404653670707977,0.8235544217687075
cross,spring-boot.csv,randomover_randomforest,0.0,5.0,15.0,0.0,0.0,0.0,0.7,0.19999999999999998,0.0,0.0,0.0
cross,cukes.csv,randomover_randomforest,0.0,1.0,12.0,2.0,0.0,0.0,0.625,0.05,0.0,0.0,0.40625
cross,otto.csv,randomover_randomforest,0.0,0.0,7.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
cross,unix4j.csv,randomover_randomforest,0.0,7.0,69.0,1.0,0.0,0.0,0.9001082251082252,0.0908008658008658,0.0,-0.0149071198499986,0.045454545454545456
cross,oryx.csv,randomover_randomforest,6.0,1.0,63.0,31.0,0.25,0.1295238095238095,0.659494671994672,0.0552991452991453,0.16857142857142857,0.12408231699862624,0.6497886835386836
cross,http-request.csv,randomover_randomforest,0.0,4.0,31.0,1.0,0.0,0.0,0.8083333333333332,0.14166666666666666,0.0,0.0,0.75
cross,achilles.csv,randomover_randomforest,6.0,0.0,66.0,31.0,0.4,0.14833333333333332,0.6902577977577978,0.05623376623376623,0.2138095238095238,0.20617874535066266,0.7290377677877679
cross,hbase.csv,randomover_randomforest,10.0,89.0,603.0,24.0,0.10200757575757576,0.24833333333333335,0.8430145906332326,0.13739589565363639,0.141819650937298,0.08747984937906024,0.07963290589059675
cross,esper.csv,randomover_randomforest,0.0,5.0,143.0,0.0,0.0,0.0,0.9727838827838828,0.02721611721611722,0.0,0.0,
cross,wildfly.csv,randomover_randomforest,0.0,2.0,15.0,0.0,0.0,0.0,0.725,0.075,0.0,0.0,0.0
cross,aletheia.csv,randomover_randomforest,0.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,struts.csv,randomover_randomforest,2.0,10.0,86.0,7.0,0.075,0.15,0.8353896103896103,0.12436868686868685,0.09,0.04615184737548136,0.28333934583934584
cross,yawp.csv,randomover_randomforest,1.0,0.0,46.0,3.0,0.1,0.1,0.9457142857142857,0.0125,0.1,0.1,0.5678571428571428
cross,spring-cloud-zuul-ratelimit.csv,randomover_randomforest,0.0,0.0,15.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
cross,one.csv,randomover_randomforest,0.0,1.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
cross,java-websocket.csv,randomover_randomforest,0.0,0.0,96.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,jhipster-registry.csv,randomover_randomforest,0.0,1.0,13.0,0.0,0.0,0.0,0.7666666666666666,0.03333333333333333,0.0,0.0,0.0
cross,oci-java-sdk.csv,randomover_randomforest,4.0,5.0,38.0,0.0,0.25,0.3,0.805,0.17333333333333334,0.26666666666666666,0.26123724356957945,0.75
cross,openpojo.csv,randomover_randomforest,2.0,1.0,135.0,0.0,0.2,0.2,0.9941176470588236,0.021764705882352943,0.2,0.2,1.0
cross,spring-ws.csv,randomover_randomforest,1.0,14.0,138.0,0.0,0.03333333333333333,0.1,0.9059821903242955,0.10026780967570441,0.05,0.05374838498865701,0.16666666666666666
cross,carbon-apimgt.csv,randomover_randomforest,1.0,0.0,24.0,32.0,0.1,0.02,0.4602380952380953,0.016666666666666666,0.03333333333333334,0.02,0.7741666666666667
cross,tyrus.csv,randomover_randomforest,0.0,0.0,34.0,4.0,0.0,0.0,0.8233333333333335,0.0,0.0,0.0,0.4708333333333333
cross,joda-time.csv,randomover_randomforest,0.0,0.0,395.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,recast4j.csv,randomover_randomforest,0.0,0.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.125
cross,vertx-completable-future.csv,randomover_randomforest,0.0,0.0,12.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
cross,jfreechart.csv,randomover_randomforest,0.0,0.0,560.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,elastic-job-lite.csv,randomover_randomforest,0.0,10.0,130.0,0.0,0.0,0.0,0.9308835200746965,0.06911647992530345,0.0,0.0,
cross,luwak.csv,randomover_randomforest,0.0,0.0,24.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
cross,hadoop.csv,randomover_randomforest,121.0,445.0,1672.0,134.0,0.21468819911419795,0.47116205633447006,0.7561801599764398,0.2391464584379996,0.2939588350048882,0.19142614764886257,0.18209985591247874
cross,jimfs.csv,randomover_randomforest,0.0,26.0,42.0,0.0,0.0,0.0,0.6207142857142858,0.37928571428571434,0.0,0.0,
cross,nexus-repository-helm.csv,randomover_randomforest,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
cross,aismessages.csv,randomover_randomforest,0.0,0.0,12.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
cross,dnsjava.csv,randomover_randomforest,0.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,riptide.csv,randomover_randomforest,0.0,1.0,55.0,0.0,0.0,0.0,0.975,0.025,0.0,0.0,
cross,noxy.csv,randomover_randomforest,0.0,0.0,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,orbit.csv,randomover_randomforest,0.0,1.0,10.0,0.0,0.0,0.0,0.75,0.05,0.0,0.0,0.0
cross,redpipe.csv,randomover_randomforest,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
cross,retrofit.csv,randomover_randomforest,0.0,0.0,96.0,2.0,0.0,0.0,0.9825757575757577,0.0,0.0,0.0,0.543560606060606
cross,junit-quickcheck.csv,randomover_randomforest,0.0,0.0,39.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
cross,wikidata-toolkit.csv,adasyn_decisiontree,2.0,14.0,168.0,16.0,0.08333333333333333,0.125,0.8498011856564487,0.07823541224857014,0.09523809523809523,0.03230073018376709,0.20385000228911476
cross,marine-api.csv,adasyn_decisiontree,0.0,1.0,90.0,0.0,0.0,0.0,0.9916666666666666,0.008333333333333333,0.0,0.0,
cross,undertow.csv,adasyn_decisiontree,0.0,0.0,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
cross,admiral.csv,adasyn_decisiontree,2.0,7.0,284.0,133.0,0.13333333333333333,0.017424242424242425,0.6718318823761065,0.021329804075705713,0.029670329670329676,-0.018373274653672684,0.39519711096150284
cross,wildfly-maven-plugin.csv,adasyn_decisiontree,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
cross,wro4j.csv,adasyn_decisiontree,29.0,16.0,266.0,32.0,0.5773809523809523,0.42857142857142855,0.856193626479787,0.1321060240612429,0.48329670329670327,0.412602913845652,0.49529791862663314
cross,incubator-dubbo.csv,adasyn_decisiontree,1.0,3.0,316.0,51.0,0.05,0.02,0.8579411809280464,0.009904306220095693,0.028571428571428574,0.011880988250404383,0.24460792794879677
cross,querydsl.csv,adasyn_decisiontree,6.0,4.0,572.0,3.0,0.31666666666666665,0.36666666666666664,0.9892246109715115,0.01676733711794276,0.3333333333333333,0.3321119921709785,0.6287901997920381
cross,activiti.csv,adasyn_decisiontree,0.0,2.0,22.0,1.0,0.0,0.0,0.7333333333333333,0.03333333333333333,0.0,0.0,0.2222222222222222
cross,webcollector.csv,adasyn_decisiontree,0.0,0.0,2.0,1.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1111111111111111
cross,sawmill.csv,adasyn_decisiontree,0.0,0.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,helios.csv,adasyn_decisiontree,0.0,2.0,107.0,0.0,0.0,0.0,0.9785714285714286,0.02142857142857143,0.0,0.0,
cross,fastjson.csv,adasyn_decisiontree,0.0,2.0,462.0,0.0,0.0,0.0,0.9959259259259259,0.004074074074074075,0.0,0.0,
cross,dropwizard.csv,adasyn_decisiontree,0.0,18.0,248.0,4.0,0.0,0.0,0.9219589908299586,0.06522575990317925,0.0,-0.01951447849632772,0.023506393298059963
cross,c2mon.csv,adasyn_decisiontree,0.0,9.0,159.0,0.0,0.0,0.0,0.9452545248868779,0.05474547511312218,0.0,0.0,
cross,rxjava2-extras.csv,adasyn_decisiontree,0.0,2.0,88.0,0.0,0.0,0.0,0.9746031746031747,0.025396825396825397,0.0,0.0,
cross,delight-nashorn-sandbox.csv,adasyn_decisiontree,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
cross,alien4cloud.csv,adasyn_decisiontree,3.0,5.0,72.0,1.0,0.2333333333333333,0.3,0.935448717948718,0.08474358974358975,0.25,0.252704627669473,0.765625
cross,fluent-logger-java.csv,adasyn_decisiontree,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
cross,hutool.csv,adasyn_decisiontree,0.0,6.0,116.0,4.0,0.0,0.0,0.9062423687423689,0.061111111111111116,0.0,0.0,0.4218177655677656
cross,db-scheduler.csv,adasyn_decisiontree,0.0,0.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,timely.csv,adasyn_decisiontree,0.0,0.0,54.0,2.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.6666666666666666
cross,vertexium.csv,adasyn_decisiontree,0.0,0.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,pippo.csv,adasyn_decisiontree,0.0,3.0,57.0,0.0,0.0,0.0,0.9166666666666667,0.08333333333333333,0.0,0.0,
cross,search-highlighter.csv,adasyn_decisiontree,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,vertx-mqtt.csv,adasyn_decisiontree,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
cross,hsac-fitnesse-fixtures.csv,adasyn_decisiontree,5.0,1.0,43.0,5.0,0.35,0.4,0.8966666666666667,0.11222222222222222,0.36666666666666664,0.3612372435695795,0.5965136054421769
cross,spring-boot.csv,adasyn_decisiontree,0.0,4.0,16.0,0.0,0.0,0.0,0.7333333333333333,0.16666666666666666,0.0,0.0,0.0
cross,cukes.csv,adasyn_decisiontree,0.0,1.0,12.0,2.0,0.0,0.0,0.625,0.05,0.0,0.0,0.40625
cross,otto.csv,adasyn_decisiontree,0.0,0.0,7.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
cross,unix4j.csv,adasyn_decisiontree,0.0,5.0,71.0,1.0,0.0,0.0,0.9417748917748918,0.049134199134199134,0.0,-0.0149071198499986,0.045454545454545456
cross,oryx.csv,adasyn_decisiontree,4.0,2.0,62.0,33.0,0.15,0.06285714285714286,0.6418023643023643,0.05299145299145299,0.08857142857142856,0.01800698804579659,0.5813651626151626
cross,http-request.csv,adasyn_decisiontree,0.0,4.0,31.0,1.0,0.0,0.0,0.8083333333333332,0.14166666666666666,0.0,0.0,0.75
cross,achilles.csv,adasyn_decisiontree,4.0,0.0,66.0,33.0,0.3,0.10833333333333332,0.6702577977577977,0.03623376623376623,0.15666666666666668,0.15617874535066267,0.7027877677877679
cross,hbase.csv,adasyn_decisiontree,8.0,61.0,631.0,26.0,0.09917027417027416,0.19,0.8781862620301248,0.09598309276971104,0.1294172494172494,0.07888263074099235,0.08869878675156513
cross,esper.csv,adasyn_decisiontree,0.0,7.0,141.0,0.0,0.0,0.0,0.9527838827838828,0.047216117216117216,0.0,0.0,
cross,wildfly.csv,adasyn_decisiontree,0.0,1.0,16.0,0.0,0.0,0.0,0.775,0.025,0.0,0.0,0.0
cross,aletheia.csv,adasyn_decisiontree,0.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,struts.csv,adasyn_decisiontree,1.0,10.0,86.0,8.0,0.025,0.1,0.8270562770562769,0.11603535353535352,0.04,-0.007332149873783481,0.1858225108225108
cross,yawp.csv,adasyn_decisiontree,1.0,0.0,46.0,3.0,0.1,0.1,0.9457142857142857,0.0125,0.1,0.1,0.5678571428571428
cross,spring-cloud-zuul-ratelimit.csv,adasyn_decisiontree,0.0,0.0,15.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
cross,one.csv,adasyn_decisiontree,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
cross,java-websocket.csv,adasyn_decisiontree,0.0,0.0,96.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,jhipster-registry.csv,adasyn_decisiontree,0.0,1.0,13.0,0.0,0.0,0.0,0.7666666666666666,0.03333333333333333,0.0,0.0,0.0
cross,oci-java-sdk.csv,adasyn_decisiontree,2.0,4.0,39.0,2.0,0.2,0.15,0.7905555555555556,0.11444444444444443,0.16666666666666666,0.1382455532033676,0.43333333333333335
cross,openpojo.csv,adasyn_decisiontree,1.0,1.0,135.0,1.0,0.1,0.1,0.9841176470588235,0.011764705882352941,0.1,0.1,0.525
cross,spring-ws.csv,adasyn_decisiontree,0.0,17.0,135.0,1.0,0.0,0.0,0.8831063733308315,0.11064362666916847,0.0,-0.006666666666666666,0.16666666666666666
cross,carbon-apimgt.csv,adasyn_decisiontree,2.0,0.0,24.0,31.0,0.2,0.03428571428571429,0.46785714285714286,0.024285714285714285,0.058333333333333334,0.04764167799831535,0.7751190476190476
cross,tyrus.csv,adasyn_decisiontree,0.0,0.0,34.0,4.0,0.0,0.0,0.8233333333333335,0.0,0.0,0.0,0.4708333333333333
cross,joda-time.csv,adasyn_decisiontree,0.0,0.0,395.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,recast4j.csv,adasyn_decisiontree,0.0,0.0,2.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.125
cross,vertx-completable-future.csv,adasyn_decisiontree,0.0,0.0,12.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
cross,jfreechart.csv,adasyn_decisiontree,0.0,0.0,560.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
