Type,ProjectTest,ModelBalance,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
cross,undertow.csv,randomover_multilayerperceptron,0.0,0.0,2.0,3.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.225
cross,admiral.csv,randomover_multilayerperceptron,14.0,129.0,244.0,39.0,0.09021929824561403,0.2492063492063492,0.6084918756686477,0.3297358621987397,0.12786323008290973,-0.06594634922241531,0.12287054680282275
cross,wildfly-maven-plugin.csv,randomover_multilayerperceptron,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1111111111111111
cross,wro4j.csv,randomover_multilayerperceptron,1.0,109.0,233.0,0.0,0.006666666666666666,0.1,0.6876487808026917,0.315053921900011,0.0125,0.020184335693983278,0.07142857142857142
cross,incubator-dubbo.csv,randomover_multilayerperceptron,9.0,59.0,285.0,18.0,0.15396825396825395,0.325,0.7957598873268502,0.18062624882746225,0.20388888888888893,0.12306256983342259,0.17422909852263355
cross,querydsl.csv,randomover_multilayerperceptron,21.0,278.0,271.0,15.0,0.07236960755419174,0.6416666666666666,0.5012089866623874,0.5096392632398035,0.1266888734453644,0.05150197506825869,0.1491842027642039
cross,activiti.csv,randomover_multilayerperceptron,4.0,2.0,12.0,7.0,0.3,0.325,0.6761904761904762,0.14523809523809522,0.3,0.14087129070824722,0.7465136054421768
cross,webcollector.csv,randomover_multilayerperceptron,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1111111111111111
cross,sawmill.csv,randomover_multilayerperceptron,10.0,4.0,10.0,43.0,0.7,0.2078968253968254,0.306984126984127,0.23190476190476192,0.30500000000000005,-0.0695497380024989,0.8171381802721088
cross,helios.csv,randomover_multilayerperceptron,7.0,31.0,60.0,11.0,0.21428571428571427,0.36666666666666664,0.6145632145632145,0.3373581973581974,0.20515873015873015,0.08013999346700135,0.287057705026455
cross,fastjson.csv,randomover_multilayerperceptron,83.0,105.0,170.0,106.0,0.4437678096234093,0.4465319599859915,0.5446386494889885,0.4099006849894556,0.4390885051409749,0.05722032156142667,0.4832112256143902
cross,dropwizard.csv,randomover_multilayerperceptron,8.0,44.0,204.0,14.0,0.1321825396825397,0.24285714285714288,0.7879536452506419,0.1877389954419988,0.15311688311688315,0.07554888835786486,0.22890612260913457
cross,c2mon.csv,randomover_multilayerperceptron,1.0,22.0,126.0,19.0,0.025,0.03333333333333333,0.7515602453102453,0.13483225108225108,0.028571428571428574,-0.08307675949140325,0.21775180585054538
cross,rxjava2-extras.csv,randomover_multilayerperceptron,5.0,20.0,56.0,9.0,0.20833333333333331,0.29,0.6769209956709956,0.2744047619047619,0.23076923076923075,0.05879443493699612,0.23670243336910002
cross,delight-nashorn-sandbox.csv,randomover_multilayerperceptron,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
cross,alien4cloud.csv,randomover_multilayerperceptron,2.0,9.0,66.0,4.0,0.06666666666666667,0.13333333333333333,0.8270021645021645,0.15164141414141413,0.08333333333333333,0.04833333333333334,0.16483134920634918
cross,fluent-logger-java.csv,randomover_multilayerperceptron,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
cross,hutool.csv,randomover_multilayerperceptron,11.0,3.0,72.0,40.0,0.6416666666666667,0.1930952380952381,0.6570475357975358,0.10868797868797868,0.2869264069264069,0.23597978563333757,0.5430776634080206
cross,db-scheduler.csv,randomover_multilayerperceptron,1.0,2.0,2.0,3.0,0.3,0.25,0.25,0.2,0.26666666666666666,-0.1,0.4722222222222222
cross,timely.csv,randomover_multilayerperceptron,10.0,3.0,21.0,22.0,0.65,0.3261904761904762,0.5822222222222222,0.2235714285714286,0.40857142857142853,0.2278930320487805,0.6813095238095238
cross,vertexium.csv,randomover_multilayerperceptron,25.0,4.0,17.0,38.0,0.7264285714285714,0.366468253968254,0.45928571428571424,0.31107142857142855,0.46079365079365076,0.22169002524643658,0.8269927559213273
cross,pippo.csv,randomover_multilayerperceptron,0.0,7.0,52.0,1.0,0.0,0.0,0.8582142857142857,0.10845238095238097,0.0,0.0,1.0
cross,search-highlighter.csv,randomover_multilayerperceptron,6.0,9.0,18.0,14.0,0.45,0.35833333333333334,0.5908333333333333,0.30083333333333334,0.3852380952380952,0.021125418141954778,0.5594543650793651
cross,vertx-mqtt.csv,randomover_multilayerperceptron,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
cross,hsac-fitnesse-fixtures.csv,randomover_multilayerperceptron,0.0,4.0,49.0,1.0,0.0,0.0,0.8941666666666667,0.08083333333333334,0.0,-0.03333333333333333,0.25
cross,spring-boot.csv,randomover_multilayerperceptron,2.0,4.0,12.0,2.0,0.06666666666666667,0.1,0.65,0.2333333333333333,0.08,0.0,0.5625
cross,cukes.csv,randomover_multilayerperceptron,0.0,3.0,12.0,0.0,0.0,0.0,0.7833333333333333,0.11666666666666665,0.0,0.0,0.0
cross,otto.csv,randomover_multilayerperceptron,0.0,1.0,4.0,2.0,0.2,0.2,0.35,0.05,0.2,-0.1,0.3611111111111111
cross,unix4j.csv,randomover_multilayerperceptron,1.0,19.0,49.0,8.0,0.03333333333333333,0.05,0.6477200577200577,0.2568398268398268,0.04,-0.13901872332058604,0.11845238095238095
cross,oryx.csv,randomover_multilayerperceptron,6.0,13.0,75.0,7.0,0.35,0.425,0.8076247935071464,0.18398405516052574,0.33999999999999997,0.2885541782702846,0.612204957740672
cross,http-request.csv,randomover_multilayerperceptron,0.0,7.0,29.0,0.0,0.0,0.0,0.6683333333333333,0.2316666666666667,0.0,0.0,0.0
cross,achilles.csv,randomover_multilayerperceptron,3.0,4.0,17.0,79.0,0.3,0.03777777777777778,0.1941025641025641,0.06769230769230769,0.06675324675324676,-0.23006770718382033,0.7131829405162737
cross,hbase.csv,randomover_multilayerperceptron,211.0,76.0,174.0,265.0,0.7246894030891708,0.4346417580149019,0.5235696104234673,0.392306119180717,0.5398981488310209,0.12297779137037088,0.703714547697126
cross,esper.csv,randomover_multilayerperceptron,17.0,16.0,63.0,52.0,0.5033333333333333,0.30088744588744587,0.5458243424961691,0.22200448760046285,0.3291941391941392,0.08952480418935849,0.5987354758561061
cross,wildfly.csv,randomover_multilayerperceptron,0.0,2.0,15.0,0.0,0.0,0.0,0.8166666666666667,0.08333333333333333,0.0,0.0,0.0
cross,aletheia.csv,randomover_multilayerperceptron,0.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,struts.csv,randomover_multilayerperceptron,1.0,16.0,85.0,3.0,0.05,0.05,0.8185547785547787,0.15894522144522144,0.05,0.026623376623376625,0.26759259259259255
cross,yawp.csv,randomover_multilayerperceptron,0.0,20.0,30.0,0.0,0.0,0.0,0.5838095238095238,0.4161904761904761,0.0,0.0,
cross,spring-cloud-zuul-ratelimit.csv,randomover_multilayerperceptron,0.0,1.0,6.0,8.0,0.0,0.0,0.45,0.03333333333333333,0.0,-0.1,0.736111111111111
cross,one.csv,randomover_multilayerperceptron,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1111111111111111
cross,java-websocket.csv,randomover_multilayerperceptron,61.0,1.0,24.0,10.0,0.8875,0.8857142857142858,0.8757142857142857,0.5827597402597402,0.8856410256410256,0.5763762615825974,1.0
cross,jhipster-registry.csv,randomover_multilayerperceptron,0.0,3.0,8.0,3.0,0.0,0.0,0.55,0.15,0.0,-0.2,0.375
cross,oci-java-sdk.csv,randomover_multilayerperceptron,6.0,5.0,25.0,11.0,0.36666666666666664,0.24166666666666664,0.6025,0.2092857142857143,0.27714285714285714,0.09288594115722038,0.7255952380952381
cross,openpojo.csv,randomover_multilayerperceptron,1.0,32.0,101.0,4.0,0.02,0.1,0.7532275812422873,0.22619018236665295,0.03333333333333334,-0.011708836147365,0.2765151515151515
cross,spring-ws.csv,randomover_multilayerperceptron,18.0,8.0,51.0,76.0,0.6599999999999999,0.18898809523809526,0.4581438955781061,0.1652994593126172,0.28751633986928105,0.09124487970184585,0.6298983975910529
cross,carbon-apimgt.csv,randomover_multilayerperceptron,0.0,11.0,37.0,9.0,0.0,0.0,0.6233333333333333,0.21773809523809526,0.0,-0.16517769249536246,0.21954365079365076
cross,tyrus.csv,randomover_multilayerperceptron,0.0,17.0,21.0,0.0,0.0,0.0,0.5304761904761904,0.46952380952380957,0.0,0.0,
cross,joda-time.csv,randomover_multilayerperceptron,3.0,16.0,368.0,8.0,0.175,0.25,0.9382418043219756,0.04999844702874079,0.2,0.1852170975657023,0.34203286514880715
cross,recast4j.csv,randomover_multilayerperceptron,1.0,1.0,1.0,0.0,0.15,0.2,0.15,0.1,0.16666666666666666,0.0,0.2
cross,vertx-completable-future.csv,randomover_multilayerperceptron,0.0,0.0,12.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
cross,jfreechart.csv,randomover_multilayerperceptron,6.0,17.0,321.0,216.0,0.275,0.03159381539176935,0.5859216142597391,0.04165060202709473,0.05444075894075895,-0.03692024230735763,0.35515312358355866
cross,elastic-job-lite.csv,randomover_multilayerperceptron,1.0,14.0,113.0,12.0,0.03333333333333333,0.05,0.8172560690943044,0.10315126050420168,0.04,-0.04238537283323883,0.12911322216877774
cross,luwak.csv,randomover_multilayerperceptron,0.0,3.0,21.0,0.0,0.0,0.0,0.8550000000000001,0.145,0.0,0.0,
cross,hadoop.csv,randomover_multilayerperceptron,311.0,458.0,1132.0,471.0,0.4018664788348615,0.3935924001737562,0.6085325344669301,0.32347817640437737,0.3962811018503035,0.10730919837217356,0.4040840285784683
cross,jimfs.csv,randomover_multilayerperceptron,1.0,23.0,44.0,0.0,0.03333333333333333,0.1,0.6866017316017315,0.32768398268398263,0.05,0.047140452079103175,0.25
cross,nexus-repository-helm.csv,randomover_multilayerperceptron,0.0,3.0,1.0,0.0,0.0,0.0,0.05,0.25,0.0,0.0,0.0
cross,aismessages.csv,randomover_multilayerperceptron,0.0,5.0,7.0,0.0,0.0,0.0,0.36666666666666664,0.3333333333333333,0.0,0.0,0.0
cross,dnsjava.csv,randomover_multilayerperceptron,6.0,5.0,60.0,48.0,0.3833333333333333,0.11984126984126983,0.5410389610389611,0.08658730158730159,0.1766017316017316,0.03627088924337661,0.49048993621017434
cross,riptide.csv,randomover_multilayerperceptron,1.0,7.0,41.0,7.0,0.1,0.05,0.7663852813852814,0.14575757575757578,0.06666666666666667,0.04208203932499369,0.6258432539682539
cross,noxy.csv,randomover_multilayerperceptron,0.0,0.0,4.0,2.0,0.0,0.0,0.3,0.0,0.0,0.0,0.14285714285714285
cross,orbit.csv,randomover_multilayerperceptron,0.0,0.0,9.0,2.0,0.1,0.1,0.65,0.0,0.1,0.0,0.45
cross,redpipe.csv,randomover_multilayerperceptron,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
cross,retrofit.csv,randomover_multilayerperceptron,23.0,26.0,24.0,25.0,0.4492857142857143,0.4922222222222222,0.48495726495726493,0.4998717948717949,0.44905372405372407,-0.02344122591623087,0.5516125841750841
cross,junit-quickcheck.csv,randomover_multilayerperceptron,0.0,1.0,27.0,11.0,0.0,0.0,0.6773809523809524,0.03333333333333333,0.0,-0.05,0.46562499999999996
cross,wikidata-toolkit.csv,randomforest,5.0,41.0,140.0,14.0,0.0744047619047619,0.25,0.7174950036228809,0.2296210749561133,0.11444444444444443,-0.003926902906458213,0.15518650808732332
cross,marine-api.csv,randomforest,1.0,17.0,71.0,2.0,0.05,0.1,0.7926046176046176,0.1812049062049062,0.06666666666666667,0.03631384544699195,0.6944444444444445
cross,undertow.csv,randomforest,0.0,1.0,2.0,2.0,0.1,0.1,0.13333333333333333,0.03333333333333333,0.1,-0.05,0.2166666666666667
cross,admiral.csv,randomforest,16.0,109.0,264.0,37.0,0.13080960705960706,0.32380952380952377,0.653270745791447,0.29520437471694017,0.17635014306672675,0.013338542429870908,0.14674387389091084
cross,wildfly-maven-plugin.csv,randomforest,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1111111111111111
cross,wro4j.csv,randomforest,1.0,106.0,236.0,0.0,0.007692307692307693,0.1,0.6891686598835463,0.31353404281915637,0.014285714285714287,0.022645540682891915,0.0625
cross,incubator-dubbo.csv,randomforest,8.0,88.0,256.0,19.0,0.0746103896103896,0.2833333333333333,0.716221512682863,0.2547196939433282,0.11657009657009657,0.021260720932356095,0.10317794349799067
cross,querydsl.csv,randomforest,8.0,167.0,382.0,28.0,0.05214932126696833,0.21666666666666665,0.6683962263728698,0.29687640284581857,0.08215538847117794,-0.03309713011794271,0.11567454123075063
cross,activiti.csv,randomforest,2.0,4.0,9.0,10.0,0.15,0.15,0.4619047619047619,0.19761904761904764,0.13333333333333333,-0.04714045207910318,0.6037414965986395
cross,webcollector.csv,randomforest,0.0,1.0,1.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.1111111111111111
cross,sawmill.csv,randomforest,15.0,2.0,12.0,38.0,0.8333333333333333,0.3142460317460317,0.40658730158730155,0.2645238095238095,0.42239538239538243,0.1811380818385463,0.8763803854875283
cross,helios.csv,randomforest,4.0,21.0,70.0,14.0,0.11000000000000001,0.15,0.6872349872349872,0.22055222555222556,0.125,-0.04508149943088143,0.32617394179894177
cross,fastjson.csv,randomforest,31.0,41.0,234.0,158.0,0.36860805860805856,0.15452470399434998,0.5707940115456621,0.15390710504989635,0.2136811121972412,-0.009077889689156363,0.4178370483023718
cross,dropwizard.csv,randomforest,5.0,66.0,182.0,17.0,0.0692002442002442,0.22857142857142856,0.6987901848079824,0.26067890355432066,0.10055555555555555,-0.0046815860339922705,0.15450448995348054
cross,c2mon.csv,randomforest,6.0,40.0,108.0,14.0,0.10857142857142858,0.15666666666666668,0.6829437229437229,0.2764357864357865,0.12444444444444444,-0.03851367086499158,0.2181772032822453
cross,rxjava2-extras.csv,randomforest,1.0,16.0,60.0,13.0,0.05,0.1,0.6739808802308802,0.20155122655122654,0.06666666666666667,-0.1014621521156969,0.14168834252167586
cross,delight-nashorn-sandbox.csv,randomforest,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1
cross,alien4cloud.csv,randomforest,0.0,23.0,52.0,6.0,0.0,0.0,0.6532106782106781,0.28502886002886,0.0,-0.10026661616853183,0.11329816017316018
cross,fluent-logger-java.csv,randomforest,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
cross,hutool.csv,randomforest,12.0,15.0,60.0,39.0,0.4,0.20738095238095236,0.5617711455211455,0.2083691308691309,0.25843434343434346,0.023500724385160945,0.48271989386275094
cross,db-scheduler.csv,randomforest,1.0,1.0,2.0,4.0,0.15,0.2,0.25,0.1,0.16666666666666666,0.0,0.4722222222222222
cross,timely.csv,randomforest,6.0,5.0,19.0,26.0,0.45,0.21428571428571427,0.48999999999999994,0.20468253968253972,0.265,0.0036789841644297772,0.5730215419501133
cross,vertexium.csv,randomforest,21.0,5.0,16.0,42.0,0.86,0.32142857142857145,0.41607142857142865,0.2978571428571428,0.45083638583638586,0.1041251270498369,0.8567900840891912
cross,pippo.csv,randomforest,1.0,16.0,43.0,0.0,0.03333333333333333,0.1,0.6893253968253968,0.3440079365079365,0.05,0.0,0.16666666666666666
cross,search-highlighter.csv,randomforest,7.0,4.0,23.0,13.0,0.4666666666666666,0.31666666666666665,0.6433333333333333,0.21000000000000002,0.36333333333333334,0.03777165863831403,0.7277777777777777
cross,vertx-mqtt.csv,randomforest,0.0,0.0,1.0,2.0,0.1,0.1,0.1,0.0,0.1,0.0,0.3
cross,hsac-fitnesse-fixtures.csv,randomforest,0.0,13.0,40.0,1.0,0.0,0.0,0.7224999999999999,0.2525,0.0,-0.03333333333333333,0.125
cross,spring-boot.csv,randomforest,0.0,7.0,9.0,4.0,0.0,0.0,0.4666666666666666,0.2833333333333333,0.0,-0.15,0.3958333333333333
cross,cukes.csv,randomforest,0.0,6.0,9.0,0.0,0.0,0.0,0.5666666666666667,0.3333333333333333,0.0,0.0,0.0
