,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,0.0,64.0,9.0,0.0,0.0,0.8767123287671232,0.0,0.0,0.0
1,0.0,0.0,64.0,9.0,0.0,0.0,0.8767123287671232,0.0,0.0,0.0
2,0.0,0.0,64.0,9.0,0.0,0.0,0.8767123287671232,0.0,0.0,0.0
3,0.0,0.0,64.0,9.0,0.0,0.0,0.8767123287671232,0.0,0.0,0.0
4,0.0,0.0,64.0,9.0,0.0,0.0,0.8767123287671232,0.0,0.0,0.0
5,0.0,0.0,64.0,9.0,0.0,0.0,0.8767123287671232,0.0,0.0,0.0
6,0.0,0.0,63.0,9.0,0.0,0.0,0.875,0.0,0.0,0.0
7,0.0,0.0,63.0,9.0,0.0,0.0,0.875,0.0,0.0,0.0
8,0.0,0.0,63.0,9.0,0.0,0.0,0.875,0.0,0.0,0.0
9,0.0,0.0,63.0,9.0,0.0,0.0,0.875,0.0,0.0,0.0
10,0.0,0.0,636.0,90.0,0.0,0.0,0.8760273972602739,0.0,0.0,
