,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,15.0,15.0,19.0,7.0,0.5,0.6818181818181818,0.6071428571428571,0.5357142857142857,0.576923076923077,0.2356537769515399,0.44940783714083804
1,16.0,15.0,19.0,6.0,0.5161290322580645,0.7272727272727273,0.625,0.5535714285714286,0.6037735849056604,0.281068465842299,0.47003156541643165
2,11.0,20.0,14.0,11.0,0.3548387096774194,0.5,0.44642857142857145,0.5535714285714286,0.41509433962264153,-0.08668466703547538,0.42928460543707747
3,15.0,18.0,16.0,7.0,0.45454545454545453,0.6818181818181818,0.5535714285714286,0.5892857142857143,0.5454545454545454,0.15129799209548034,0.5118338465107024
4,16.0,17.0,17.0,6.0,0.48484848484848486,0.7272727272727273,0.5892857142857143,0.5892857142857143,0.5818181818181818,0.22561981277396193,0.5731782289272551
5,16.0,21.0,13.0,6.0,0.43243243243243246,0.7272727272727273,0.5178571428571429,0.6607142857142857,0.5423728813559323,0.11307989353844493,0.5695644729808779
6,18.0,22.0,12.0,4.0,0.45,0.8181818181818182,0.5357142857142857,0.7142857142857143,0.5806451612903226,0.18499891602515212,0.5211320038254712
7,11.0,18.0,16.0,11.0,0.3793103448275862,0.5,0.48214285714285715,0.5178571428571429,0.4313725490196078,-0.028746898850556958,0.4593689987446939
8,12.0,16.0,17.0,11.0,0.42857142857142855,0.5217391304347826,0.5178571428571429,0.5,0.47058823529411764,0.036297700432031385,0.4604269318278601
9,17.0,17.0,16.0,6.0,0.5,0.7391304347826086,0.5892857142857143,0.6071428571428571,0.5964912280701754,0.22561981277396193,0.46084876329057967
10,147.0,179.0,159.0,75.0,0.45006758871608704,0.6624505928853754,0.5464285714285715,0.5821428571428571,0.5344533783754263,0.13382048045468392,0.49050772541017873
