,idProject,nameProject,productionClass,testCase,isEagerTest,isEagerTestManual,prediction
16,20.0,jfreechart,XYTextAnnotation,org.jfree.chart.annotations.xytextannotationtest.testserialization,False,False,True
28,20.0,jfreechart,CyclicNumberAxis,org.jfree.chart.axis.cyclicnumberaxistest.testserialization,False,False,True
30,20.0,jfreechart,DateAxis,org.jfree.chart.axis.dateaxistest.testpreviousstandarddatemilliseconda,False,True,True
53,20.0,jfreechart,SubCategoryAxis,org.jfree.chart.axis.subcategoryaxistest.testhashcode,False,False,True
59,20.0,jfreechart,BlockContainer,org.jfree.chart.block.blockcontainertest.testequals,False,False,True
68,20.0,jfreechart,GridArrangement,org.jfree.chart.block.gridarrangementtest.testnullblock_fr,False,False,True
71,20.0,jfreechart,LabelBlock,org.jfree.chart.block.labelblocktest.testserialization,False,True,True
96,20.0,jfreechart,IntervalCategoryItemLabelGenerator,org.jfree.chart.labels.intervalcategoryitemlabelgeneratortest.testpubliccloneable,False,False,True
99,20.0,jfreechart,ItemLabelAnchor,org.jfree.chart.labels.itemlabelanchortest.testserialization,False,False,True
114,20.0,jfreechart,StandardXYSeriesLabelGenerator,org.jfree.chart.labels.standardxyserieslabelgeneratortest.testhashcode,False,False,True
115,20.0,jfreechart,StandardXYToolTipGenerator,org.jfree.chart.labels.standardxytooltipgeneratortest.testhashcode,False,False,True
121,20.0,jfreechart,LegendItem,org.jfree.chart.legenditemtest.testequals,False,True,True
126,20.0,jfreechart,WindNeedle,org.jfree.chart.needle.windneedletest.testcloning,False,False,True
129,20.0,jfreechart,PaintMap,org.jfree.chart.paintmaptest.testgetpaint,False,True,True
135,20.0,jfreechart,CategoryPlot,org.jfree.chart.plot.categoryplottest.testaddrangemarker,True,True,True
139,20.0,jfreechart,CombinedDomainXYPlot,org.jfree.chart.plot.combineddomainxyplottest.testserialization,False,False,True
141,20.0,jfreechart,Crosshair,org.jfree.chart.plot.crosshairtest.testpubliccloneable,True,False,True
143,20.0,jfreechart,ArcDialFrame,org.jfree.chart.plot.dial.arcdialframetest.testequals,True,True,True
147,20.0,jfreechart,DialCap,org.jfree.chart.plot.dial.dialcaptest.testcloning,False,True,True
161,20.0,jfreechart,FastScatterPlot,org.jfree.chart.plot.fastscatterplottest.testequals,False,False,True
162,20.0,jfreechart,Marker,org.jfree.chart.plot.markertest.testgetsetlabelpaint,False,False,True
166,20.0,jfreechart,MultiplePiePlot,org.jfree.chart.plot.multiplepieplottest.testequals,True,True,True
170,20.0,jfreechart,PlotOrientation,org.jfree.chart.plot.plotorientationtest.testequals,False,False,True
194,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testserialization1,False,True,True
197,20.0,jfreechart,AbstractCategoryItemRenderer,org.jfree.chart.renderer.category.abstractcategoryitemrenderertest.testcloning2,False,True,True
199,20.0,jfreechart,BarRenderer,org.jfree.chart.renderer.category.barrenderertest.testcloning,False,False,True
203,20.0,jfreechart,BoxAndWhiskerRenderer,org.jfree.chart.renderer.category.boxandwhiskerrenderertest.testdrawwithnullmean,False,True,True
211,20.0,jfreechart,GanttRenderer,org.jfree.chart.renderer.category.ganttrenderertest.testcloning,False,False,True
227,20.0,jfreechart,MinMaxCategoryRenderer,org.jfree.chart.renderer.category.minmaxcategoryrenderertest.testequals,False,True,True
244,20.0,jfreechart,StatisticalLineAndShapeRenderer,org.jfree.chart.renderer.category.statisticallineandshaperenderertest.testpubliccloneable,False,False,True
291,20.0,jfreechart,XYSplineRenderer,org.jfree.chart.renderer.xy.xysplinerenderertest.testhashcode,False,True,True
