,idProject,nameProject,productionClass,testCase,SimilaritiesCoefficient,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
0,1.0,spring-ws,SimpleFaultMessageResolver,org.springframework.ws.client.core.simplefaultmessageresolvertest.testresolvefault,0.4416419579791066,0.5583580420208933,False,False,True
5,1.0,spring-ws,PayloadValidatingInterceptor,org.springframework.ws.client.support.interceptor.payloadvalidatinginterceptortest.testhandleinvalidresponse,0.7139093173233536,0.2860906826766464,False,False,True
9,1.0,spring-ws,DefaultMessageContext,org.springframework.ws.context.defaultmessagecontexttest.testrequest,0.3055840812883418,0.6944159187116582,True,True,True
10,1.0,spring-ws,DefaultMessageContext,org.springframework.ws.context.defaultmessagecontexttest.testresponse,0.3676464750047841,0.6323535249952159,True,True,True
11,1.0,spring-ws,DefaultMethodEndpointAdapter,org.springframework.ws.server.endpoint.adapter.defaultmethodendpointadaptertest.supportssupported,0.5857262675861366,0.4142737324138634,False,False,True
12,1.0,spring-ws,GenericMarshallingMethodEndpointAdapter,org.springframework.ws.server.endpoint.adapter.genericmarshallingmethodendpointadaptertest.testnoresponse,0.5073907802460845,0.4926092197539155,False,True,True
13,1.0,spring-ws,GenericMarshallingMethodEndpointAdapter,org.springframework.ws.server.endpoint.adapter.genericmarshallingmethodendpointadaptertest.testunsupportedmethodmultipleparams,0.5131605858429341,0.4868394141570659,False,True,True
14,1.0,spring-ws,GenericMarshallingMethodEndpointAdapter,org.springframework.ws.server.endpoint.adapter.genericmarshallingmethodendpointadaptertest.testunsupportedmethodwrongreturntype,0.5482620709313447,0.4517379290686553,False,True,True
16,1.0,spring-ws,MarshallingMethodEndpointAdapter,org.springframework.ws.server.endpoint.adapter.marshallingmethodendpointadaptertest.testresponse,0.5747148928064273,0.4252851071935727,False,True,True
19,1.0,spring-ws,JaxbElementPayloadMethodProcessor,org.springframework.ws.server.endpoint.adapter.method.jaxb.jaxbelementpayloadmethodprocessortest.handlereturnvalueaxiom,0.4952065072550559,0.504793492744944,False,True,True
21,1.0,spring-ws,JaxbElementPayloadMethodProcessor,org.springframework.ws.server.endpoint.adapter.method.jaxb.jaxbelementpayloadmethodprocessortest.resolveargument,0.4776911296607823,0.5223088703392176,False,True,True
23,1.0,spring-ws,XmlRootElementPayloadMethodProcessor,org.springframework.ws.server.endpoint.adapter.method.jaxb.xmlrootelementpayloadmethodprocessortest.resolveargumentfromcustomsaxsource,0.4484163294396977,0.5515836705603023,False,True,True
25,1.0,spring-ws,MarshallingPayloadMethodProcessor,org.springframework.ws.server.endpoint.adapter.method.marshallingpayloadmethodprocessortest.resolveargumentnounmarshaller,0.4805384737666255,0.5194615262333744,False,False,True
27,1.0,spring-ws,MarshallingPayloadMethodProcessor,org.springframework.ws.server.endpoint.adapter.method.marshallingpayloadmethodprocessortest.supportsreturntypenomarshaller,0.5877951113462893,0.4122048886537107,False,False,True
29,1.0,spring-ws,StaxPayloadMethodArgumentResolver,org.springframework.ws.server.endpoint.adapter.method.staxpayloadmethodargumentresolvertest.resolvestreamreaderstream,0.6145419728024827,0.3854580271975173,False,False,True
35,1.0,spring-ws,XPathParamAnnotationMethodEndpointAdapter,org.springframework.ws.server.endpoint.adapter.xpathparamannotationmethodendpointadaptertest.testsupportssource,0.4383495204467723,0.5616504795532277,False,False,True
36,1.0,spring-ws,XPathParamAnnotationMethodEndpointAdapter,org.springframework.ws.server.endpoint.adapter.xpathparamannotationmethodendpointadaptertest.testsupportsvoid,0.4320505286639677,0.5679494713360322,False,False,True
37,1.0,spring-ws,PayloadTransformingInterceptor,org.springframework.ws.server.endpoint.interceptor.payloadtransforminginterceptortest.testnostylesheetsset,0.1959517465381411,0.8040482534618589,True,False,True
38,1.0,spring-ws,EndpointMapping,org.springframework.ws.server.endpoint.mapping.endpointmappingtest.endpointinvalidbeanname,0.696904853131711,0.303095146868289,False,True,True
39,1.0,spring-ws,XmlRootElementEndpointMapping,org.springframework.ws.server.endpoint.mapping.jaxb.xmlrootelementendpointmappingtest.rootelement,0.4571980974746594,0.5428019025253406,False,False,True
44,1.0,spring-ws,MethodEndpoint,org.springframework.ws.server.endpoint.methodendpointtest.testgetters,0.5217712041831836,0.4782287958168164,False,True,True
45,1.0,spring-ws,NamespaceUtils,org.springframework.ws.server.endpoint.support.namespaceutilstest.getnamespacecontextclass,0.7804918435687551,0.2195081564312448,False,False,True
47,1.0,spring-ws,PayloadRootUtils,org.springframework.ws.server.endpoint.support.payloadrootutilstest.testgetqnameforstaxsourceeventreader,0.8224587283307058,0.1775412716692942,False,True,True
49,1.0,spring-ws,MessageDispatcher,org.springframework.ws.server.messagedispatchertest.testgetendpointadapterunsupportedendpoint,0.5483680481206507,0.4516319518793493,False,True,True
50,1.0,spring-ws,MessageDispatcher,org.springframework.ws.server.messagedispatchertest.testinterceptedrequestflow,0.6300222931351307,0.3699777068648693,False,True,True
52,1.0,spring-ws,MessageDispatcher,org.springframework.ws.server.messagedispatchertest.testprocessunsupportedendpointexception,0.5283152785808781,0.4716847214191219,False,True,True
53,1.0,spring-ws,MessageDispatcher,org.springframework.ws.server.messagedispatchertest.testresolveexception,0.5838853633471376,0.4161146366528624,False,True,True
56,1.0,spring-ws,NonCachingPayload,org.springframework.ws.soap.axiom.noncachingpayloadtest.testdelegatingstreamwriter,0.6901187970535233,0.3098812029464767,False,True,True
62,1.0,spring-ws,SaajUtils,org.springframework.ws.soap.saaj.support.saajutilstest.testtoqnameprefixnamespace,0.6546051134549177,0.3453948865450823,False,True,True
63,1.0,spring-ws,KeyManagersFactoryBean,org.springframework.ws.soap.security.support.keymanagersfactorybeantest.algorithm,0.9754417962982576,0.0245582037017424,False,True,True
65,1.0,spring-ws,CryptoFactoryBean,org.springframework.ws.soap.security.wss4j2.support.cryptofactorybeantest.testproperties,0.5665942741210099,0.43340572587899,False,False,True
66,1.0,spring-ws,DefaultTimestampValidator,org.springframework.ws.soap.security.xwss.callback.defaulttimestampvalidatortest.testvalidatenoexpired,0.748608937095922,0.251391062904078,False,False,True
67,1.0,spring-ws,SimplePasswordValidationCallbackHandler,org.springframework.ws.soap.security.xwss.callback.simplepasswordvalidationcallbackhandlertest.testdigestpasswordinvalid,0.7212322583114995,0.2787677416885005,False,True,True
68,1.0,spring-ws,SimplePasswordValidationCallbackHandler,org.springframework.ws.soap.security.xwss.callback.simplepasswordvalidationcallbackhandlertest.testplaintextpasswordinvalid,0.7678062251650948,0.2321937748349052,False,True,True
69,1.0,spring-ws,SimplePasswordValidationCallbackHandler,org.springframework.ws.soap.security.xwss.callback.simplepasswordvalidationcallbackhandlertest.testplaintextpasswordvalid,0.7674800294952202,0.2325199705047798,False,True,True
70,1.0,spring-ws,SpringDigestPasswordValidationCallbackHandler,org.springframework.ws.soap.security.xwss.callback.springdigestpasswordvalidationcallbackhandlertest.testauthenticateuserdigestusernotfound,0.623782158154092,0.376217841845908,False,False,True
71,1.0,spring-ws,SpringDigestPasswordValidationCallbackHandler,org.springframework.ws.soap.security.xwss.callback.springdigestpasswordvalidationcallbackhandlertest.testauthenticateuserdigestvalid,0.637030904462082,0.362969095537918,False,False,True
72,1.0,spring-ws,SpringDigestPasswordValidationCallbackHandler,org.springframework.ws.soap.security.xwss.callback.springdigestpasswordvalidationcallbackhandlertest.testauthenticateuserdigestvalidinvalid,0.638531990153591,0.361468009846409,False,False,True
73,1.0,spring-ws,SpringDigestPasswordValidationCallbackHandler,org.springframework.ws.soap.security.xwss.callback.springdigestpasswordvalidationcallbackhandlertest.testcleanup,0.4147629673811503,0.5852370326188496,False,False,True
74,1.0,spring-ws,XwsSecurityInterceptor,org.springframework.ws.soap.security.xwss.xwssecurityinterceptortest.testhandleclientrequest,0.7420867880797023,0.2579132119202977,False,True,True
80,1.0,spring-ws,PayloadValidatingInterceptor,org.springframework.ws.soap.server.endpoint.interceptor.payloadvalidatinginterceptortest.testhandlevalidrequest,0.5697789254354148,0.4302210745645852,False,True,True
81,1.0,spring-ws,PayloadValidatingInterceptor,org.springframework.ws.soap.server.endpoint.interceptor.payloadvalidatinginterceptortest.testhandlevalidresponse,0.5474487580867948,0.4525512419132051,False,True,True
82,1.0,spring-ws,PayloadValidatingInterceptor,org.springframework.ws.soap.server.endpoint.interceptor.payloadvalidatinginterceptortest.testnonexistingschema,0.3413010172217486,0.6586989827782513,True,False,True
90,1.0,spring-ws,SoapFaultMappingExceptionResolver,org.springframework.ws.soap.server.endpoint.soapfaultmappingexceptionresolvertest.testgetdepth,0.375723393060391,0.624276606939609,True,False,True
93,1.0,spring-ws,SoapMessageDispatcher,org.springframework.ws.soap.server.soapmessagedispatchertest.testprocessmustunderstandheadersforactorsoap11,0.8513454815601805,0.1486545184398194,False,True,True
94,1.0,spring-ws,SoapMessageDispatcher,org.springframework.ws.soap.server.soapmessagedispatchertest.testprocessmustunderstandheadersnotunderstoodsoap12,0.7745633516911841,0.2254366483088159,False,True,True
95,1.0,spring-ws,SoapUtils,org.springframework.ws.soap.support.soaputilstest.testextractactionfromcontenttype,0.860132374485392,0.1398676255146079,False,True,True
96,1.0,spring-ws,SoapUtils,org.springframework.ws.soap.support.soaputilstest.testsetactionincontenttype,0.8404185775105947,0.1595814224894053,False,True,True
100,1.0,spring-ws,ErrorResponseCreator,org.springframework.ws.test.client.errorresponsecreatortest.callback,0.0,1.0,True,False,True
101,1.0,spring-ws,MockWebServiceServer,org.springframework.ws.test.client.mockwebserviceservertest.createserverapplicationcontextwebservicetemplate,0.2596799064799908,0.7403200935200092,True,False,True
102,1.0,spring-ws,MockWebServiceServer,org.springframework.ws.test.client.mockwebserviceservertest.payloadmatch,0.4731067685727407,0.5268932314272593,False,True,True
103,1.0,spring-ws,MockWebServiceServer,org.springframework.ws.test.client.mockwebserviceservertest.payloadnonmatch,0.4932116536086183,0.5067883463913816,False,True,True
104,1.0,spring-ws,MockWebServiceServer,org.springframework.ws.test.client.mockwebserviceservertest.xpathexistsmatch,0.4357954979008279,0.5642045020991721,False,True,True
106,1.0,spring-ws,ResponseCreators,org.springframework.ws.test.client.responsecreatorstest.withmustunderstandfault,0.4739105418458048,0.5260894581541952,False,False,True
111,1.0,spring-ws,SoapEnvelopeDiffMatcher,org.springframework.ws.test.support.matcher.soapenvelopediffmatchertest.match,0.9738176802386034,0.0261823197613966,False,True,True
112,1.0,spring-ws,SoapEnvelopeDiffMatcher,org.springframework.ws.test.support.matcher.soapenvelopediffmatchertest.nonmatch,0.9738176802386034,0.0261823197613966,False,True,True
114,1.0,spring-ws,XPathExpectationsHelper,org.springframework.ws.test.support.matcher.xpathexpectationshelpertest.doesnotexistnonmatch,0.9309333374309052,0.0690666625690948,False,True,True
116,1.0,spring-ws,XPathExpectationsHelper,org.springframework.ws.test.support.matcher.xpathexpectationshelpertest.evaluatestointegernonmatch,0.9447044361232266,0.0552955638767733,False,True,True
118,1.0,spring-ws,XPathExpectationsHelper,org.springframework.ws.test.support.matcher.xpathexpectationshelpertest.existswithnamespacesmatch,0.8920219320455413,0.1079780679544587,False,True,True
119,1.0,spring-ws,MockStrategiesHelper,org.springframework.ws.test.support.mockstrategieshelpertest.many,0.8808877505489022,0.1191122494510977,False,False,True
122,1.0,spring-ws,MessageDispatcherServlet,org.springframework.ws.transport.http.messagedispatcherservlettest.testdefaultstrategies,0.461804398706802,0.538195601293198,False,False,True
124,1.0,spring-ws,WsdlDefinitionHandlerAdapter,org.springframework.ws.transport.http.wsdldefinitionhandleradaptertest.handleget,0.3641266472685457,0.6358733527314542,True,True,True
126,1.0,spring-ws,WsdlDefinitionHandlerAdapter,org.springframework.ws.transport.http.wsdldefinitionhandleradaptertest.transformlocationemptycontextrelativeurl,0.5840125043445383,0.4159874956554616,False,False,True
127,1.0,spring-ws,JmsTransportUtils,org.springframework.ws.transport.jms.support.jmstransportutilstest.getdestinationname,0.5240726412082966,0.4759273587917034,False,True,True
130,1.0,spring-ws,WebServiceMessageReceiverObjectSupport,org.springframework.ws.transport.support.webservicemessagereceiverobjectsupporttest.handleconnectionresponse,0.7723260402119113,0.2276739597880887,False,False,True
134,1.0,spring-ws,DomContentHandler,org.springframework.xml.dom.domcontenthandlertest.testcontenthandlerdocumentnamespaceprefixes,0.7336901917631549,0.2663098082368451,False,True,True
135,1.0,spring-ws,DomContentHandler,org.springframework.xml.dom.domcontenthandlertest.testcontenthandlerdocumentnonamespaceprefixes,0.7430437243495107,0.2569562756504893,False,True,True
136,1.0,spring-ws,DomContentHandler,org.springframework.xml.dom.domcontenthandlertest.testcontenthandlerelement,0.6587786288144177,0.3412213711855822,False,True,True
138,1.0,spring-ws,QNameUtils,org.springframework.xml.namespace.qnameutilstest.testinvalidqnames,0.6641617894981416,0.3358382105018583,False,False,True
139,1.0,spring-ws,QNameUtils,org.springframework.xml.namespace.qnameutilstest.testtoqnamenoprefix,0.7299083434665286,0.2700916565334714,False,False,True
140,1.0,spring-ws,SimpleNamespaceContext,org.springframework.xml.namespace.simplenamespacecontexttest.testdefaultnamespacemultipleprefixes,0.6836699224614088,0.3163300775385912,False,True,True
143,1.0,spring-ws,TraxUtils,org.springframework.xml.transform.traxutilstest.testdowithstaxresulteventwriter,0.3797233354305364,0.6202766645694636,True,True,True
144,1.0,spring-ws,TraxUtils,org.springframework.xml.transform.traxutilstest.testdowithstaxresultstreamwriter,0.4112889685180727,0.5887110314819273,False,True,True
145,1.0,spring-ws,TraxUtils,org.springframework.xml.transform.traxutilstest.testgetdocument,0.1736020621270606,0.8263979378729394,True,True,True
146,1.0,spring-ws,SchemaLoaderUtils,org.springframework.xml.validation.schemaloaderutilstest.testloadmultipleschemas,0.657590634592125,0.342409365407875,False,True,True
