Type,Project,ModelBalance,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
within,achilles,adaboost,6.0,0.0,65.0,32.0,0.5,0.15,0.6900000000000001,0.0590909090909091,0.2266666666666666,0.2255447320354421,0.7300000000000001
within,achilles,decisiontree,6.0,0.0,65.0,32.0,0.5,0.15,0.6900000000000001,0.0590909090909091,0.2266666666666666,0.2255447320354421,0.7300000000000001
within,achilles,multilayerperceptron,6.0,0.0,65.0,32.0,0.5,0.15,0.6900000000000001,0.0590909090909091,0.2266666666666666,0.2255447320354421,0.7336363636363636
within,achilles,naivebayes,6.0,0.0,65.0,32.0,0.5,0.15,0.6900000000000001,0.0590909090909091,0.2266666666666666,0.2255447320354421,0.7300000000000001
within,achilles,randomforest,6.0,0.0,65.0,32.0,0.5,0.15,0.6900000000000001,0.0590909090909091,0.2266666666666666,0.2255447320354421,0.7300000000000001
within,achilles,svm,6.0,0.0,65.0,32.0,0.5,0.15,0.6900000000000001,0.0590909090909091,0.2266666666666666,0.2255447320354421,0.7300000000000001
within,activiti,adaboost,0.0,0.0,23.0,2.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.6666666666666666
within,activiti,decisiontree,0.0,0.0,23.0,2.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.6666666666666666
within,activiti,multilayerperceptron,0.0,0.0,23.0,2.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.7083333333333333
within,activiti,naivebayes,2.0,21.0,2.0,0.0,0.0666666666666666,0.2,0.15,0.9166666666666666,0.1,0.0,0.6666666666666666
within,activiti,randomforest,0.0,0.0,23.0,2.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.6666666666666666
within,activiti,svm,0.0,0.0,23.0,2.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.6666666666666666
within,admiral,adaboost,2.0,1.0,284.0,139.0,0.15,0.0142857142857142,0.671373200442968,0.00703211517165,0.0258333333333333,0.0303072421394844,0.6352706932177294
within,admiral,decisiontree,2.0,1.0,284.0,139.0,0.15,0.0142857142857142,0.671373200442968,0.00703211517165,0.0258333333333333,0.0303072421394844,0.6388704318936876
within,admiral,multilayerperceptron,0.0,2.0,283.0,141.0,0.0,0.0,0.664341085271318,0.0046511627906976,0.0,-0.0220149741346935,0.5004411133426712
