,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,2.0,29.0,26.0,2.0,0.06451612903225806,0.5,0.4745762711864407,0.5254237288135594,0.1142857142857143,-0.013730300661787844
1,0.0,23.0,32.0,4.0,0.0,0.0,0.5423728813559322,0.3898305084745763,0.0,-0.21555659689428774
2,2.0,22.0,33.0,2.0,0.08333333333333333,0.5,0.5932203389830508,0.4067796610169492,0.14285714285714285,0.0511766315719159
3,1.0,28.0,27.0,3.0,0.034482758620689655,0.25,0.4745762711864407,0.4915254237288136,0.0606060606060606,-0.1302878414515109
4,2.0,28.0,27.0,2.0,0.06666666666666667,0.5,0.4915254237288136,0.5084745762711864,0.11764705882352941,-0.0045715032088249445
5,1.0,27.0,28.0,2.0,0.03571428571428571,0.3333333333333333,0.5,0.4827586206896552,0.06451612903225806,-0.06983799021553296
6,2.0,31.0,24.0,1.0,0.06060606060606061,0.6666666666666666,0.4482758620689655,0.5689655172413793,0.1111111111111111,0.04607655226363203
7,0.0,29.0,26.0,3.0,0.0,0.0,0.4482758620689655,0.5,0.0,-0.23354968324845687
8,1.0,31.0,24.0,2.0,0.03125,0.3333333333333333,0.43103448275862066,0.5517241379310345,0.05714285714285714,-0.10256046030828848
9,2.0,22.0,32.0,2.0,0.08333333333333333,0.5,0.5862068965517241,0.41379310344827586,0.14285714285714285,0.04763849587291912
10,13.0,270.0,279.0,23.0,0.04599025673066273,0.35833333333333334,0.4990064289888954,0.08110232167158164,-0.06252026962802226,
