,idProject,nameProject,productionClass,testCase,isResourceOptimism,isResourceOptimismManual,prediction
27,35.0,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testsubmittrue,False,False,True
53,35.0,hbase,MetricsConnection,org.apache.hadoop.hbase.client.testmetricsconnection.teststaticmetrics,False,False,True
54,35.0,hbase,Mutation,org.apache.hadoop.hbase.client.testmutation.testputcopyconstructor,False,False,True
60,35.0,hbase,SimpleRequestController,org.apache.hadoop.hbase.client.testsimplerequestcontroller.testtaskcountchecker,False,False,True
67,35.0,hbase,ZKAsyncRegistry,org.apache.hadoop.hbase.client.testzkasyncregistry.testindependentzkconnections,False,False,True
71,35.0,hbase,ConfigurationManager,org.apache.hadoop.hbase.conf.testconfigurationmanager.testderegisteronoutofscope,False,False,True
86,35.0,hbase,BitComparator,org.apache.hadoop.hbase.filter.testbitcomparator.testoroperationwithoffset,False,False,True
88,35.0,hbase,ColumnPaginationFilter,org.apache.hadoop.hbase.filter.testcolumnpaginationfilter.testserialization,False,False,True
89,35.0,hbase,DependentColumnFilter,org.apache.hadoop.hbase.filter.testdependentcolumnfilter.testfilterdropping,False,False,True
92,35.0,hbase,Filter,org.apache.hadoop.hbase.filter.testfilter.testkeyonlyfilter,False,False,True
104,35.0,hbase,FilterList,org.apache.hadoop.hbase.filter.testfilterlist.testreversedfilterlistwithor,False,False,True
106,35.0,hbase,FilterList,org.apache.hadoop.hbase.filter.testfilterlist.testshouldpasscurrentcelltofilter,False,False,True
109,35.0,hbase,FuzzyRowFilter,org.apache.hadoop.hbase.filter.testfuzzyrowfilter.testsatisfiesforward,False,False,True
112,35.0,hbase,InclusiveStopFilter,org.apache.hadoop.hbase.filter.testinclusivestopfilter.teststoprowidentification,False,False,True
129,35.0,hbase,ParseFilter,org.apache.hadoop.hbase.filter.testparsefilter.testqualifierfilter,False,False,True
132,35.0,hbase,ParseFilter,org.apache.hadoop.hbase.filter.testparsefilter.testtimestampsfilter,False,False,True
135,35.0,hbase,SingleColumnValueExcludeFilter,org.apache.hadoop.hbase.filter.testsinglecolumnvalueexcludefilter.testfiltercell,False,False,True
