,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,1.0,34.0,24.0,0.0,0.02857142857142857,1.0,0.423728813559322,0.5932203389830508,0.05555555555555556,0.10873205644391247
1,1.0,29.0,29.0,0.0,0.03333333333333333,1.0,0.5084745762711864,0.5084745762711864,0.06451612903225806,0.12909944487358058
2,1.0,25.0,33.0,0.0,0.038461538461538464,1.0,0.576271186440678,0.4406779661016949,0.07407407407407407,0.1479300142792815
3,0.0,25.0,33.0,1.0,0.0,0.0,0.559322033898305,0.423728813559322,0.0,-0.11259433727776125
4,0.0,25.0,33.0,1.0,0.0,0.0,0.559322033898305,0.423728813559322,0.0,-0.11259433727776125
5,0.0,31.0,27.0,0.0,0.0,0.0,0.46551724137931033,0.5344827586206896,0.0,0.0
6,1.0,28.0,29.0,0.0,0.034482758620689655,1.0,0.5172413793103449,0.5,0.06666666666666667,0.13245323570650439
7,0.0,29.0,28.0,1.0,0.0,0.0,0.4827586206896552,0.5,0.0,-0.13245323570650439
8,1.0,28.0,29.0,0.0,0.034482758620689655,1.0,0.5172413793103449,0.5,0.06666666666666667,0.13245323570650439
9,1.0,31.0,26.0,0.0,0.03125,1.0,0.46551724137931033,0.5517241379310345,0.06060606060606061,0.11939173323522982
10,6.0,285.0,291.0,3.0,0.020058181760767967,0.6,0.5075394506136763,0.038808515260128164,0.04124178099829862,
