Group,Min,Q1,Q2 (Mediana),Q3,Max
adaboost,-0.0226252687425989,0.0,0.048879969696128595,0.28427445418327524,0.6316990859960223
adasyn_adaboost,-0.1375036623871345,0.0,0.0954124145231931,0.2471431291803171,0.658669411662
adasyn_decisiontree,-0.1159447618447378,0.0066388327354098,0.1,0.2560518372440646,0.658669411662
adasyn_multilayerperceptron,-0.0666666666666666,0.0,0.0916926774983014,0.2240039588115551,0.6111226711971494
adasyn_naivebayes,-0.1798045927022311,-0.0218217890235992,0.025231097922535,0.1,0.3994964992112454
adasyn_randomforest,-0.120846528862134,0.0,0.0954124145231931,0.2471431291803171,0.6316990859960223
adasyn_randomsearch_adaboost,-0.0905271729357523,0.0,0.1070193710976755,0.2369369219187206,0.6111226711971494
adasyn_randomsearch_decisiontree,-0.1196053323930198,0.0,0.1,0.2560518372440646,0.6404119930784946
adasyn_randomsearch_multilayerperceptron,-0.2872871560943969,-0.1,0.0,0.2369369219187206,0.5240039588115553
adasyn_randomsearch_naivebayes,-0.1406751417550464,-0.0069337524528153,0.0,0.1,0.3
adasyn_randomsearch_randomforest,-0.1268854431341352,0.0,0.1,0.2471431291803171,0.6134416674125166
adasyn_randomsearch_svm,-0.0734399413702913,0.019501017785078,0.152203267767634,0.2688063109770097,0.5376655866749929
adasyn_svm,-0.0734399413702913,0.019501017785078,0.1224744871391589,0.1954124145231931,0.5376655866749929
borderlinesmote_adaboost,-0.1321214872076682,0.0,0.2,0.2843320850115063,0.6316990859960223
borderlinesmote_decisiontree,-0.1295818319212187,0.0,0.1513722844086292,0.28303149619843637,0.658669411662
borderlinesmote_multilayerperceptron,-0.2012094791350502,0.00646138106801605,0.1845819928164377,0.291966070791784,0.6130929968631271
borderlinesmote_naivebayes,-0.1469091941680763,0.0,0.0580327631999406,0.16396582743123783,0.4148832713124482
borderlinesmote_randomforest,-0.1242705134462162,0.0,0.1827933577155235,0.28811182575128236,0.658669411662
borderlinesmote_randomsearch_adaboost,-0.2296748266402892,0.0,0.1840194755376479,0.27626073527760553,0.5841523455311715
borderlinesmote_randomsearch_decisiontree,-0.1786536921053253,0.0,0.156638068616891,0.2621825286301439,0.658669411662
borderlinesmote_randomsearch_multilayerperceptron,-0.1973170285745864,0.0,0.0956781644678448,0.3,0.5222173548974082
borderlinesmote_randomsearch_naivebayes,-0.0932473298927719,0.0,0.0390662475471846,0.2045544725589981,0.5376655866749929
borderlinesmote_randomsearch_randomforest,-0.1537314515331077,0.0,0.2,0.29210841167752205,0.6316990859960223
borderlinesmote_randomsearch_svm,-0.1053721560911845,0.0,0.1381866833796455,0.262772366017721,0.6056488857847129
borderlinesmote_svm,-0.2098641785348067,0.0,0.1554007924121993,0.22985995149452784,0.5376655866749929
decisiontree,-0.0131761569173682,0.0,0.0586878574565217,0.2649829541416975,0.658669411662
multilayerperceptron,-0.0220149741346935,0.0,0.0,0.2751621814633581,0.6111226711971494
naivebayes,-0.1427733730761007,-0.016993908794361277,0.01456088015091225,0.1471807843499999,0.5668771402683077
nearmissunder1_adaboost,0.0,0.11888528403659603,0.23089098780251074,0.29721786134212325,0.5881140107
nearmissunder1_decisiontree,0.0,0.11888528403659603,0.23089098780251074,0.29721786134212325,0.5881140107
nearmissunder1_multilayerperceptron,0.0,0.10340897155728848,0.212665182731483,0.2964102886519957,0.5881140107
nearmissunder1_naivebayes,0.0120113013315779,0.135012203461857,0.2255447320354421,0.2648324270470697,0.6150843363659779
nearmissunder1_randomforest,0.0,0.118623081831874,0.21688380670489366,0.2964102886519957,0.5881140107
nearmissunder1_randomsearch_adaboost,0.0,0.0867313088451082,0.21688380670489366,0.3003890864736699,0.5881140107
nearmissunder1_randomsearch_decisiontree,0.0,0.0909810877985032,0.21688380670489366,0.3003890864736699,0.5881140107
nearmissunder1_randomsearch_multilayerperceptron,-0.1263710176427684,-0.004101945959147825,0.04193830605248875,0.30092803523741335,0.5881140107
nearmissunder1_randomsearch_naivebayes,0.0222080453644971,0.046906016579023296,0.1135428467277488,0.25973818138891513,0.6056488857847129
nearmissunder1_randomsearch_randomforest,0.0,0.0867313088451082,0.20400425740093453,0.3003890864736699,0.5881140107
nearmissunder1_randomsearch_svm,0.0,0.08982500923898352,0.210074798542831,0.3033507533077961,0.5881140107
nearmissunder1_svm,0.0,0.10340897155728848,0.21958488060762785,0.29721786134212325,0.5881140107
nearmissunder2_adaboost,-0.2380667272958636,-0.005107200365391125,0.0433586988214793,0.2578966657785286,0.6056488857847129
nearmissunder2_decisiontree,-0.2356385024786077,0.0,0.09375,0.24914934958966173,0.6056488857847129
nearmissunder2_multilayerperceptron,-0.2197638518433491,0.0,0.13496893030901175,0.25172368865293726,0.6056488857847129
nearmissunder2_naivebayes,-0.0885144744472593,0.0040934984440317256,0.1164703030291645,0.2444166577776327,0.6056488857847129
nearmissunder2_randomforest,-0.2513411842084538,0.0,0.09375,0.25458286432593547,0.6056488857847129
nearmissunder2_randomsearch_adaboost,-0.2687728452585132,-0.06014661040946553,0.02964866670828765,0.24914934958966173,0.6056488857847129
nearmissunder2_randomsearch_decisiontree,-0.2350059818956429,-0.056344827350381925,0.10207026756648205,0.28748784478026385,0.6056488857847129
nearmissunder2_randomsearch_multilayerperceptron,-0.2570745250121521,-0.1282154397299914,-0.02091650066335185,0.0851427746320336,0.5881140107
nearmissunder2_randomsearch_naivebayes,0.0,0.0262996084036558,0.0544331053951817,0.2508994368732463,0.6056488857847129
nearmissunder2_randomsearch_randomforest,-0.2045817916471508,-0.05344785456378695,0.0775404861395448,0.2436179308972434,0.6056488857847129
nearmissunder2_randomsearch_svm,-0.0798503977251246,-0.0003472222222222,0.1658932148976561,0.34945397605821665,0.578678560118735
nearmissunder2_svm,-0.1463768652066654,0.0,0.14375,0.3,0.578678560118735
nearmissunder3_adaboost,-0.2362372435695794,-0.10328405570528065,-0.01568814966401475,0.0,0.1382325513932951
nearmissunder3_decisiontree,-0.2362372435695794,-0.09133827646718427,0.0,0.013920208304066425,0.0852431143851825
nearmissunder3_multilayerperceptron,-0.2362372435695794,-0.08328128649354317,-0.0087187648043947,0.0194651197175574,0.1435764477185158
nearmissunder3_naivebayes,-0.2362372435695794,-0.0611934219331421,-0.0123091490979332,0.0426848976277763,0.3
nearmissunder3_randomforest,-0.1726614349247274,-0.07469066018136998,0.0,0.022581667511700498,0.1382325513932951
nearmissunder3_randomsearch_adaboost,-0.1714667766859781,-0.05378306977340653,-0.0006436868382633,0.026195672593432924,0.1382325513932951
nearmissunder3_randomsearch_decisiontree,-0.1891240392935113,-0.08083992833386991,-0.0083208647819232,0.007891229380627725,0.1382325513932951
nearmissunder3_randomsearch_multilayerperceptron,-0.1780925927719784,-0.046959198089207926,0.0,0.0116967279995102,0.1435764477185158
nearmissunder3_randomsearch_naivebayes,-0.0611934219331421,0.0,0.0,0.0,0.0
nearmissunder3_randomsearch_randomforest,-0.1800094691365662,-0.1132502879404781,-0.01681165728648405,0.031851369486935975,0.1070158486854691
nearmissunder3_randomsearch_svm,-0.0809992947472362,-0.03780414724816585,0.0,0.001965598209555375,0.1435764477185158
nearmissunder3_svm,-0.1039317500179665,-0.03969427141434272,0.0,0.0069087285547082995,0.1435764477185158
randomforest,-0.0197642353760523,0.0,0.08967066726323625,0.29383222862594716,0.658669411662
randomover_adaboost,-0.1692828331284615,0.0,0.14541991004744304,0.30435212668311973,0.6316990859960223
randomover_decisiontree,-0.2460702978739456,0.0,0.1669863948957998,0.29829247827613875,0.6316990859960223
randomover_multilayerperceptron,-0.2060337776092771,0.02061885820614555,0.1729585029901961,0.3,0.5935877961124365
