Group,Min,Q1,Q2 (Mediana),Q3,Max
randomunder_randomforest,-0.2488033871712585,-0.00840777155886795,0.09992957096858075,0.24470579131549217,0.7419971604691601
randomunder_randomsearch_adaboost,-0.0975742725916526,0.08168072366430876,0.1686863464385801,0.2635646954446465,0.7419971604691601
randomunder_randomsearch_decisiontree,-0.1210023974619151,0.016308686999055,0.1281837839125159,0.232706873120366,0.7419971604691601
randomunder_randomsearch_multilayerperceptron,-0.0945705769029127,-0.01639945283230115,0.0075589588985839,0.16990340285876265,0.8086638271358269
randomunder_randomsearch_naivebayes,-0.1533416866662136,-0.01302549943818645,0.0646185014112605,0.14034962722348548,0.8656208988865629
randomunder_randomsearch_randomforest,-0.1865999920081209,0.04747871122345515,0.1860344713556967,0.21624210117765863,0.7419971604691601
randomunder_randomsearch_svm,-0.1601166468548811,0.0380481347408473,0.1258418376202803,0.19439181292943236,0.8086638271358269
randomunder_svm,-0.1775771647710029,0.020366476646740475,0.11130656293033164,0.20729166666666665,0.8419971604691601
smoteover_adaboost,-0.10653450426553,0.0700472594550941,0.12299511552798255,0.2282932413607593,0.7985984838048196
smoteover_decisiontree,-0.05575823037186,0.03677798043411953,0.10457531018433841,0.19890109945563006,0.7985984838048196
smoteover_multilayerperceptron,-0.1613529430845221,0.07680004512633012,0.16347023785746026,0.28459325893283177,0.7545097877754517
smoteover_naivebayes,-0.164994805035594,0.024237666752795876,0.15142932304899787,0.18921579903346133,0.8419971604691601
smoteover_randomforest,-0.0576083640231879,0.017032684753278373,0.1307027709101059,0.24696699141100892,0.7319318171381528
smoteover_randomsearch_adaboost,-0.0389681124552705,0.08590194861396899,0.156978751931393,0.25277637808281755,0.6642193826913825
smoteover_randomsearch_decisiontree,-0.0846897552861348,0.0187963512167991,0.1183503419072273,0.2109858332432586,0.7211764544421183
smoteover_randomsearch_multilayerperceptron,-0.1333333333333333,-0.018547106353157698,0.0189618829721161,0.1937855944352822,0.8419971604691601
smoteover_randomsearch_naivebayes,-0.0960785276224514,0.0,0.0617696394704481,0.15019514776428183,0.8656208988865629
smoteover_randomsearch_randomforest,-0.0291847421528664,-0.008701000858772501,0.1460768262524503,0.25840170059559725,0.6840351725928415
smoteover_randomsearch_svm,-0.0830165241218316,0.0135266319844328,0.1029395588256889,0.17781082065728995,0.8656208988865629
smoteover_svm,-0.0932414124076577,0.011344231724648586,0.1070114675856233,0.17007293157365996,0.8656208988865629
svm,-0.1002982635954616,0.0,0.0,0.07459603891289047,0.8656208988865629
