Group,Min,Q1,Q2 (Mediana),Q3,Max
borderlinesmote_randomsearch_adaboost,0.0,0.0,0.10897630813629215,0.23188422248685106,0.7700984529319177
borderlinesmote_randomsearch_decisiontree,-0.0148059258047663,0.0,0.0868102587312431,0.2154625092396939,0.7700984529319177
borderlinesmote_randomsearch_multilayerperceptron,-0.1641959718896954,0.0,0.0796559365992333,0.24380944597056894,0.7700984529319177
borderlinesmote_randomsearch_naivebayes,-0.0233257380651755,0.0,0.06669616918463994,0.17383837548537454,0.7700984529319177
borderlinesmote_randomsearch_randomforest,0.0,0.0,0.10041972800499721,0.24132048452052182,0.7700984529319177
borderlinesmote_randomsearch_svm,-0.080914351405516,0.0,0.07684764805670159,0.22556930671730244,0.7700984529319177
borderlinesmote_svm,-0.034262875275165,0.0,0.07684764805670159,0.22813422248685106,0.7700984529319177
decisiontree,-0.0208786153520453,0.0,0.0,0.21792281499123406,0.7700984529319177
multilayerperceptron,-0.0107211253483779,0.0,0.0,0.19815915006696538,0.7700984529319177
naivebayes,-0.0553532279389838,0.0,0.0300088325162475,0.1451845602748206,0.5700984529319177
nearmissunder1_adaboost,-0.0887749769374976,0.0,0.1,0.2464943795813926,0.7700984529319177
nearmissunder1_decisiontree,-0.0887749769374976,0.0,0.1,0.2464943795813926,0.7700984529319177
nearmissunder1_multilayerperceptron,-0.125,0.0,0.0943834229149366,0.2464943795813926,0.5509792352021943
nearmissunder1_naivebayes,-0.0342855667523492,0.0611237149833281,0.1064500420399611,0.2458456299824681,0.5492550972711598
nearmissunder1_randomforest,-0.0892616836703553,0.0,0.10858170645137011,0.24240038331004335,0.7700984529319177
nearmissunder1_randomsearch_adaboost,-0.0887749769374976,0.0507512958387843,0.1010228336258894,0.2419215101862558,0.5877394978849394
nearmissunder1_randomsearch_decisiontree,-0.0887749769374976,0.0,0.1010228336258894,0.2471431291803171,0.5877394978849394
nearmissunder1_randomsearch_multilayerperceptron,-0.2458456299824681,-0.0482456661516193,0.0,0.0751491734787123,0.5370138822268071
nearmissunder1_randomsearch_naivebayes,-0.0566686512638854,0.0018232209299035,0.07763820668443239,0.19296115828068416,0.5203919329857741
nearmissunder1_randomsearch_randomforest,-0.0892616836703553,0.0274255577736088,0.1035121350975977,0.206850737383985,0.5629927200844942
nearmissunder1_randomsearch_svm,-0.0795770156904222,0.0,0.0943834229149366,0.2458456299824681,0.4775631371510322
nearmissunder1_svm,-0.0795770156904222,0.0,0.0943834229149366,0.21792281499123406,0.7102845702688816
nearmissunder2_adaboost,-0.2198111989809764,0.0,0.0,0.21792281499123406,0.7700984529319177
nearmissunder2_decisiontree,-0.2262803078337027,0.0,0.0,0.21792281499123406,0.7700984529319177
nearmissunder2_multilayerperceptron,-0.2005455236945014,-0.0324280677883381,0.0,0.17292281499123405,0.5509792352021943
nearmissunder2_naivebayes,-0.1030274724751399,-0.0363791263100083,0.0041211602297714,0.2471431291803171,0.5492550972711598
nearmissunder2_randomforest,-0.2257826086219411,0.0,0.0,0.21792281499123406,0.7700984529319177
nearmissunder2_randomsearch_adaboost,-0.2215806304837728,-0.0593118731984666,0.0,0.2458456299824681,0.5629348358500835
nearmissunder2_randomsearch_decisiontree,-0.227743737005482,-0.0892616836703553,-0.0038449763710616,0.2458456299824681,0.5371777870617591
nearmissunder2_randomsearch_multilayerperceptron,-0.2458456299824681,-0.1009159499879513,-0.0593118731984666,0.0,0.5107312808770147
nearmissunder2_randomsearch_naivebayes,-0.2315908800669464,-0.0680797606275841,-0.013320790365826101,0.07932227020341102,0.5203919329857741
nearmissunder2_randomsearch_randomforest,-0.2328992264751862,-0.0593118731984666,-0.0038449763710616,0.1554007924121993,0.4906649368547863
nearmissunder2_randomsearch_svm,-0.1786287416319368,-0.0594043620251528,-0.0451957379353164,0.2458456299824681,0.4691468361509064
nearmissunder2_svm,-0.1869685767108198,-0.01601374493690415,0.0,0.21792281499123406,0.7102845702688816
nearmissunder3_adaboost,-0.1531317715355413,-0.0118177348501884,0.0,0.05,0.7700984529319177
nearmissunder3_decisiontree,-0.1364806713280858,-0.01358535721811855,0.0,0.0451700073990412,0.7700984529319177
nearmissunder3_multilayerperceptron,-0.1245444809101769,0.0,0.0,0.06508923853887105,0.7700984529319177
nearmissunder3_naivebayes,-0.125,-0.03142547653258588,0.01895517451187775,0.09864614180910439,0.4
nearmissunder3_randomforest,-0.1195315595028551,-0.00849526647769275,0.0,0.0185191439589657,0.7700984529319177
nearmissunder3_randomsearch_adaboost,-0.0943834229149366,-0.0593118731984666,0.0,0.0,0.0175750365915172
nearmissunder3_randomsearch_decisiontree,-0.1364806713280858,-0.0593118731984666,-0.0509175077217315,0.0,0.0035799115063608
nearmissunder3_randomsearch_multilayerperceptron,-0.0777729021785303,-0.0348126580812947,0.0,0.0,0.0705575401527743
nearmissunder3_randomsearch_naivebayes,0.0,0.0,0.0,0.0,0.0059642870666225
nearmissunder3_randomsearch_randomforest,-0.1270871108885246,-0.0487111161001349,-0.0343118731984666,0.0,0.0090193659890957
nearmissunder3_randomsearch_svm,-0.0734891004666856,-0.0344498940775471,0.0,0.0,0.115263201286788
nearmissunder3_svm,-0.0511400411700899,-0.01166286903258775,0.0,0.01895517451187775,0.4
randomforest,-0.0208786153520453,0.0,0.0,0.20396140749561703,0.7700984529319177
randomover_adaboost,-0.0677710392674977,0.00794862557195595,0.0816496580927726,0.2464943795813926,0.7700984529319177
randomover_decisiontree,-0.0444453012023221,0.00680232875564805,0.0538093611754815,0.2464943795813926,0.7700984529319177
randomover_multilayerperceptron,-0.0993177142571883,0.0316710829247904,0.1,0.22608196505819944,0.7700984529319177
randomover_naivebayes,-0.1223609585529075,0.0,0.030625,0.17070918425536064,0.5700984529319177
randomover_randomforest,-0.0631226034663987,0.00010041275806885,0.0552272106842418,0.2464943795813926,0.7700984529319177
randomover_randomsearch_adaboost,-0.0529651134627313,0.01500441625812375,0.0820566444560148,0.2464943795813926,0.7700984529319177
randomover_randomsearch_decisiontree,-0.0337241758539442,0.00344284214388825,0.0728204633067804,0.22292281499123406,0.7700984529319177
randomover_randomsearch_multilayerperceptron,-0.1018350154434631,0.0,0.0300088325162475,0.2420411501846281,0.7700984529319177
randomover_randomsearch_naivebayes,-0.0816496580927726,0.0,0.025,0.14895018511362285,0.5700984529319177
randomover_randomsearch_randomforest,-0.0897608283240777,0.02750441625812375,0.0728204633067804,0.22608196505819944,0.7700984529319177
randomover_randomsearch_svm,-0.0916615402672487,0.01500441625812375,0.1,0.21042281499123405,0.7700984529319177
randomover_svm,-0.103756317642911,0.01500441625812375,0.1,0.21042281499123405,0.7700984529319177
randomsearch_adaboost,-0.0107211253483779,0.0,0.0,0.1780120018047665,0.7700984529319177
randomsearch_decisiontree,-0.0208786153520453,0.0,0.0,0.24617000478193035,0.7700984529319177
randomsearch_multilayerperceptron,-0.025,0.0,0.0,0.16261603546512005,0.7700984529319177
randomsearch_naivebayes,0.0,0.0,0.0,0.0,0.0
randomsearch_svm,-0.0107211253483779,0.0,0.0,0.0928596430610059,0.724482796772947
randomunder_adaboost,-0.0581914618572028,0.009713668628918901,0.1,0.26691901647958655,0.7700984529319177
randomunder_decisiontree,-0.0348657237920273,0.009713668628918901,0.1,0.2635883988826191,0.7700984529319177
randomunder_multilayerperceptron,-0.0641323589449073,0.00416666666666665,0.0943834229149366,0.2639384959464731,0.5808807822702767
randomunder_naivebayes,-0.0600000021066752,0.0016506237357894,0.1132724346944564,0.3035414367760238,0.5808807822702767
randomunder_randomforest,-0.0581914618572028,0.009713668628918901,0.0943834229149366,0.26018328991149836,0.7700984529319177
randomunder_randomsearch_adaboost,-0.0243562927417333,0.0816496580927726,0.1032383167734954,0.2458456299824681,0.5877394978849394
randomunder_randomsearch_decisiontree,-0.013987108439982,0.0802674173067736,0.104900032555929,0.2458456299824681,0.5877394978849394
randomunder_randomsearch_multilayerperceptron,-0.2458456299824681,-0.0449558708363001,-0.023919149239487,0.0272165526975908,0.5945848882655345
randomunder_randomsearch_naivebayes,-0.0408248290463863,0.0,0.0816496580927726,0.1859448518796722,0.5353256794816844
randomunder_randomsearch_randomforest,-0.0580358571739131,0.0642826334323847,0.0943834229149366,0.2458456299824681,0.5798737545536709
randomunder_randomsearch_svm,-0.0384951443453929,0.0416353705431572,0.1132724346944564,0.2458456299824681,0.5945848882655345
randomunder_svm,-0.034262875275165,0.010410251471689176,0.1139241990301347,0.24544407809140797,0.7102845702688816
smoteover_adaboost,0.0,0.0,0.026834160501501,0.4,0.7700984529319177
smoteover_decisiontree,-0.0059991477049709,0.0,0.0,0.4,0.7700984529319177
smoteover_multilayerperceptron,-0.0035245368842512,0.0,0.0,0.4,0.7700984529319177
smoteover_naivebayes,-0.0238110481232444,0.0300088325162475,0.0333333333333333,0.4,0.5700984529319177
smoteover_randomforest,-0.0059991477049709,0.0,0.0,0.4,0.7700984529319177
smoteover_randomsearch_adaboost,0.0,0.0,0.0303586973857522,0.4,0.7700984529319177
smoteover_randomsearch_decisiontree,-0.0088366694741667,0.0,0.0,0.4,0.7700984529319177
smoteover_randomsearch_multilayerperceptron,0.0,0.0,0.0,0.4,0.7700984529319177
smoteover_randomsearch_naivebayes,0.0,0.0,0.0,0.0,0.0
smoteover_randomsearch_randomforest,-0.0024746108207197,0.0,0.0,0.4,0.7700984529319177
smoteover_randomsearch_svm,-0.0082717122699951,0.0,0.0,0.4,0.5700984529319177
smoteover_svm,0.0,0.0,0.0,0.4,0.4700984529319177
svm,-0.0107211253483779,0.0,0.0,0.0737746132329794,0.4337721279905134
