,idProject,nameProject,productionClass,testCase,NMC,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
6,17.0,riptide,ConditionalIdempotentMethodDetector,org.zalando.riptide.conditionalidempotentmethoddetectortest.shoulddetectifnonematch,1.0,0.3704045217927935,False,False,False
10,17.0,riptide,DefaultIdempotentMethodDetector,org.zalando.riptide.defaultidempotentmethoddetectortest.options,1.0,0.3759163696776693,False,False,False
14,17.0,riptide,LoggingRetryListener,org.zalando.riptide.failsafe.loggingretrylistenertest.shouldlogfailure,0.0,0.3655074560132247,False,True,False
15,17.0,riptide,LoggingRetryListener,org.zalando.riptide.failsafe.loggingretrylistenertest.shouldnotlogresults,0.0,0.3510609471108626,False,True,True
16,17.0,riptide,MetricsCircuitBreakerListener,org.zalando.riptide.failsafe.metrics.metricscircuitbreakerlistenertest.shouldrecordhalfopen,1.0,0.525001908551235,False,False,False
17,17.0,riptide,MetricsCircuitBreakerListener,org.zalando.riptide.failsafe.metrics.metricscircuitbreakerlistenertest.shouldrecordopen,2.0,0.3989263553694645,False,False,False
20,17.0,riptide,IdempotencyKeyIdempotentMethodDetector,org.zalando.riptide.idempotencykeyidempotentmethoddetectortest.shoulddetectidempotencykeycaseinsensitive,0.0,0.1801758065359109,False,False,False
24,17.0,riptide,ProblemRoute,org.zalando.riptide.problem.problemroutetest.shouldpropagatelegacyproblemwithalternativespelling,0.0,0.5753717001890509,False,False,False
25,17.0,riptide,ProblemRoute,org.zalando.riptide.problem.problemroutetest.shouldpropagateproblem,0.0,0.5553751296124074,False,False,False
26,17.0,riptide,Requester,org.zalando.riptide.requestertest.shouldexpandone,1.0,0.4957605691268377,False,False,False
28,17.0,riptide,Requester,org.zalando.riptide.requestertest.shouldexpandongetwithheadersandbody,1.0,0.5879701341882427,False,False,False
29,17.0,riptide,Requester,org.zalando.riptide.requestertest.shouldexpandtwo,1.0,0.5458442693689145,False,False,False
31,17.0,riptide,Route,org.zalando.riptide.routetest.shouldmapheaders,0.0,0.582589763239697,False,True,False
33,17.0,riptide,Route,org.zalando.riptide.routetest.shouldpass,0.0,0.5770225123127664,False,False,False
35,17.0,riptide,RoutingTree,org.zalando.riptide.routingtreetest.shouldcatchioexceptionfromresponse,0.0,0.5830823893007,False,False,False
38,17.0,riptide,RoutingTree,org.zalando.riptide.routingtreetest.shoulduselastattributeroute,1.0,0.3763598809733153,False,False,False
39,17.0,riptide,RoutingTree,org.zalando.riptide.routingtreetest.shoulduselastwildcardroute,1.0,0.3614507012330378,False,False,False
41,17.0,riptide,Plugin,org.zalando.riptide.spring.plugintest.shoulduseoriginalstacktraceplugin,1.0,0.2498236209767815,False,False,False
45,17.0,riptide,RiptidePostProcessor,org.zalando.riptide.spring.riptidepostprocessortest.shouldfailonmissingparser,0.0,0.5817108441232972,False,False,False
48,17.0,riptide,TimeSpan,org.zalando.riptide.spring.timespantest.shouldparseusingconstructor,0.0,0.4038906834707827,False,False,False
51,17.0,riptide,StreamConverter,org.zalando.riptide.stream.streamconvertertest.shouldsupportread,0.0,0.5855179115007476,False,False,False
52,17.0,riptide,StreamConverter,org.zalando.riptide.stream.streamconvertertest.shouldthrowioexceptiononclose,1.0,0.4277714481963124,False,True,False
53,17.0,riptide,StreamFilter,org.zalando.riptide.stream.streamfiltertest.shouldfilteronskip,0.0,0.2546793362684119,False,False,False
