,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,4.0,4.0,1.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.31622776601683794
1,0.0,4.0,4.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2,0.0,2.0,6.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
3,0.0,5.0,3.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0
4,0.0,4.0,4.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
5,0.0,1.0,7.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0
6,0.0,2.0,6.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0
7,0.0,4.0,3.0,1.0,0.0,0.0,0.375,0.5,0.0,-0.3779644730092272
8,1.0,2.0,5.0,0.0,0.3333333333333333,1.0,0.75,0.375,0.5,0.4879500364742666
9,0.0,3.0,4.0,1.0,0.0,0.0,0.5,0.375,0.0,-0.29277002188455997
10,1.0,31.0,46.0,3.0,0.03333333333333333,0.1,0.5819444444444445,0.05,-0.049901222443635845,
