,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,46.0,0.0,0.0,0.02127659574468085,1.0,0.02127659574468085,1.0,0.04166666666666667,0.0
2,1.0,46.0,0.0,0.0,0.02127659574468085,1.0,0.02127659574468085,1.0,0.04166666666666667,0.0
3,1.0,46.0,0.0,0.0,0.02127659574468085,1.0,0.02127659574468085,1.0,0.04166666666666667,0.0
4,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,0.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,3.0,461.0,0.0,0.0,0.006382978723404255,0.3,0.006382978723404255,0.0125,0.0,
