,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,4.0,14.0,15.0,2.0,0.2222222222222222,0.6666666666666666,0.5428571428571428,0.5142857142857142,0.3333333333333333,0.13868025799795836
1,1.0,17.0,12.0,5.0,0.05555555555555555,0.16666666666666666,0.37142857142857144,0.5142857142857142,0.08333333333333333,-0.31636433855784246
2,2.0,19.0,9.0,5.0,0.09523809523809523,0.2857142857142857,0.3142857142857143,0.6,0.14285714285714285,-0.3207665139358924
3,3.0,16.0,12.0,3.0,0.15789473684210525,0.5,0.4411764705882353,0.5588235294117647,0.23999999999999996,-0.05484084971070818
4,3.0,18.0,10.0,3.0,0.14285714285714285,0.5,0.38235294117647056,0.6176470588235294,0.22222222222222224,-0.11206636293610517
5,2.0,19.0,9.0,4.0,0.09523809523809523,0.3333333333333333,0.3235294117647059,0.6176470588235294,0.14814814814814814,-0.27082704376225414
6,4.0,14.0,14.0,2.0,0.2222222222222222,0.6666666666666666,0.5294117647058824,0.5294117647058824,0.3333333333333333,0.1272937693043289
7,1.0,18.0,10.0,5.0,0.05263157894736842,0.16666666666666666,0.3235294117647059,0.5588235294117647,0.08,-0.36560566473805456
8,3.0,18.0,10.0,3.0,0.14285714285714285,0.5,0.38235294117647056,0.6176470588235294,0.22222222222222224,-0.11206636293610517
9,3.0,13.0,15.0,3.0,0.1875,0.5,0.5294117647058824,0.47058823529411764,0.2727272727272727,0.027277236279499045
10,26.0,166.0,116.0,35.0,0.13742167919799497,0.42857142857142855,0.4140336134453782,0.20781770081770082,-0.12592858729951756,
