,idProject,nameProject,productionClass,testCase,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
152,6.0,wikidata-toolkit,MockDirectoryManager,org.wikidata.wdtk.testing.mockdirectorymanagertest.createfilefrominputstreamatomicreadonly,0.4485030903243835,False,False,True
153,6.0,wikidata-toolkit,MockDirectoryManager,org.wikidata.wdtk.testing.mockdirectorymanagertest.createfilefrominputstreamreadonly,0.4382719059735426,False,False,False
158,6.0,wikidata-toolkit,MockWebResourceFetcher,org.wikidata.wdtk.testing.mockwebresourcefetchertest.inputstreamforhtml,0.3949644357271161,False,False,False
159,6.0,wikidata-toolkit,MockWebResourceFetcher,org.wikidata.wdtk.testing.mockwebresourcefetchertest.setconcentsfromresource,0.4323298088707359,False,False,False
161,6.0,wikidata-toolkit,DirectoryManager,org.wikidata.wdtk.util.directorymanagertest.nocreatefileatomicinputstreamreadonly,0.4237606348858315,False,False,False
163,6.0,wikidata-toolkit,DirectoryManager,org.wikidata.wdtk.util.directorymanagertest.outputstreamreadonly,0.5266692541962679,False,False,False
164,6.0,wikidata-toolkit,DirectoryManager,org.wikidata.wdtk.util.directorymanagertest.testtostring,0.7045503044149694,True,False,False
165,6.0,wikidata-toolkit,WebResourceFetcher,org.wikidata.wdtk.util.webresourcefetchertest.testsetproxy,0.663258622244669,True,False,True
166,6.0,wikidata-toolkit,WebResourceFetcher,org.wikidata.wdtk.util.webresourcefetchertest.testsetuseragent,0.663258622244669,True,False,True
167,6.0,wikidata-toolkit,MediaWikiApiErrorHandler,org.wikidata.wdtk.wikibaseapi.apierrors.mediawikiapierrorhandlertest.testeditconflicterror,0.1638426844057923,False,False,False
172,6.0,wikidata-toolkit,BasicApiConnection,org.wikidata.wdtk.wikibaseapi.basicapiconnectiontest.testgetcookiestring,0.719358098699293,True,False,False
175,6.0,wikidata-toolkit,BasicApiConnection,org.wikidata.wdtk.wikibaseapi.basicapiconnectiontest.testlogout,0.6787775315865605,True,False,True
177,6.0,wikidata-toolkit,StatementUpdate,org.wikidata.wdtk.wikibaseapi.statementupdatetest.testdeleteandadd,0.1492658637622022,False,True,False
178,6.0,wikidata-toolkit,StatementUpdate,org.wikidata.wdtk.wikibaseapi.statementupdatetest.testmergenew,0.1506027413150676,False,False,False
185,6.0,wikidata-toolkit,WbGetEntitiesAction,org.wikidata.wdtk.wikibaseapi.wbgetentitiesactiontest.testwbgetentitiesnoprops,0.3405860687650484,False,False,False
186,6.0,wikidata-toolkit,WbGetEntitiesAction,org.wikidata.wdtk.wikibaseapi.wbgetentitiesactiontest.testwbgetentitiespropsfilters,0.369659920637392,False,False,False
189,6.0,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testcreateitembadtoken,0.3189456326389821,False,False,False
190,6.0,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testdisableediting,0.4393255109998725,False,False,False
191,6.0,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testeditproperty,0.3239045492836128,False,True,False
192,6.0,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testnewsinglestatement,0.3142031988189498,False,True,False
196,6.0,wikidata-toolkit,WikibaseDataFetcher,org.wikidata.wdtk.wikibaseapi.wikibasedatafetchertest.testgetmissingentitydocument,0.3126631248980069,False,False,False
2,6.0,wikidata-toolkit,ClientConfiguration,org.wikidata.wdtk.client.clientconfigurationtest.testquietargumentslong,0.3968204782195641,False,False,False
4,6.0,wikidata-toolkit,ClientConfiguration,org.wikidata.wdtk.client.clientconfigurationtest.testunknownaction,0.3781765382327268,False,False,False
8,6.0,wikidata-toolkit,Client,org.wikidata.wdtk.client.clienttest.testsitesaction,0.3312939574374094,False,False,True
9,6.0,wikidata-toolkit,Client,org.wikidata.wdtk.client.clienttest.testwritereport,0.5009747536959788,False,False,False
10,6.0,wikidata-toolkit,JsonSerializationAction,org.wikidata.wdtk.client.jsonserializationactiontest.testdefaults,0.761369222927409,True,False,False
11,6.0,wikidata-toolkit,JsonSerializationAction,org.wikidata.wdtk.client.jsonserializationactiontest.testjsonbz2output,0.2722603126205271,False,True,True
13,6.0,wikidata-toolkit,RdfSerializationAction,org.wikidata.wdtk.client.rdfserializationactiontest.testdefaults,0.1005184994478032,False,False,False
16,6.0,wikidata-toolkit,DatamodelFilter,org.wikidata.wdtk.datamodel.helpers.datamodelfiltertest.testemptysitelinkfilterforitem,0.4533125392619932,False,True,False
17,6.0,wikidata-toolkit,DatamodelFilter,org.wikidata.wdtk.datamodel.helpers.datamodelfiltertest.testpropertyfilterforitem,0.2611014776046741,False,True,True
18,6.0,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetclaim,0.4579471159646072,False,False,False
22,6.0,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetquantityvaluenobounds,0.5738933478475137,False,False,False
23,6.0,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetquantityvaluenoboundsandunits,0.5701245365637128,False,False,False
25,6.0,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetsomevaluesnak,0.4901652163032851,False,False,False
26,6.0,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgettimevaluedate,0.6423829951253106,True,False,False
27,6.0,wikidata-toolkit,Datamodel,org.wikidata.wdtk.datamodel.helpers.datamodeltest.testgetwikidatasenseid,0.5295382926059806,False,False,True
31,6.0,wikidata-toolkit,StatementBuilder,org.wikidata.wdtk.datamodel.helpers.statementbuildertest.testemptystatement,0.162886461476552,False,False,False
33,6.0,wikidata-toolkit,ClaimImpl,org.wikidata.wdtk.datamodel.implementation.claimimpltest.accesssnakgroups,0.6747011967086112,True,True,False
35,6.0,wikidata-toolkit,ClaimImpl,org.wikidata.wdtk.datamodel.implementation.claimimpltest.gettersworking,0.628512883251978,True,False,False
36,6.0,wikidata-toolkit,DataObjectFactoryImpl,org.wikidata.wdtk.datamodel.implementation.dataobjectfactoryimpltest.testgetitemdocument,0.7030355194829535,True,False,False
37,6.0,wikidata-toolkit,DataObjectFactoryImpl,org.wikidata.wdtk.datamodel.implementation.dataobjectfactoryimpltest.testgetlexemeid,0.532203979000945,False,False,False
39,6.0,wikidata-toolkit,DataObjectFactoryImpl,org.wikidata.wdtk.datamodel.implementation.dataobjectfactoryimpltest.testgettimevalue,0.7084991141753672,True,False,False
40,6.0,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.equalitybasedoncontent,0.7690875661245975,True,False,False
43,6.0,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testiriforinvalidtype,0.3896216522401047,False,False,False
49,6.0,wikidata-toolkit,DatatypeIdImpl,org.wikidata.wdtk.datamodel.implementation.datatypeidimpltest.testjsonforquantity,0.2126796644810178,False,False,False
50,6.0,wikidata-toolkit,EntityIdValueImpl,org.wikidata.wdtk.datamodel.implementation.entityidvalueimpltest.testfromiditem,0.0979474327357706,False,False,False
51,6.0,wikidata-toolkit,EntityIdValueImpl,org.wikidata.wdtk.datamodel.implementation.entityidvalueimpltest.testfromidsense,0.0979474327357706,False,False,False
52,6.0,wikidata-toolkit,EntityRedirectDocumentImpl,org.wikidata.wdtk.datamodel.implementation.entityredirectdocumentimpltest.entitytypeequality,0.529381369139506,False,False,True
55,6.0,wikidata-toolkit,FormDocumentImpl,org.wikidata.wdtk.datamodel.implementation.formdocumentimpltest.iterateoverallstatements,0.7468874814315578,True,False,False
56,6.0,wikidata-toolkit,FormDocumentImpl,org.wikidata.wdtk.datamodel.implementation.formdocumentimpltest.testformtojson,0.8101054491101609,True,False,False
57,6.0,wikidata-toolkit,FormIdValueImpl,org.wikidata.wdtk.datamodel.implementation.formidvalueimpltest.baseirinotnull,0.5539538401290537,False,False,False
58,6.0,wikidata-toolkit,FormIdValueImpl,org.wikidata.wdtk.datamodel.implementation.formidvalueimpltest.idvalidatedforfirstletter,0.4885866384915274,False,False,False
60,6.0,wikidata-toolkit,FormIdValueImpl,org.wikidata.wdtk.datamodel.implementation.formidvalueimpltest.lexemeidiscorrect,0.5110256244635257,False,False,False
63,6.0,wikidata-toolkit,GlobeCoordinatesValueImpl,org.wikidata.wdtk.datamodel.implementation.globecoordinatesvalueimpltest.getglobeitemid,0.6263452578300535,True,False,False
65,6.0,wikidata-toolkit,GlobeCoordinatesValueImpl,org.wikidata.wdtk.datamodel.implementation.globecoordinatesvalueimpltest.longitudewithinlowerrange,0.3818729373077741,False,False,False
68,6.0,wikidata-toolkit,ItemDocumentImpl,org.wikidata.wdtk.datamodel.implementation.itemdocumentimpltest.statementgroupsusesamesubject,0.5587454393255636,False,False,False
69,6.0,wikidata-toolkit,ItemDocumentImpl,org.wikidata.wdtk.datamodel.implementation.itemdocumentimpltest.testaliasestojava,0.4379900871492169,False,False,False
70,6.0,wikidata-toolkit,ItemDocumentImpl,org.wikidata.wdtk.datamodel.implementation.itemdocumentimpltest.testdeletestatements,0.7340327649324768,True,False,False
73,6.0,wikidata-toolkit,ItemDocumentImpl,org.wikidata.wdtk.datamodel.implementation.itemdocumentimpltest.testwithdescriptioninnewlanguage,0.7237694516958793,True,False,False
75,6.0,wikidata-toolkit,ItemIdValueImpl,org.wikidata.wdtk.datamodel.implementation.itemidvalueimpltest.idvalidatedforlength,0.498453400156431,False,False,False
77,6.0,wikidata-toolkit,ItemIdValueImpl,org.wikidata.wdtk.datamodel.implementation.itemidvalueimpltest.testtojavawrongid,0.4981650303265578,False,False,False
81,6.0,wikidata-toolkit,LexemeDocumentImpl,org.wikidata.wdtk.datamodel.implementation.lexemedocumentimpltest.idnotnull,0.4961876454535492,False,False,False
84,6.0,wikidata-toolkit,LexemeIdValueImpl,org.wikidata.wdtk.datamodel.implementation.lexemeidvalueimpltest.testtojava,0.5160072229335936,False,False,False
85,6.0,wikidata-toolkit,MonolingualTextValueImpl,org.wikidata.wdtk.datamodel.implementation.monolingualtextvalueimpltest.equalitybasedoncontent,0.5541945488581885,False,False,False
86,6.0,wikidata-toolkit,MonolingualTextValueImpl,org.wikidata.wdtk.datamodel.implementation.monolingualtextvalueimpltest.languagecodenotnull,0.5807734646426848,False,False,True
88,6.0,wikidata-toolkit,PropertyDocumentImpl,org.wikidata.wdtk.datamodel.implementation.propertydocumentimpltest.aliasescanbenull,0.5743116338361123,False,False,False
89,6.0,wikidata-toolkit,PropertyDocumentImpl,org.wikidata.wdtk.datamodel.implementation.propertydocumentimpltest.descriptionuniqueperlanguage,0.600951570899593,True,False,False
91,6.0,wikidata-toolkit,PropertyDocumentImpl,org.wikidata.wdtk.datamodel.implementation.propertydocumentimpltest.testpropertytojson,0.8367338656611285,True,False,False
95,6.0,wikidata-toolkit,PropertyIdValueImpl,org.wikidata.wdtk.datamodel.implementation.propertyidvalueimpltest.hashbasedoncontent,0.7463634068332312,True,False,False
98,6.0,wikidata-toolkit,PropertyIdValueImpl,org.wikidata.wdtk.datamodel.implementation.propertyidvalueimpltest.testtojavawithoutnumericalid,0.5491635095615023,False,False,False
99,6.0,wikidata-toolkit,QuantityValueImpl,org.wikidata.wdtk.datamodel.implementation.quantityvalueimpltest.gettersworking,0.7115653220264425,True,False,False
102,6.0,wikidata-toolkit,QuantityValueImpl,org.wikidata.wdtk.datamodel.implementation.quantityvalueimpltest.testunboundedtojava,0.5828226500808519,False,False,True
107,6.0,wikidata-toolkit,SenseIdValueImpl,org.wikidata.wdtk.datamodel.implementation.senseidvalueimpltest.idiscorrect,0.5336291886786209,False,False,False
109,6.0,wikidata-toolkit,SenseIdValueImpl,org.wikidata.wdtk.datamodel.implementation.senseidvalueimpltest.idvalidatedforparts,0.4669624182159012,False,False,False
110,6.0,wikidata-toolkit,SenseIdValueImpl,org.wikidata.wdtk.datamodel.implementation.senseidvalueimpltest.siteiriiscorrect,0.604380420001668,True,False,False
111,6.0,wikidata-toolkit,SenseIdValueImpl,org.wikidata.wdtk.datamodel.implementation.senseidvalueimpltest.testtojson,0.6924048659834201,True,False,False
113,6.0,wikidata-toolkit,SnakGroup,org.wikidata.wdtk.datamodel.implementation.snakgrouptest.equalitybasedoncontent,0.4820956692617002,False,False,False
114,6.0,wikidata-toolkit,SnakGroup,org.wikidata.wdtk.datamodel.implementation.snakgrouptest.implementscollection,0.5803324433739302,False,False,True
115,6.0,wikidata-toolkit,SnakGroup,org.wikidata.wdtk.datamodel.implementation.snakgrouptest.propertyiscorrect,0.7130390103449309,True,False,False
120,6.0,wikidata-toolkit,StatementGroup,org.wikidata.wdtk.datamodel.implementation.statementgrouptest.statementlistrequiressameproperty,0.4804126472084443,False,False,False
121,6.0,wikidata-toolkit,StatementImpl,org.wikidata.wdtk.datamodel.implementation.statementimpltest.gettersworking,0.7115474844317448,True,False,False
123,6.0,wikidata-toolkit,StatementImpl,org.wikidata.wdtk.datamodel.implementation.statementimpltest.referencescanbenull,0.4629248343585884,False,False,False
124,6.0,wikidata-toolkit,StatementImpl,org.wikidata.wdtk.datamodel.implementation.statementimpltest.teststatementtojson,0.6847135413188927,True,False,False
126,6.0,wikidata-toolkit,TermedStatementDocumentImpl,org.wikidata.wdtk.datamodel.implementation.termedstatementdocumentimpltest.addsamestatementwithoutid,0.2421729212656189,False,False,False
127,6.0,wikidata-toolkit,TermImpl,org.wikidata.wdtk.datamodel.implementation.termimpltest.dataiscorrect,0.6237477734494616,True,False,False
130,6.0,wikidata-toolkit,TimeValueImpl,org.wikidata.wdtk.datamodel.implementation.timevalueimpltest.getpreferredcalendarmodelitemid,0.7142426739320711,True,False,False
132,6.0,wikidata-toolkit,MwLocalDumpFile,org.wikidata.wdtk.dumpfiles.mwlocaldumpfiletest.missingdumpfile,0.3449414735589348,False,False,False
140,6.0,wikidata-toolkit,RdfConverter,org.wikidata.wdtk.rdf.rdfconvertertest.testwritepropertydocument,0.3926978280368712,False,False,False
141,6.0,wikidata-toolkit,RdfConverter,org.wikidata.wdtk.rdf.rdfconvertertest.testwritesitelinks,0.551677368684635,False,False,False
143,6.0,wikidata-toolkit,BitVectorImpl,org.wikidata.wdtk.storage.datastructures.bitvectorimpltest.testadd,0.4355997417109178,False,False,False
144,6.0,wikidata-toolkit,BitVectorImpl,org.wikidata.wdtk.storage.datastructures.bitvectorimpltest.testinvalidpositionsizeget00,0.5187358032773914,False,False,False
147,6.0,wikidata-toolkit,BitVectorImpl,org.wikidata.wdtk.storage.datastructures.bitvectorimpltest.testsetbit,0.4945664278578012,False,True,False
150,6.0,wikidata-toolkit,MockDirectoryManager,org.wikidata.wdtk.testing.mockdirectorymanagertest.createfileconflict,0.4799109687525146,False,False,False
