,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,3.0,7.0,1.0,2.0,0.3,0.6,0.3076923076923077,0.7692307692307693,0.4,-0.31754264805429416
1,3.0,4.0,4.0,2.0,0.42857142857142855,0.6,0.5384615384615384,0.5384615384615384,0.5,0.09759000729485333
2,3.0,5.0,3.0,2.0,0.375,0.6,0.46153846153846156,0.6153846153846154,0.4615384615384615,-0.025
3,1.0,2.0,6.0,4.0,0.3333333333333333,0.2,0.5384615384615384,0.23076923076923078,0.25,-0.05773502691896257
4,1.0,4.0,4.0,4.0,0.2,0.2,0.38461538461538464,0.38461538461538464,0.20000000000000004,-0.3
5,4.0,4.0,3.0,2.0,0.5,0.6666666666666666,0.5384615384615384,0.6153846153846154,0.5714285714285715,0.09759000729485333
6,1.0,4.0,3.0,4.0,0.2,0.2,0.3333333333333333,0.4166666666666667,0.20000000000000004,-0.37142857142857144
7,3.0,2.0,5.0,2.0,0.6,0.6,0.6666666666666666,0.4166666666666667,0.6,0.3142857142857143
8,2.0,4.0,3.0,3.0,0.3333333333333333,0.4,0.4166666666666667,0.5,0.3636363636363636,-0.1690308509457033
9,3.0,3.0,4.0,2.0,0.5,0.6,0.5833333333333334,0.5,0.5454545454545454,0.1690308509457033
10,24.0,39.0,36.0,27.0,0.37702380952380954,0.4666666666666667,0.4769230769230769,0.4092057942057942,-0.05622405175264071,
