,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,0.0,3.0,4.0,4.0,0.0,0.0,0.36363636363636365,0.2727272727272727,0.0,-0.4629100498862757,0.20949224386724385
1,2.0,6.0,4.0,7.0,0.25,0.2222222222222222,0.3157894736842105,0.42105263157894735,0.23529411764705882,-0.3820465887291705,0.3711865142463697
2,1.0,3.0,7.0,1.0,0.25,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.15811388300841897,0.6333333333333333
3,4.0,1.0,2.0,1.0,0.8,0.8,0.75,0.625,0.8000000000000002,0.4666666666666667,0.8129761904761905
4,4.0,6.0,2.0,6.0,0.4,0.4,0.3333333333333333,0.5555555555555556,0.4000000000000001,-0.35,0.41571090674031846
5,3.0,3.0,6.0,5.0,0.5,0.375,0.5294117647058824,0.35294117647058826,0.42857142857142855,0.04351941398892446,0.40974332550619313
6,4.0,3.0,9.0,3.0,0.5714285714285714,0.5714285714285714,0.6842105263157895,0.3684210526315789,0.5714285714285714,0.32142857142857145,0.7753281440781441
7,5.0,3.0,4.0,5.0,0.625,0.5,0.5294117647058824,0.47058823529411764,0.5555555555555556,0.07042952122737638,0.5225649350649351
8,4.0,3.0,4.0,7.0,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.3888888888888889,0.4444444444444444,-0.06493506493506493,0.6260163447663447
9,1.0,2.0,4.0,2.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.0,0.21825396825396823
10,28.0,33.0,46.0,41.0,0.43011904761904757,0.40656204906204907,0.5172459893048129,0.4121841479813616,0.4101960784313726,-0.019973364723055317,0.4994605906333042
