,idProject,nameProject,productionClass,testCase,NMC,SimilaritiesCoefficient,isEagerTest,isEagerTestManual,prediction
63,3.0,struts,JSONPopulator,org.apache.struts2.json.jsonpopulatortest.testparsebadinput,0.0,0.4034459615642817,False,False,False
65,3.0,struts,OsgiInterceptor,org.apache.struts2.osgi.interceptor.osgiinterceptortest.testbundlecontextawarenegative,0.0,0.9064467645828176,False,False,False
66,3.0,struts,PortletAwareInterceptor,org.apache.struts2.portlet.interceptor.portletawareinterceptortest.testportletrequestisset,0.0,0.1113774422485338,True,False,False
67,3.0,struts,PortletSessionMap,org.apache.struts2.portlet.portletsessionmaptest.testget,0.0,0.7584009861697472,False,False,False
68,3.0,struts,PortletSessionMap,org.apache.struts2.portlet.portletsessionmaptest.testremove,0.0,0.7439878993913686,False,False,False
70,3.0,struts,RequestUtils,org.apache.struts2.requestutilstest.testgetservletpathwithrequesturiandcontextpathsetbutnopatchinfo,0.0,0.5949275244823767,False,False,False
72,3.0,struts,RequestUtils,org.apache.struts2.requestutilstest.testgetservletpathwithservletpathset,0.0,0.6057070113394841,False,False,False
73,3.0,struts,RequestUtils,org.apache.struts2.requestutilstest.testparserfc1123,0.0,0.3426658759425151,True,False,False
74,3.0,struts,ContentTypeHandlerManager,org.apache.struts2.rest.contenttypehandlermanagertest.testhandleresultnotmodified,0.0,0.3752493628365678,True,False,False
75,3.0,struts,ContentTypeHandlerManager,org.apache.struts2.rest.contenttypehandlermanagertest.testhandlevalidationerror,0.0,0.212646599540658,True,False,True
77,3.0,struts,DefaultHttpHeaders,org.apache.struts2.rest.defaulthttpheaderstest.testapplyfulllocation,0.0,0.6104350064865235,False,False,False
79,3.0,struts,JacksonLibHandler,org.apache.struts2.rest.handler.jacksonlibhandlertest.testfromobject,0.0,0.5907048080545767,False,False,False
80,3.0,struts,RestActionInvocation,org.apache.struts2.rest.restactioninvocationtest.testdefaulterrorresult,0.0,0.6398759683801993,False,False,False
81,3.0,struts,RestActionInvocation,org.apache.struts2.rest.restactioninvocationtest.testresultnotmodified,0.0,0.6102028601661089,False,False,False
83,3.0,struts,RestActionMapper,org.apache.struts2.rest.restactionmappertest.testnewmapping,0.0,0.7305512755650403,False,False,False
84,3.0,struts,RestActionMapper,org.apache.struts2.rest.restactionmappertest.testputmapping,0.0,0.758130581383914,False,False,False
85,3.0,struts,RestActionMapper,org.apache.struts2.rest.restactionmappertest.testrootmapping,0.0,0.6051971117334544,False,False,False
86,3.0,struts,ServletActionContext,org.apache.struts2.servletactioncontexttest.testcontextparams,0.0,0.7625269486219735,False,False,False
90,3.0,struts,StrutsSpringObjectFactory,org.apache.struts2.spring.strutsspringobjectfactorytest.testnospringcontext,0.0,0.7252378661191555,False,False,False
94,3.0,struts,ContainUtil,org.apache.struts2.util.containutiltest.testnullinaray,0.0,0.6372517746384279,False,False,False
95,3.0,struts,PrefixTrie,org.apache.struts2.util.prefixtrietest.testputget,0.0,0.0,True,False,False
96,3.0,struts,RegexPatternMatcher,org.apache.struts2.util.regexpatternmatchertest.testcompile0,0.0,0.5957109812750185,False,False,False
97,3.0,struts,RegexPatternMatcher,org.apache.struts2.util.regexpatternmatchertest.testcompilebad1,0.0,0.3158461335520748,True,False,True
98,3.0,struts,RegexPatternMatcher,org.apache.struts2.util.regexpatternmatchertest.testcompilenamedparams1,0.0,0.6000370998503972,False,False,False
100,3.0,struts,StrutsTypeConverter,org.apache.struts2.util.strutstypeconvertertest.testfallbackconversion,0.0,0.8513355073042632,False,False,False
101,3.0,struts,TokenHelper,org.apache.struts2.util.tokenhelpertest.testsetsessiontoken,0.0,0.6615554140433854,False,False,False
103,3.0,struts,URLDecoderUtil,org.apache.struts2.util.urldecoderutiltest.testurldecodestringvalidutf8middle,0.0,0.736812534948697,False,False,False
104,3.0,struts,TemplateEngineManager,org.apache.struts2.views.templateenginemanagertest.testtemplatetypeusesdefaultwhennotsetinconfiguration,0.0,0.5952324201826109,False,False,False
