,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,24.0,23.0,0.0,0.0,0.0,0.48936170212765956,0.5106382978723404,0.0,0.0
1,0.0,19.0,28.0,0.0,0.0,0.0,0.5957446808510638,0.40425531914893614,0.0,0.0
2,0.0,23.0,24.0,0.0,0.0,0.0,0.5106382978723404,0.48936170212765956,0.0,0.0
3,0.0,0.0,46.0,1.0,0.0,0.0,0.9787234042553191,0.0,0.0,0.0
4,0.0,22.0,24.0,0.0,0.0,0.0,0.5217391304347826,0.4782608695652174,0.0,0.0
5,0.0,24.0,22.0,0.0,0.0,0.0,0.4782608695652174,0.5217391304347826,0.0,0.0
6,0.0,21.0,25.0,0.0,0.0,0.0,0.5434782608695652,0.45652173913043476,0.0,0.0
7,0.0,28.0,18.0,0.0,0.0,0.0,0.391304347826087,0.6086956521739131,0.0,0.0
8,0.0,22.0,24.0,0.0,0.0,0.0,0.5217391304347826,0.4782608695652174,0.0,0.0
9,0.0,17.0,29.0,0.0,0.0,0.0,0.6304347826086957,0.3695652173913043,0.0,0.0
10,0.0,200.0,263.0,1.0,0.0,0.0,0.5661424606845513,0.0,0.0,
