,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,21.0,35.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0
1,0.0,29.0,27.0,0.0,0.0,0.0,0.48214285714285715,0.5178571428571429,0.0,0.0
2,0.0,23.0,33.0,0.0,0.0,0.0,0.5892857142857143,0.4107142857142857,0.0,0.0
3,0.0,28.0,28.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
4,0.0,26.0,30.0,0.0,0.0,0.0,0.5357142857142857,0.4642857142857143,0.0,0.0
5,0.0,31.0,25.0,0.0,0.0,0.0,0.44642857142857145,0.5535714285714286,0.0,0.0
6,0.0,29.0,27.0,0.0,0.0,0.0,0.48214285714285715,0.5178571428571429,0.0,0.0
7,0.0,31.0,25.0,0.0,0.0,0.0,0.44642857142857145,0.5535714285714286,0.0,0.0
8,0.0,33.0,23.0,0.0,0.0,0.0,0.4107142857142857,0.5892857142857143,0.0,0.0
9,0.0,0.0,55.0,1.0,0.0,0.0,0.9821428571428571,0.0,0.0,0.0
10,0.0,251.0,308.0,1.0,0.0,0.0,0.55,0.0,0.0,
