idProject,nameProject,productionClass,testCase,PR,SR,isTestRedundancy,isTestRedundancyManual
22,alien4cloud,ResourcePermissionService,alien4cloud.authorization.resourcepermissionservicetest.when_permission_revoked_the_resource_is_saved,0.0,0.0,False,False
22,alien4cloud,MatchingConfigurationsParser,alien4cloud.deployment.matching.services.nodes.matchingconfigurationsparsertest.testparsing,0.0,0.0,False,False
22,alien4cloud,RepositoryManager,alien4cloud.git.repositorymanagertest.deletecurrentbranch,0.0,0.0,False,False
22,alien4cloud,OrchestratorService,alien4cloud.orchestrator.orchestratorservicetest.testinitializeconfigurableorchstratorinvalidconfig,0.0,0.0,False,False
22,alien4cloud,FunctionEvaluator,alien4cloud.paas.function.functionevaluatortest.parsecomplexproperty,0.0,0.0,False,False
22,alien4cloud,PatchUtil,alien4cloud.rest.utils.patchutiltest.check_an_update_override_everything,0.0,0.0,False,False
22,alien4cloud,LdapAuthenticationProvider,alien4cloud.security.ldapauthenticationprovidertest.testldapuserimport,0.0,0.0,False,False
22,alien4cloud,UserService,alien4cloud.security.userservicetest.testensureadminusershouldnotcreateuser,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.invalidbooleanequalsshouldcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.invalidfloatequalsshouldcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.invalidfloatgreaterthanshouldcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.invalidintegerequalsshouldcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.validfloatequalsshouldnotcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.validfloatgreaterorequalshouldnotcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.validintegergreaterorequalshouldnotcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.validintegergreaterthanshouldnotcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.validstringequalsshouldnotcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueTypeValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvaluetypevalidatortest.invalidbooleandefaultshouldcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueTypeValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvaluetypevalidatortest.invalidversiondefaultshouldcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueTypeValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvaluetypevalidatortest.validbooleandefaultshouldnotcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueTypeValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvaluetypevalidatortest.validnotimezonetimestampdefaultshouldnotcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyDefaultValueTypeValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvaluetypevalidatortest.validversiondefaultshouldnotcreateviolations,0.0,0.0,False,False
22,alien4cloud,ReferencedParser,alien4cloud.tosca.parser.impl.base.referencedparsertest.referencetomissingtypeshouldfail,0.0,0.0,False,False
22,alien4cloud,ToscaSerializerUtils,alien4cloud.tosca.serializer.toscaserializerutilstest.testmapisnotemptyandcontainsnotnullvalues,0.0,0.0,False,False
22,alien4cloud,ToscaSerializerUtils,alien4cloud.tosca.serializer.toscaserializerutilstest.testrenderdescription,0.0,0.0,False,False
22,alien4cloud,JSonMapEntryArraySerializer,alien4cloud.utils.jsonmapentryarrayserializertest.deserializationwithdefaultcontext,0.0,0.0,False,False
22,alien4cloud,JSonMapEntryArraySerializer,alien4cloud.utils.jsonmapentryarrayserializertest.serializationwithmapcontextshouldserializetoarray,0.0,0.0,False,False
22,alien4cloud,NameValidationUtils,alien4cloud.utils.namevalidationutilstest.validateapplicationidtest,0.0,0.0,False,False
22,alien4cloud,ReflectionUtil,alien4cloud.utils.reflectionutiltest.mergeobjecttest,0.0,0.0,False,False
22,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testinvalidconstraintproperty,0.0,0.0,False,False
22,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testinvalidlistproperty,0.0,0.0,False,False
22,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testinvalidversionproperty,0.0,0.0,False,False
22,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testvalidbooleanproperty,0.0,0.0,False,False
22,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testvalidintegerproperty,0.0,0.0,False,False
22,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testvalidstringconstraintproperty,0.0,0.0,False,False
22,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testvalidversionproperty,0.0,0.0,False,False
22,alien4cloud,ComparableVersion,alien4cloud.utils.version.comparableversiontest.testlocaleindependent,0.0,0.0,False,False
22,alien4cloud,ComparableVersion,alien4cloud.utils.version.comparableversiontest.testreuse,0.0,0.0,False,False
22,alien4cloud,ComparableVersion,alien4cloud.utils.version.comparableversiontest.testversionsequal,0.0,0.0,False,False
22,alien4cloud,Version,alien4cloud.utils.version.versiontest.testequalsnullsafe,0.0945,0.0,False,False
22,alien4cloud,Version,alien4cloud.utils.version.versiontest.testversioncomparing,0.0,0.0,False,False
22,alien4cloud,Version,alien4cloud.utils.version.versiontest.testversionparsing,0.0,0.0,False,False
22,alien4cloud,VersionUtil,alien4cloud.utils.versionutiltest.testparseversionsuccess,0.0,0.0,False,False
22,alien4cloud,DeploymentConfigurationDao,org.alien4cloud.alm.deployment.configuration.services.deploymentconfigurationdaotest.migrate_data_previously_store_in_elastic_search,0.0,0.0,False,False
22,alien4cloud,ServiceResourceService,org.alien4cloud.alm.service.serviceresourceservicetest.testgetbynodetypes,0.0,0.0,False,False
22,alien4cloud,ToscaTypeIndexerService,org.alien4cloud.tosca.catalog.index.toscatypeindexerservicetest.test,0.0,0.0,False,False
22,alien4cloud,EqualConstraint,org.alien4cloud.tosca.model.definitions.constraints.equalconstrainttest.testequalconstraintfailnullproperty,0.0,0.0,False,False
22,alien4cloud,EqualConstraint,org.alien4cloud.tosca.model.definitions.constraints.equalconstrainttest.testequalconstraintsatisfiedfloat,0.0,0.0,False,False
22,alien4cloud,EqualConstraint,org.alien4cloud.tosca.model.definitions.constraints.equalconstrainttest.testequalconstraintsatisfiedtime,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyConstraintValidator,org.alien4cloud.tosca.model.definitions.constraints.toscapropertyconstraintvalidatortest.invalidfloatgreaterorequalconstraintshouldcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyConstraintValidator,org.alien4cloud.tosca.model.definitions.constraints.toscapropertyconstraintvalidatortest.invalidfloatgreaterthanconstraintshouldcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyConstraintValidator,org.alien4cloud.tosca.model.definitions.constraints.toscapropertyconstraintvalidatortest.invalidfloatvalidvaluesconstraintshouldcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyConstraintValidator,org.alien4cloud.tosca.model.definitions.constraints.toscapropertyconstraintvalidatortest.invalidintegerequalconstraintshouldcreateviolations,0.0,0.0,False,False
22,alien4cloud,ToscaPropertyConstraintValidator,org.alien4cloud.tosca.model.definitions.constraints.toscapropertyconstraintvalidatortest.invalidintegergreaterorequalconstraintshouldcreateviolations,0.0,0.0,False,False
