idProject,nameProject,productionClass,testCase,PR,SR,isTestRedundancy,isTestRedundancyManual
14,marine-api,AbstractAISMessageListener,net.sf.marineapi.ais.event.abstractaismessagelistenertest.testconstructor,0.0,0.0,False,False
14,marine-api,AbstractAISMessageListener,net.sf.marineapi.ais.event.abstractaismessagelistenertest.testonmessagewithexpectedmessage,0.0,0.0,False,False
14,marine-api,AISMessage04,net.sf.marineapi.ais.parser.aismessage04test.getlongitudeindegrees,0.0,0.0,False,False
14,marine-api,AISMessage05,net.sf.marineapi.ais.parser.aismessage05test.getetahour,0.0,0.0,False,False
14,marine-api,AISMessage09Parser,net.sf.marineapi.ais.parser.aismessage09parsertest.getdteflag,0.0,0.0,False,False
14,marine-api,AISMessage09Parser,net.sf.marineapi.ais.parser.aismessage09parsertest.getradiostatus,0.0,0.0,False,False
14,marine-api,AISMessage21Parser,net.sf.marineapi.ais.parser.aismessage21parsertest.getbow,0.0,0.0,False,False
14,marine-api,AISMessage21Parser,net.sf.marineapi.ais.parser.aismessage21parsertest.getoffpositionindicator,0.0,0.0,False,False
14,marine-api,AISMessage21Parser,net.sf.marineapi.ais.parser.aismessage21parsertest.getport,0.0,0.0,False,False
14,marine-api,AISMessage21Parser,net.sf.marineapi.ais.parser.aismessage21parsertest.getregional,0.0,0.0,False,False
14,marine-api,AISMessage21Parser,net.sf.marineapi.ais.parser.aismessage21parsertest.getstern,0.0,0.0,False,False
14,marine-api,AISMessage21Parser,net.sf.marineapi.ais.parser.aismessage21parsertest.haslatitude,0.0,0.0,False,False
14,marine-api,AISMessage21Parser,net.sf.marineapi.ais.parser.aismessage21parsertest.haslongitude,0.0,0.0,False,False
14,marine-api,AISMessage24Parser,net.sf.marineapi.ais.parser.aismessage24parsertest.getpartnumber,0.0,0.0,False,False
14,marine-api,AISMessage24Parser,net.sf.marineapi.ais.parser.aismessage24parsertest.getstern,0.0,0.0,False,False
14,marine-api,AISMessage24Parser,net.sf.marineapi.ais.parser.aismessage24parsertest.getunitmodelcode,0.0,0.0,False,False
14,marine-api,AISMessage24Parser,net.sf.marineapi.ais.parser.aismessage24parsertest.getvendorid,0.0,0.0,False,False
