idProject,nameProject,productionClass,testCase,PR,SR,isTestRedundancy,isTestRedundancyManual
15,joda-time,BuddhistChronology,org.joda.time.chrono.testbuddhistchronology.testdatefields,0.0,0.0,False,False
15,joda-time,BuddhistChronology,org.joda.time.chrono.testbuddhistchronology.testequality,0.0,0.0,False,False
15,joda-time,BuddhistChronology,org.joda.time.chrono.testbuddhistchronology.testkeyyears,0.0,0.0,False,False
15,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testepoch,0.0,0.0,False,False
15,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testequality,0.0,0.0,False,False
15,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testfactoryutc,0.0,0.0,False,False
15,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testleap_5_13,0.0,0.0,False,False
15,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testleap_6_13,0.0,0.0,False,False
15,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testsampledate,0.0,0.0,False,False
15,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testtostring,0.0,0.0,False,False
15,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testwithzone,0.0,0.0,False,False
15,joda-time,EthiopicChronology,org.joda.time.chrono.testethiopicchronology.testequality,0.0,0.0,False,False
15,joda-time,EthiopicChronology,org.joda.time.chrono.testethiopicchronology.testera,0.0,0.0,False,False
15,joda-time,EthiopicChronology,org.joda.time.chrono.testethiopicchronology.testfactory,0.0,0.0,False,False
15,joda-time,EthiopicChronology,org.joda.time.chrono.testethiopicchronology.testsampledate,0.0,0.0,False,False
15,joda-time,EthiopicChronology,org.joda.time.chrono.testethiopicchronology.testtostring,0.0,0.0,False,False
15,joda-time,GJChronology,org.joda.time.chrono.testgjchronology.testcutoveraddweeks,0.0,0.0,False,False
15,joda-time,GJChronology,org.joda.time.chrono.testgjchronology.testgjchronology,0.0,0.0,False,False
15,joda-time,GJChronology,org.joda.time.chrono.testgjchronology.testillegaldates,0.0,0.0,False,False
15,joda-time,GJChronology,org.joda.time.chrono.testgjchronology.testleap_28feb,0.0,0.0,False,False
15,joda-time,GJChronology,org.joda.time.chrono.testgjchronology.testtimefields,0.0,0.0,False,False
15,joda-time,GregorianChronology,org.joda.time.chrono.testgregorianchronology.testfactory,0.0,0.0,False,False
15,joda-time,GregorianChronology,org.joda.time.chrono.testgregorianchronology.testfactory_zone_int,0.0,0.0,False,False
15,joda-time,IslamicChronology,org.joda.time.chrono.testislamicchronology.test16basedleapyear,0.0,0.0,False,False
15,joda-time,IslamicChronology,org.joda.time.chrono.testislamicchronology.testfieldconstructor,0.0,0.0,False,False
15,joda-time,IslamicChronology,org.joda.time.chrono.testislamicchronology.testtostring,0.0,0.0,False,False
15,joda-time,IslamicChronology,org.joda.time.chrono.testislamicchronology.testwithutc,0.0,0.0,False,False
15,joda-time,IslamicChronology,org.joda.time.chrono.testislamicchronology.testwithzone,0.0,0.0,False,False
15,joda-time,ISOChronology,org.joda.time.chrono.testisochronology.testleap_28feb,0.0,0.0,False,False
15,joda-time,ISOChronology,org.joda.time.chrono.testisochronology.testmaximumvalue,0.0,0.0,False,False
15,joda-time,ISOChronology,org.joda.time.chrono.testisochronology.testwithutc,0.0,0.0,False,False
15,joda-time,JulianChronology,org.joda.time.chrono.testjulianchronology.testfactory_zone_int,0.0,0.0,False,False
15,joda-time,LenientChronology,org.joda.time.chrono.testlenientchronology.test_lenientchrononolgy_chicago,0.0,0.0,False,False
15,joda-time,LenientChronology,org.joda.time.chrono.testlenientchronology.test_sethourofday,0.0,0.0,False,False
15,joda-time,LenientChronology,org.joda.time.chrono.testlenientchronology.test_setyear,0.0,0.0,False,False
15,joda-time,LenientChronology,org.joda.time.chrono.testlenientchronology.test_strictchrononolgy_chicago,0.0,0.0,False,False
15,joda-time,CalendarConverter,org.joda.time.convert.testcalendarconverter.testgetchronology_object_nullchronology,0.0,0.0,False,False
15,joda-time,CalendarConverter,org.joda.time.convert.testcalendarconverter.testgetpartialvalues,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testaddinstantconverter1,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testaddperiodconverter3,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testgetdurationconverter,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testgetdurationconverters,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testgetinstantconverterbadmultiplematches,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testgetinstantconverters,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testgetintervalconverterremovednull,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testgetpartialconverterokmultiplematches,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testgetperiodconverters,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testremovedurationconverter1,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testremovedurationconverter3,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testremoveinstantconverter1,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testremoveinstantconverter3,0.0,0.0,False,False
15,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testremoveintervalconvertersecurity,0.0,0.0,False,False
15,joda-time,ConverterSet,org.joda.time.convert.testconverterset.testaddnullremoved1,0.0,0.0,False,False
15,joda-time,ConverterSet,org.joda.time.convert.testconverterset.testclass,0.0,0.0,False,False
15,joda-time,DateConverter,org.joda.time.convert.testdateconverter.testgetchronology_object_chronology,0.0,0.0,False,False
15,joda-time,DateConverter,org.joda.time.convert.testdateconverter.testgetchronology_object_zone,0.0,0.0,False,False
15,joda-time,DateConverter,org.joda.time.convert.testdateconverter.testgetinstantmillis_object_chronology,0.0,0.0,False,False
15,joda-time,DateConverter,org.joda.time.convert.testdateconverter.testgetpartialvalues,0.0,0.0,False,False
15,joda-time,LongConverter,org.joda.time.convert.testlongconverter.testgetpartialvalues,0.0,0.0,False,False
15,joda-time,NullConverter,org.joda.time.convert.testnullconverter.testsetinto_object_chronology2,0.0,0.0,False,False
15,joda-time,NullConverter,org.joda.time.convert.testnullconverter.testsupportedtype,0.0,0.0,False,False
15,joda-time,NullConverter,org.joda.time.convert.testnullconverter.testtostring,0.0,0.0,False,False
15,joda-time,ReadableDurationConverter,org.joda.time.convert.testreadabledurationconverter.testgetperiodtype_object,0.0,0.0,False,False
15,joda-time,ReadableInstantConverter,org.joda.time.convert.testreadableinstantconverter.testgetchronology_object_chronology,0.0,0.0,False,False
15,joda-time,ReadableInstantConverter,org.joda.time.convert.testreadableinstantconverter.testsingleton,0.0,0.0,False,False
15,joda-time,ReadableInstantConverter,org.joda.time.convert.testreadableinstantconverter.testsupportedtype,0.0,0.0,False,False
15,joda-time,ReadableIntervalConverter,org.joda.time.convert.testreadableintervalconverter.testsetintointerval_object3,0.0,0.0,False,False
15,joda-time,ReadableIntervalConverter,org.joda.time.convert.testreadableintervalconverter.testsetintointerval_object4,0.0,0.0,False,False
15,joda-time,ReadableIntervalConverter,org.joda.time.convert.testreadableintervalconverter.testsetintoperiod_object1,0.0,0.0,False,False
15,joda-time,ReadableIntervalConverter,org.joda.time.convert.testreadableintervalconverter.testsetintoperiod_object2,0.0,0.0,False,False
15,joda-time,ReadablePartialConverter,org.joda.time.convert.testreadablepartialconverter.testsingleton,0.0,0.0,False,False
15,joda-time,ReadablePeriodConverter,org.joda.time.convert.testreadableperiodconverter.testtostring,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetchronology_object_chronology,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetdatetime3,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetdatetime4,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetdurationmillis_object1,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetinstantmillis_object,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetinstantmillis_object_chronology,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetinstantmillis_object_zone,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetpartialvalues,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetperiodtype_object,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsetintointerval_object_chronology1,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsetintointerval_object_chronology8,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsetintointervalex_object_chronology2,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsetintoperiod_object5,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsetintoperiod_object6,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsetintoperiod_object7,0.0,0.0,False,False
15,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsingleton,0.0,0.0,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_addwrapfield_rp_int_intarray_int,0.0,0.0,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_get,0.359377135253713,0.1717992251099211,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_getasshorttext_long,0.3632944832944832,0.1770546955624354,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_getasshorttext_long_locale,0.361091686091686,0.3070099491152122,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_getasshorttext_rp_locale,0.3174121322183111,0.1712647461417091,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_getastext_long,0.3640841834390221,0.1792567440105639,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_getmaximumvalue_long,0.3378354203935599,0.1701160936167056,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_gettype,0.0535626866299365,0.1292710809281267,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_issupported,0.0,0.0,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_roundhalffloor_long,0.0,0.0,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_set_rp_int_intarray_int,0.0,0.0,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_set_rp_int_intarray_string_locale,0.0,0.0,False,False
15,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.testbasedatetimefield,0.0,0.0,False,False
15,joda-time,FieldUtils,org.joda.time.field.testfieldutils.testsafedivideroundingmodelong,0.0,0.0,False,False
15,joda-time,FieldUtils,org.joda.time.field.testfieldutils.testsafesubtractlong,0.0,0.0,False,False
15,joda-time,MillisDurationField,org.joda.time.field.testmillisdurationfield.test_add_long_int,0.0,0.0,False,False
15,joda-time,MillisDurationField,org.joda.time.field.testmillisdurationfield.test_getmillis_int_long,0.0,0.0,False,False
15,joda-time,MillisDurationField,org.joda.time.field.testmillisdurationfield.test_getname,0.0,0.0,False,False
15,joda-time,MillisDurationField,org.joda.time.field.testmillisdurationfield.test_getunitmillis,0.0,0.0,False,False
15,joda-time,MillisDurationField,org.joda.time.field.testmillisdurationfield.test_getvalue_long_long,0.0,0.0,False,False
15,joda-time,MillisDurationField,org.joda.time.field.testmillisdurationfield.test_getvalueaslong_long,0.0,0.0,False,False
15,joda-time,MillisDurationField,org.joda.time.field.testmillisdurationfield.test_getvalueaslong_long_long,0.0,0.0,False,False
15,joda-time,MillisDurationField,org.joda.time.field.testmillisdurationfield.testmillisdurationfield,0.0,0.0,False,False
15,joda-time,MillisDurationField,org.joda.time.field.testmillisdurationfield.testserialization,0.0,0.0,False,False
15,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_add_long_int,0.0,0.0,False,False
15,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_getasshorttext_rp_locale,0.161337630942788,0.1712647461417091,False,False
15,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_getleapdurationfield,0.1258198106828938,0.1662280701754386,False,False
15,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_getmaximumtextlength_locale,0.1311066799601196,0.1683768122248572,False,False
15,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_isleap_long,0.0,0.0,False,False
15,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_islenient,0.0,0.0,False,False
15,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_issupported,0.0,0.0,False,False
15,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_roundceiling_long,0.0,0.0,False,False
15,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_roundhalfeven_long,0.0,0.0,False,False
