idProject,nameProject,productionClass,testCase,PR,SR,isTestRedundancy ,isTestRedundancyManual
32,one,PomUtils,com.lcw.one.codegen.pomutilstest.testgetpackagefrommodule,0.0,0.0,False,False
32,one,LocalFileStoreImpl,com.lcw.one.main.localfilestoreimpltest.testlocalfilestore,0.0,0.0,False,False
