,idProject,nameProject,productionClass,testCase,NMC,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
20,31.0,retrofit,SimpleXmlConverterFactory,retrofit2.converter.simplexml.simplexmlconverterfactorytest.bodyways,0.0,0.4957782069476164,False,True,True
21,31.0,retrofit,SimpleXmlConverterFactory,retrofit2.converter.simplexml.simplexmlconverterfactorytest.deserializewrongvalue,0.0,0.4918788184001481,False,False,True
22,31.0,retrofit,WireConverterFactory,retrofit2.converter.wire.wireconverterfactorytest.deserializewrongclass,0.0,0.4957896450037278,False,False,True
24,31.0,retrofit,ExecutorCallAdapterFactory,retrofit2.executorcalladapterfactorytest.adaptedcallcancel,0.0,0.5144710798478173,False,True,False
31,31.0,retrofit,NetworkBehavior,retrofit2.mock.networkbehaviortest.defaultthrowable,0.0,0.7488931830327851,True,False,False
36,31.0,retrofit,NetworkBehavior,retrofit2.mock.networkbehaviortest.variancerestrictsrange,0.0,0.6936108583478904,True,False,True
37,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.contenttypeannotationheaderoverrides,2.0,0.5206565969788401,False,True,True
38,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.contenttypeparameterheaderoverrides,2.0,0.5334006302443803,False,True,False
41,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.fieldparamsskippedifconvertedtonull,2.0,0.5681927484532774,False,True,True
42,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.formencodedfieldlist,3.0,0.5623049384876644,False,False,True
43,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.formencodedfieldoptional,3.0,0.503438727368436,False,False,False
44,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.formencodedfieldprimitivearray,3.0,0.5350477563290242,False,True,False
49,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.getwithencodedpathsegments,2.0,0.4051711209251728,False,False,False
50,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.getwithencodedpathstillpreventsrequestsplitting,2.0,0.4015857113699421,False,False,False
53,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.getwithjavauriurl,2.0,0.4049811820128719,False,False,False
54,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.getwithpathandqueryquestionmarkparam,2.0,0.3958205591992231,False,False,True
55,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.getwithquerymapthenurlthrows,2.0,0.541997080355259,False,False,False
56,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.getwithquerynameparamarray,2.0,0.3962836736234122,False,True,True
59,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.getwithquerythenpaththrows,2.0,0.5191266510971051,False,False,True
61,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.headermapmustbeamap,2.0,0.5441928173639039,False,False,False
64,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.multipartiterable,2.0,0.4583008939641345,False,True,False
66,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.multipartpartmap,3.0,0.4400641582414194,False,True,True
68,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.multipartpartmaprejectsokhttppartvalues,2.0,0.5898957312617299,False,False,False
69,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.multipartpartsshouldbeinorder,2.0,0.6267554349684126,True,True,True
70,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.pathparamrequired,2.0,0.5152595350977331,False,True,False
72,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.querymaprejectsnull,2.0,0.5238185921852839,False,False,True
74,31.0,retrofit,RequestFactory,retrofit2.requestfactorytest.simpleformencoded,3.0,0.483514353051464,False,False,False
78,31.0,retrofit,Response,retrofit2.responsetest.success,1.0,0.3071774035985436,False,False,False
79,31.0,retrofit,Retrofit,retrofit2.retrofittest.argumentcapture,2.0,0.6431462977320884,True,True,True
82,31.0,retrofit,Retrofit,retrofit2.retrofittest.baseurlstringpropagated,3.0,0.6943192874416445,True,False,True
85,31.0,retrofit,Retrofit,retrofit2.retrofittest.callbackexecutornullthrows,0.0,0.7695928012915504,True,False,False
86,31.0,retrofit,Retrofit,retrofit2.retrofittest.callbackexecutorpropagatesdefaultjvm,0.0,0.6342289344631379,True,False,False
87,31.0,retrofit,Retrofit,retrofit2.retrofittest.callbackexecutorusedforsuccess,2.0,0.6383249118544414,True,True,False
90,31.0,retrofit,Retrofit,retrofit2.retrofittest.callfactoryused,5.0,0.578797694308445,False,True,True
93,31.0,retrofit,Retrofit,retrofit2.retrofittest.interfacewithextendisnotsupported,0.0,0.6833795920295507,True,True,True
96,31.0,retrofit,Retrofit,retrofit2.retrofittest.responseconverterfactorynomatchthrows,0.0,0.5955744475510082,False,True,True
