idProject,nameProject,productionClass,testCase,ERNC,FRNC,isResourceOptimism,isResourceOptimismManual
24,hsac-fitnesse-fixtures,NamespaceContextImpl,nl.hsac.fitnesse.fixture.util.namespacecontextimpltest.addduplicateprefixotheruri,0,0,False,False
24,hsac-fitnesse-fixtures,RandomUtil,nl.hsac.fitnesse.fixture.util.randomutiltest.testlowercasestring,0,0,False,False
24,hsac-fitnesse-fixtures,SecretMasker,nl.hsac.fitnesse.fixture.util.secretmaskertest.testnestedlevel,0,0,False,False
24,hsac-fitnesse-fixtures,SecretMasker,nl.hsac.fitnesse.fixture.util.secretmaskertest.testsubmap,0,0,False,False
24,hsac-fitnesse-fixtures,SecretMasker,nl.hsac.fitnesse.fixture.util.secretmaskertest.testtoplevel,0,0,False,False
24,hsac-fitnesse-fixtures,XPathBy,nl.hsac.fitnesse.fixture.util.selenium.by.xpathbytest.testnormalizedtext,0,0,False,False
24,hsac-fitnesse-fixtures,ProjectDriverFactoryFactory,nl.hsac.fitnesse.fixture.util.selenium.driverfactory.projectdriverfactoryfactorytest.testfindchromedriverexecutable,0,4,True,True
24,hsac-fitnesse-fixtures,ThrowingFunction,nl.hsac.fitnesse.fixture.util.throwingfunctiontest.testnothrow,0,0,False,False
24,hsac-fitnesse-fixtures,ThrowingFunction,nl.hsac.fitnesse.fixture.util.throwingfunctiontest.testthrowruntime,0,0,False,False
24,hsac-fitnesse-fixtures,XMLFormatter,nl.hsac.fitnesse.fixture.util.xmlformattertest.testtrimelements,0,4,True,True
24,hsac-fitnesse-fixtures,XmlHttpResponse,nl.hsac.fitnesse.fixture.util.xmlhttpresponsetest.testcheckxpathsincorrect,1,0,True,False
24,hsac-fitnesse-fixtures,XMLValidator,nl.hsac.fitnesse.fixture.util.xmlvalidatortest.testrootnotclosed,0,0,False,False
24,hsac-fitnesse-fixtures,XPathCheckResult,nl.hsac.fitnesse.fixture.util.xpathcheckresulttest.testparse,0,0,False,False
24,hsac-fitnesse-fixtures,XPathHelper,nl.hsac.fitnesse.fixture.util.xpathhelpertest.testallxmlnotext,0,2,True,True
24,hsac-fitnesse-fixtures,XPathHelper,nl.hsac.fitnesse.fixture.util.xpathhelpertest.testallxmlwithtext,0,2,True,False
24,hsac-fitnesse-fixtures,XPathHelper,nl.hsac.fitnesse.fixture.util.xpathhelpertest.testbadxml,0,0,False,False
24,hsac-fitnesse-fixtures,XPathHelper,nl.hsac.fitnesse.fixture.util.xpathhelpertest.testbadxpath,0,2,True,True
24,hsac-fitnesse-fixtures,XPathHelper,nl.hsac.fitnesse.fixture.util.xpathhelpertest.testxpathwithnamespace,0,2,True,True
24,hsac-fitnesse-fixtures,ReportFinder,nl.hsac.fitnesse.junit.reportmerge.reportfindertest.testfindtestresultpages,0,0,False,False
24,hsac-fitnesse-fixtures,LocalSeleniumDriverFactoryFactory,nl.hsac.fitnesse.junit.selenium.localseleniumdriverfactoryfactorytest.testsupportnull,0,0,False,False
24,hsac-fitnesse-fixtures,LocalSeleniumDriverFactoryFactory,nl.hsac.fitnesse.junit.selenium.localseleniumdriverfactoryfactorytest.testwithspace,0,0,False,False
24,hsac-fitnesse-fixtures,LocalSeleniumDriverFactoryFactory,nl.hsac.fitnesse.junit.selenium.localseleniumdriverfactoryfactorytest.testwithspaceandquotes,0,0,False,False
24,hsac-fitnesse-fixtures,NumberedListConverter,nl.hsac.fitnesse.slim.converter.numberedlistconvertertest.testfromstringfilled,0,0,False,False
24,hsac-fitnesse-fixtures,NumberedListConverter,nl.hsac.fitnesse.slim.converter.numberedlistconvertertest.testtostringempty,0,0,False,False
24,hsac-fitnesse-fixtures,NumberedListConverter,nl.hsac.fitnesse.slim.converter.numberedlistconvertertest.testtostringfilled,0,0,False,False
