idProject,nameProject,productionClass,testCase,ERNC,FRNC,isResourceOptimism ,isResourceOptimismManual
16,vertexium,EdgeBuilderBase,org.vertexium.edgebuilderbasetest.testhaschangesalteredgelabel,0,0,False,False
16,vertexium,Elasticsearch5SearchIndex,org.vertexium.elasticsearch5.elasticsearch5searchindextest.testdisallowleadingwildcardsinquerystring,0,0,False,False
16,vertexium,Elasticsearch5SearchIndex,org.vertexium.elasticsearch5.elasticsearch5searchindextest.testqueryexecutioncountwhenpaging,0,0,False,False
16,vertexium,Elasticsearch5SearchIndex,org.vertexium.elasticsearch5.elasticsearch5searchindextest.testqueryexecutioncountwhenscrollingapi,0,0,False,False
16,vertexium,Elasticsearch5SearchIndex,org.vertexium.elasticsearch5.elasticsearch5searchindextest.testretrievingverticesfromelasticsearchedge,0,0,False,False
16,vertexium,Ascii85,org.vertexium.elasticsearch5.utils.ascii85test.testencode,0,0,False,False
16,vertexium,ElementBuilder,org.vertexium.elementbuildertest.testhaschangesproperties,0,0,False,False
16,vertexium,SimpleNameSubstitutionStrategy,org.vertexium.id.simplenamesubstitutionstrategytest.testinflate,0,0,False,False
16,vertexium,SimpleNameSubstitutionStrategy,org.vertexium.id.simplenamesubstitutionstrategytest.testinflatecache,0,0,False,False
16,vertexium,SimpleNameSubstitutionStrategy,org.vertexium.id.simplenamesubstitutionstrategytest.testsubstitutionisinvertible,0,0,False,False
16,vertexium,InMemoryGraph,org.vertexium.inmemory.inmemorygraphtest.teststricttyping,0,0,False,False
16,vertexium,ExistingElementMutationImpl,org.vertexium.mutation.existingelementmutationimpltest.testhaschangesproperties,0,0,False,False
16,vertexium,ExistingElementMutationImpl,org.vertexium.mutation.existingelementmutationimpltest.testhaschangessetpropertymetadata,0,0,False,False
16,vertexium,ExistingElementMutationImpl,org.vertexium.mutation.existingelementmutationimpltest.testhaschangessoftdeleteproperty,0,0,False,False
16,vertexium,Range,org.vertexium.rangetest.testhashcode,0,0,False,False
16,vertexium,Range,org.vertexium.rangetest.testisinrange,0,0,False,False
16,vertexium,KryoVertexiumSerializer,org.vertexium.serializer.kryo.kryovertexiumserializertest.testlong,0,0,False,False
16,vertexium,KryoVertexiumSerializer,org.vertexium.serializer.kryo.kryovertexiumserializertest.testtestclassquick,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.benchmark,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.benchmarksaveelementmutations,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testaddedgewithnulllabels,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testaddedgewithoutindexing,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testaddedgewithvisibility,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testaddextendeddatarows,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testaddvertexwithoutindexing,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testaddvertexwithpropertieswithtwodifferentvisibilities,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testclosingiterables,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testconcurrentmodificationofproperties,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testdeletepropertywithmutation,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testelementmutationdoesntchangeobjectuntilsave,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testemptypropertymutation,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testextendeddatadelete,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testextendeddatadifferentvalue,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testextendeddataqueryedges,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testextendeddataqueryvertices,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testextendeddataquerywithmultivalue,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testfetchhintsedgessummary,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testfetchhintsexceptions,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testfetchhintsproperties,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testfindpathexcludelabels,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testfindpaths,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgetedgeswithids,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgetvertexpropertycountbyvalue,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgetverticesinrange,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgetverticeswithids,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphquery,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryedgehaswithsecurity,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryforids,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryhas,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryhaswithspaces,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryhaswithspacesandfieldedquerystring,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryhidden,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryin,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphquerypagingforuniqueidssortedorder,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryrange,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphquerysort,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphquerysortonpropertythathasnovaluesintheindex,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryvertexhaswithsecuritycantseeproperty,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryvertexnovisibility,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphqueryvertexwithtermsaggregationalterelementvisibility,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testgraphquerywithquerystring,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testhaspath,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testiteratorwithmorethanpagesizeresultspageone,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testiteratorwithmorethanpagesizeresultspagetwo,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testmarkhiddenwithvisibilitychange,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testmarkvertexandpropertieshidden,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testmarkvertexhiddenanddeleteedges,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testnullpropertyvalue,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testpartialupdateofvertex,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testpartialupdateofvertexpropertykey,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testreaddingsoftdeletedvertex,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testremovevaluesfrommultivalueproperties,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testsaveelementmutations,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testsimilaritybytext,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testsoftdeletepropertythroughmutationwithvisibility,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testsoftdeletevertex,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.teststoregeocollection,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.teststoregeoline,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.teststoregeorect,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testvaluetypes,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testvertexquerywithnestedtermsaggregation,0,0,False,False
16,vertexium,GraphBase,org.vertexium.test.graphtestbase.testvertexquerywithnestedtermsaggregationonextendeddata,0,0,False,False
