33,35,unix4j,CatCommand,org.unix4j.unix.cattest.testcat_squeezeemptylines,False,False
44,35,unix4j,Unix4j,org.unix4j.unix.greptest.testgrepfilethendelete,False,False
45,35,unix4j,Unix4j,org.unix4j.unix.greptest.testgrepwholeline,False,False
47,35,unix4j,HeadCommand,org.unix4j.unix.headtest.testhead_negativelines,False,False
48,35,unix4j,HeadCommand,org.unix4j.unix.headtest.testhead_noinput_1,False,False
20,35,unix4j,CommandBuilder,org.unix4j.builder.commandbuildertest.testlsfile,False,False
21,35,unix4j,CommandBuilder,org.unix4j.builder.commandbuildertest.testlssortreverse,False,False
22,35,unix4j,CommandBuilder,org.unix4j.builder.commandbuildertest.testlsstarstarstarjava,False,False
37,35,unix4j,CutCommand,org.unix4j.unix.cuttest.testcharactercut2,False,False
51,35,unix4j,MultilineString,org.unix4j.unix.sedtest.testsed_delete,False,False
84,35,unix4j,MonthStringComparator,org.unix4j.util.monthstringcomparatortest.testcompareus,False,False
91,35,unix4j,StringUtil,org.unix4j.util.stringutiltest.testfixedlengthwithstringvalueandfiller,False,False
31,35,unix4j,CatCommand,org.unix4j.unix.cattest.testcat_numberlines,False,False
41,35,unix4j,EchoCommand,org.unix4j.unix.echotest.testtwomessages,False,False
50,35,unix4j,MultilineString,org.unix4j.unix.sedtest.testsed_appendmissingbackslash4,False,False
53,35,unix4j,MultilineString,org.unix4j.unix.sedtest.testsed_searchandreplaceglobalignorecase,False,False
66,35,unix4j,UniqCommand,org.unix4j.unix.uniqtest.testuniq_global,False,False
78,35,unix4j,ArgsUtil,org.unix4j.util.argsutiltest.testgrepwithtwodefaultoperands,False,False
81,35,unix4j,DecimalNumberStringComparator,org.unix4j.util.decimalnumberstringcomparatortest.testlargeintegers,False,False
25,35,unix4j,SingleCharSequenceLine,org.unix4j.line.singlecharsequencelinetest.testcontentnull,False,False
28,35,unix4j,SingleCharSequenceLine,org.unix4j.line.singlecharsequencelinetest.testnewlinelengthnegativewithoffsetandlengths,False,False
30,35,unix4j,LineOperation,org.unix4j.operation.lineoperationtest.testonlyevenlines,False,False
32,35,unix4j,CatCommand,org.unix4j.unix.cattest.testcat_numbernonblanklines,False,False
34,35,unix4j,CatCommand,org.unix4j.unix.cattest.testcat_squeezeemptylines_numberlines,False,False
36,35,unix4j,CutCommand,org.unix4j.unix.cuttest.testcharactercut1,False,False
39,35,unix4j,CutCommand,org.unix4j.unix.cuttest.testrangecut3,False,False
49,35,unix4j,Ls,org.unix4j.unix.lstest.testlsalh,False,False
59,35,unix4j,MultilineString,org.unix4j.unix.sorttest.testsortnumbersreverse,False,False
69,35,unix4j,WcCommand,org.unix4j.unix.wctest.testsingleline,False,False
88,35,unix4j,ScientificNumberStringComparator,org.unix4j.util.scientificnumberstringcomparatortest.testrandomverylongintegerpairs,False,False
89,35,unix4j,StringUtil,org.unix4j.util.stringutiltest.findstartandendtrimnewlinechars,False,False
27,35,unix4j,SingleCharSequenceLine,org.unix4j.line.singlecharsequencelinetest.testnewlinelengthnegative,False,False
38,35,unix4j,CutCommand,org.unix4j.unix.cuttest.testrangecut1,False,False
57,35,unix4j,MultilineString,org.unix4j.unix.sedtest.testsed_searchandreplaceoccurrence3,False,False
61,35,unix4j,MultilineString,org.unix4j.unix.sorttest.testsortoneline,False,False
72,35,unix4j,XargsCommand,org.unix4j.unix.xargstest.testxargswithdefaultcommand,False,False
75,35,unix4j,ArgsUtil,org.unix4j.util.argsutiltest.testechowithlongoptionandmessage,False,False
94,35,unix4j,VersionStringComparator,org.unix4j.util.versionstringcomparatortest.testprefixedversionstrings,False,False
23,35,unix4j,OptionSetDefinitionDataLoader,org.unix4j.codegen.optionsetdefinitiondataloadertest.testoptionsetdefinition,False,False
35,35,unix4j,CatCommand,org.unix4j.unix.cattest.testcat_squeezeemptylines_numbernonblanklines,False,False
54,35,unix4j,MultilineString,org.unix4j.unix.sedtest.testsed_searchandreplaceignorecase,False,False
55,35,unix4j,MultilineString,org.unix4j.unix.sedtest.testsed_searchandreplaceoccurrence12,False,False
70,35,unix4j,WcCommand,org.unix4j.unix.wctest.testwccountchars,False,False
74,35,unix4j,XargsCommand,org.unix4j.unix.xargstest.testxargswithechoandargsfrom1variable,False,False
77,35,unix4j,ArgsUtil,org.unix4j.util.argsutiltest.testgrepwithlongoptionnamedoperandanddefaultdelimitedoperand,False,False
79,35,unix4j,ArgsUtil,org.unix4j.util.argsutiltest.testlswithshortoptionsandlongandfiles,False,False
80,35,unix4j,DecimalNumberStringComparator,org.unix4j.util.decimalnumberstringcomparatortest.testdoubleminmaxvalue,False,False
90,35,unix4j,StringUtil,org.unix4j.util.stringutiltest.testfixedlengthwithintvalue,False,False
93,35,unix4j,VersionStringComparator,org.unix4j.util.versionstringcomparatortest.testequal,False,False
40,35,unix4j,EchoCommand,org.unix4j.unix.echotest.testechoempty,False,False
52,35,unix4j,MultilineString,org.unix4j.unix.sedtest.testsed_printquietcaseinsensitive,False,False
62,35,unix4j,MultilineString,org.unix4j.unix.sorttest.testsortuniqueignoreblanks,False,False
67,35,unix4j,WcCommand,org.unix4j.unix.wctest.testemptyinput,False,False
68,35,unix4j,WcCommand,org.unix4j.unix.wctest.testmultipleoutputs,False,False
76,35,unix4j,ArgsUtil,org.unix4j.util.argsutiltest.testgrepwithlongoptionandtwodelimiteddefaultoperands,False,False
83,35,unix4j,FileUtil,org.unix4j.util.fileutiltest.testrelativepath_5_nocommonancestor,False,False
86,35,unix4j,ScientificNumberStringComparator,org.unix4j.util.scientificnumberstringcomparatortest.testdoubleminmaxvalue,False,False
