,idProject,nameProject,productionClass,testCase,SimilaritiesCoefficient,isEagerTest,isEagerTestManual,prediction
0,23.0,timely,MetricHistogram,timely.analytics.flink.metrichistogramtest.test50thpercentile,0.6247741854705366,False,False,False
2,23.0,timely,Meta,timely.api.model.metatest.testtokeys,0.0,True,False,False
3,23.0,timely,MetricAdapter,timely.api.model.metricadaptertest.testparsewithviz,0.7463317029077815,False,True,False
4,23.0,timely,MetricAdapter,timely.api.model.metricadaptertest.testtomutationwithviz,0.7106737798519648,False,True,False
7,23.0,timely,QueryResponse,timely.api.response.timeseries.queryresponsetest.testemptyresponse,0.4618802153517005,False,False,True
8,23.0,timely,QueryResponse,timely.api.response.timeseries.queryresponsetest.testoneresponse,0.4618802153517005,False,True,True
9,23.0,timely,SuggestResponse,timely.api.response.timeseries.suggestresponsetest.testsuggestresponseempty,0.780092597710988,False,False,False
12,23.0,timely,TagListParser,timely.model.parse.taglistparsertest.testlistcombinemap,0.6062725145138768,False,False,True
14,23.0,timely,TagListParser,timely.model.parse.taglistparsertest.testparsetagswithcommas,0.6320007787627943,False,False,True
15,23.0,timely,HttpRequestDecoder,timely.netty.http.httprequestdecodertest.testlookuppostwithnosession,0.5916820793895585,False,False,True
18,23.0,timely,HttpRequestDecoder,timely.netty.http.httprequestdecodertest.testquerypostglobalannotations,0.5660430809805952,False,False,False
19,23.0,timely,HttpRequestDecoder,timely.netty.http.httprequestdecodertest.testsuggestnosession,0.6122094607030619,False,False,True
23,23.0,timely,WebSocketRequestDecoder,timely.netty.websocket.websocketrequestdecodertest.testcreatesubscriptionwithinvalidsessionidandnonanonymousaccess,0.617300940619979,False,True,True
26,23.0,timely,WebSocketRequestDecoder,timely.netty.websocket.websocketrequestdecodertest.testremovesubscription,0.5970145989848178,False,True,True
27,23.0,timely,Downsample,timely.sample.downsampletest.testcombinemissingreport,0.5245972862928132,False,True,True
29,23.0,timely,DownsampleIterator,timely.sample.iterators.downsampleiteratortest.memoryestimatortestsmallobjects,0.1834471971679619,True,True,False
30,23.0,timely,DownsampleIterator,timely.sample.iterators.downsampleiteratortest.simplegetonesample,0.392372594277632,True,True,True
32,23.0,timely,DownsampleIterator,timely.sample.iterators.downsampleiteratortest.testdownsamplecombining,0.3591922726129544,True,True,True
34,23.0,timely,TimeSeriesGroupingIterator,timely.store.iterators.timeseriesgroupingiteratortest.testadditionaltimeseries,0.5615578344586607,False,True,False
35,23.0,timely,MetricAgeOffFilter,timely.store.metricageofffiltertest.testmixed,0.7909086282108474,False,True,False
36,23.0,timely,MetricAgeOffIterator,timely.store.metricageoffiteratortest.testdefault,0.8849354091023142,False,True,True
41,23.0,timely,DataStoreIT,timely.test.integration.datastoreit.testmultipleageoffwithoutcache,0.6661175706234274,False,False,True
42,23.0,timely,HttpApiIT,timely.test.integration.http.httpapiit.testmetrics,0.4862940646033903,False,True,True
43,23.0,timely,HttpApiIT,timely.test.integration.http.httpapiit.testputmetric,0.3554434760872613,True,True,True
44,23.0,timely,HttpApiIT,timely.test.integration.http.httpapiit.testquerywithnotagsmultipleseries,0.6575166269122558,False,True,True
49,23.0,timely,StaticFileServerIT,timely.test.integration.staticfileserverit.testgetbadpath,0.570799538549478,False,False,False
53,23.0,timely,TwoWaySSLOpenSSLIT,timely.test.integration.twowaysslopensslit.testbasicauthlogin,0.1409016839788801,True,False,False
55,23.0,timely,TimelyUdpIT,timely.test.integration.udp.timelyudpit.testputmultiplebinary,0.4600410714178599,False,True,True
1,23.0,timely,MetricHistogram,timely.analytics.flink.metrichistogramtest.test90thpercentile,0.6247741854705366,False,False,False
5,23.0,timely,AggregatorsResponse,timely.api.response.timeseries.aggregatorsresponsetest.testaggregatorsresponseempty,0.9194744451420718,False,False,True
6,23.0,timely,MetricsResponse,timely.api.response.timeseries.metricsresponsetest.testgeneratehtmlwithignoredtags,0.9873684405773858,False,True,True
10,23.0,timely,Metric,timely.model.metrictest.testjson,0.5750595513389176,False,True,False
11,23.0,timely,TagListParser,timely.model.parse.taglistparsertest.testlistcombine,0.7525446593598137,False,False,True
13,23.0,timely,TagListParser,timely.model.parse.taglistparsertest.testlistparse,0.7482840455433016,False,False,True
16,23.0,timely,HttpRequestDecoder,timely.netty.http.httprequestdecodertest.testlookupuriwithlimit,0.6705784745428551,False,False,False
17,23.0,timely,HttpRequestDecoder,timely.netty.http.httprequestdecodertest.testlookupuriwithlimitandtags,0.6361376249931917,False,False,False
20,23.0,timely,HttpRequestDecoder,timely.netty.http.httprequestdecodertest.testsuggesturiwithinvalidtypeanonaccess,0.6888323036313813,False,False,True
21,23.0,timely,HttpRequestDecoder,timely.netty.http.httprequestdecodertest.testsuggesturiwithvalidtype,0.6845074124294828,False,False,False
22,23.0,timely,HttpRequestDecoder,timely.netty.http.httprequestdecodertest.testversionpost,0.6970923919940322,False,False,True
24,23.0,timely,WebSocketRequestDecoder,timely.netty.websocket.websocketrequestdecodertest.testcreatesubscriptionwithvalidsessionidandnonanonymousaccess,0.6476300450702972,False,True,True
25,23.0,timely,WebSocketRequestDecoder,timely.netty.websocket.websocketrequestdecodertest.testmetrics,0.6128641417448201,False,True,False
28,23.0,timely,AggregationIterator,timely.sample.iterators.aggregationiteratortest.simpleaggregatedsample,0.4189370461751671,False,True,True
31,23.0,timely,DownsampleIterator,timely.sample.iterators.downsampleiteratortest.simplegettwosamples,0.4120517426283636,False,True,True
33,23.0,timely,RateIterator,timely.store.iterators.rateiteratortest.testcounterrate,0.8507135852548595,False,True,True
37,23.0,timely,MetricAgeOffIterator,timely.store.metricageoffiteratortest.testdefaultmissing,0.5613396088915241,False,False,True
38,23.0,timely,TcpClientIT,timely.test.integration.client.tcpclientit.testpersistencewithvisibility,0.4287799549568056,False,True,True
