,idProject,nameProject,productionClass,testCase,isTestRedundancy,isTestRedundancyManual,prediction
18,20.0,jfreechart,XYTitleAnnotation,org.jfree.chart.annotations.xytitleannotationtest.testserialization,False,False,False
33,20.0,jfreechart,ExtendedCategoryAxis,org.jfree.chart.axis.extendedcategoryaxistest.testserialization,False,False,False
42,20.0,jfreechart,NumberAxis,org.jfree.chart.axis.numberaxistest.testsetlowerbound,False,False,False
43,20.0,jfreechart,NumberTickUnit,org.jfree.chart.axis.numbertickunittest.testcloning,False,False,False
55,20.0,jfreechart,TickUnits,org.jfree.chart.axis.tickunitstest.testcloning,False,False,False
71,20.0,jfreechart,LabelBlock,org.jfree.chart.block.labelblocktest.testserialization,False,False,False
78,20.0,jfreechart,CategoryItemEntity,org.jfree.chart.entity.categoryitementitytest.testcloning,False,False,False
82,20.0,jfreechart,PieSectionEntity,org.jfree.chart.entity.piesectionentitytest.testcloning,False,False,False
85,20.0,jfreechart,XYItemEntity,org.jfree.chart.entity.xyitementitytest.testserialization,False,False,False
91,20.0,jfreechart,BoxAndWhiskerXYToolTipGenerator,org.jfree.chart.labels.boxandwhiskerxytooltipgeneratortest.testequals,False,False,False
102,20.0,jfreechart,MultipleXYSeriesLabelGenerator,org.jfree.chart.labels.multiplexyserieslabelgeneratortest.testserialization,False,False,False
124,20.0,jfreechart,PlumNeedle,org.jfree.chart.needle.plumneedletest.testequals,False,False,False
155,20.0,jfreechart,DialPointer,org.jfree.chart.plot.dial.dialpointertest.testserialization2,False,False,False
156,20.0,jfreechart,DialTextAnnotation,org.jfree.chart.plot.dial.dialtextannotationtest.testserialization,False,False,False
166,20.0,jfreechart,MultiplePiePlot,org.jfree.chart.plot.multiplepieplottest.testequals,False,False,False
167,20.0,jfreechart,PiePlot,org.jfree.chart.plot.pieplottest.testbug1126_b,False,False,False
191,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testgetdatarangewithmultipledatasets,False,False,False
192,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testgetdomainaxisfordataset,False,False,False
197,20.0,jfreechart,AbstractCategoryItemRenderer,org.jfree.chart.renderer.category.abstractcategoryitemrenderertest.testcloning2,False,False,False
223,20.0,jfreechart,LayeredBarRenderer,org.jfree.chart.renderer.category.layeredbarrenderertest.testserialization,False,False,False
254,20.0,jfreechart,ClusteredXYBarRenderer,org.jfree.chart.renderer.xy.clusteredxybarrenderertest.testcloning,False,False,False
268,20.0,jfreechart,XYAreaRenderer,org.jfree.chart.renderer.xy.xyarearenderertest.testgetlegenditemseriesindex,False,False,False
278,20.0,jfreechart,XYDifferenceRenderer,org.jfree.chart.renderer.xy.xydifferencerenderertest.testhashcode,False,False,False
289,20.0,jfreechart,XYShapeRenderer,org.jfree.chart.renderer.xy.xyshaperenderertest.testserialization,False,False,False
299,20.0,jfreechart,LegendGraphic,org.jfree.chart.title.legendgraphictest.testserialization,False,False,False
306,20.0,jfreechart,TimeSeriesURLGenerator,org.jfree.chart.urls.timeseriesurlgeneratortest.testpubliccloneable,False,False,False
308,20.0,jfreechart,LogFormat,org.jfree.chart.util.logformattest.testcloning,False,False,False
311,20.0,jfreechart,RelativeDateFormat,org.jfree.chart.util.relativedateformattest.testformat,False,False,False
314,20.0,jfreechart,DefaultCategoryDataset,org.jfree.data.category.defaultcategorydatasettest.testequals,False,False,False
321,20.0,jfreechart,DefaultIntervalCategoryDataset,org.jfree.data.category.defaultintervalcategorydatasettest.testgetrowindex,False,False,False
332,20.0,jfreechart,DefaultKeyedValues,org.jfree.data.defaultkeyedvaluestest.testgetitemcount,False,False,False
337,20.0,jfreechart,DefaultKeyedValues,org.jfree.data.defaultkeyedvaluestest.testsortbyvaluedescending,False,False,False
349,20.0,jfreechart,TaskSeriesCollection,org.jfree.data.gantt.taskseriescollectiontest.testgetsubintervalcount,False,False,False
355,20.0,jfreechart,DatasetUtils,org.jfree.data.general.datasetutilstest.test803660,False,False,False
360,20.0,jfreechart,DatasetUtils,org.jfree.data.general.datasetutilstest.testfindmaximumstackedrangevalue2,False,False,False
362,20.0,jfreechart,DatasetUtils,org.jfree.data.general.datasetutilstest.testiteratedomainbounds_nan2,False,False,False
367,20.0,jfreechart,DefaultHeatMapDataset,org.jfree.data.general.defaultheatmapdatasettest.testserialization,False,False,False
368,20.0,jfreechart,DefaultKeyedValueDataset,org.jfree.data.general.defaultkeyedvaluedatasettest.testcloning,False,False,False
374,20.0,jfreechart,KeyedObjects2D,org.jfree.data.keyedobjects2dtest.testgetvaluebykey,False,False,False
382,20.0,jfreechart,KeyedObjects,org.jfree.data.keyedobjectstest.testremovevalueint,False,False,False
392,20.0,jfreechart,DefaultBoxAndWhiskerXYDataset,org.jfree.data.statistics.defaultboxandwhiskerxydatasettest.testcloning,False,False,False
397,20.0,jfreechart,DefaultStatisticalCategoryDataset,org.jfree.data.statistics.defaultstatisticalcategorydatasettest.testgetrangebounds2,False,False,False
440,20.0,jfreechart,Month,org.jfree.data.time.monthtest.testgetstart,False,False,False
448,20.0,jfreechart,OHLC,org.jfree.data.time.ohlc.ohlctest.testcloning,False,False,False
451,20.0,jfreechart,Quarter,org.jfree.data.time.quartertest.testequalsself,False,False,False
453,20.0,jfreechart,Quarter,org.jfree.data.time.quartertest.testgetlastmillisecond,False,False,False
454,20.0,jfreechart,Quarter,org.jfree.data.time.quartertest.testgetlastmillisecondwithtimezone,False,False,False
462,20.0,jfreechart,TimePeriodValuesCollection,org.jfree.data.time.timeperiodvaluescollectiontest.testgetdomainboundswithinterval,False,False,False
489,20.0,jfreechart,Year,org.jfree.data.time.yeartest.testgetlastmillisecond,False,False,False
522,20.0,jfreechart,VectorSeries,org.jfree.data.xy.vectorseriestest.testserialization,False,False,False
537,20.0,jfreechart,XYInterval,org.jfree.data.xy.xyintervaltest.testcloning,False,False,False
545,20.0,jfreechart,XYSeries,org.jfree.data.xy.xyseriestest.testgetminx,False,False,False
553,20.0,jfreechart,XYSeries,org.jfree.data.xy.xyseriestest.testupdatexy,False,False,False
2,20.0,jfreechart,CategoryTextAnnotation,org.jfree.chart.annotations.categorytextannotationtest.testserialization,False,False,False
15,20.0,jfreechart,XYTextAnnotation,org.jfree.chart.annotations.xytextannotationtest.testcloning,False,False,False
19,20.0,jfreechart,AxisLocation,org.jfree.chart.axis.axislocationtest.testserialization,False,False,False
54,20.0,jfreechart,SubCategoryAxis,org.jfree.chart.axis.subcategoryaxistest.testserialization,False,False,False
70,20.0,jfreechart,GridArrangement,org.jfree.chart.block.gridarrangementtest.testrf,False,False,False
72,20.0,jfreechart,ChartPanel,org.jfree.chart.chartpaneltest.test2502355_restoreautodomainbounds,False,False,False
90,20.0,jfreechart,JFreeChart,org.jfree.chart.jfreecharttest.testserialization2,False,False,False
92,20.0,jfreechart,BubbleXYItemLabelGenerator,org.jfree.chart.labels.bubblexyitemlabelgeneratortest.testcloning,False,False,False
106,20.0,jfreechart,StandardCategorySeriesLabelGenerator,org.jfree.chart.labels.standardcategoryserieslabelgeneratortest.testequals,False,False,False
123,20.0,jfreechart,LongNeedle,org.jfree.chart.needle.longneedletest.testserialization,False,False,False
132,20.0,jfreechart,CategoryMarker,org.jfree.chart.plot.categorymarkertest.testgetsetkey,False,False,False
138,20.0,jfreechart,CategoryPlot,org.jfree.chart.plot.categoryplottest.testserialization,False,False,False
140,20.0,jfreechart,CombinedRangeXYPlot,org.jfree.chart.plot.combinedrangexyplottest.testserialization,False,False,False
144,20.0,jfreechart,ArcDialFrame,org.jfree.chart.plot.dial.arcdialframetest.testhashcode,False,False,False
146,20.0,jfreechart,DialBackground,org.jfree.chart.plot.dial.dialbackgroundtest.testhashcode,False,False,False
148,20.0,jfreechart,DialCap,org.jfree.chart.plot.dial.dialcaptest.testequals,False,False,False
187,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testcloning_quadrantpaint,False,False,False
195,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testserialization4,False,False,False
198,20.0,jfreechart,AbstractCategoryItemRenderer,org.jfree.chart.renderer.category.abstractcategoryitemrenderertest.testcloning_legenditemlabelgenerator,False,False,False
199,20.0,jfreechart,BarRenderer,org.jfree.chart.renderer.category.barrenderertest.testcloning,False,False,False
215,20.0,jfreechart,GroupedStackedBarRenderer,org.jfree.chart.renderer.category.groupedstackedbarrenderertest.testcloning,False,False,False
225,20.0,jfreechart,LineAndShapeRenderer,org.jfree.chart.renderer.category.lineandshaperenderertest.testhashcode,False,False,False
237,20.0,jfreechart,StandardBarPainter,org.jfree.chart.renderer.category.standardbarpaintertest.testhashcode,False,False,False
249,20.0,jfreechart,RendererUtils,org.jfree.chart.renderer.rendererutilstest.testfindliveitemsupperbound_descending,False,False,False
257,20.0,jfreechart,GradientXYBarPainter,org.jfree.chart.renderer.xy.gradientxybarpaintertest.testserialization,False,False,False
260,20.0,jfreechart,StackedXYAreaRenderer,org.jfree.chart.renderer.xy.stackedxyarearenderertest.testcloning,False,False,False
264,20.0,jfreechart,VectorRenderer,org.jfree.chart.renderer.xy.vectorrenderertest.testpubliccloneable,False,False,False
267,20.0,jfreechart,XYAreaRenderer2,org.jfree.chart.renderer.xy.xyarearenderer2test.testcloning,False,False,False
304,20.0,jfreechart,CustomXYURLGenerator,org.jfree.chart.urls.customxyurlgeneratortest.testpubliccloneable,False,False,False
322,20.0,jfreechart,DefaultIntervalCategoryDataset,org.jfree.data.category.defaultintervalcategorydatasettest.testgetseriesindex,False,False,False
323,20.0,jfreechart,DefaultIntervalCategoryDataset,org.jfree.data.category.defaultintervalcategorydatasettest.testgetvalue,False,False,False
334,20.0,jfreechart,DefaultKeyedValues,org.jfree.data.defaultkeyedvaluestest.testinsertvalue,False,False,False
336,20.0,jfreechart,DefaultKeyedValues,org.jfree.data.defaultkeyedvaluestest.testsortbykeydescending,False,False,False
350,20.0,jfreechart,TaskSeriesCollection,org.jfree.data.gantt.taskseriescollectiontest.testgetvalue,False,False,False
363,20.0,jfreechart,DatasetUtils,org.jfree.data.general.datasetutilstest.testiteraterangebounds_categorydataset,False,False,False
385,20.0,jfreechart,Range,org.jfree.data.rangetest.testconstructor,False,False,False
390,20.0,jfreechart,DefaultBoxAndWhiskerCategoryDataset,org.jfree.data.statistics.defaultboxandwhiskercategorydatasettest.testconstructor,False,False,False
396,20.0,jfreechart,DefaultStatisticalCategoryDataset,org.jfree.data.statistics.defaultstatisticalcategorydatasettest.testequals,False,False,False
400,20.0,jfreechart,DefaultStatisticalCategoryDataset,org.jfree.data.statistics.defaultstatisticalcategorydatasettest.testserialization2,False,False,False
408,20.0,jfreechart,SimpleHistogramBin,org.jfree.data.statistics.simplehistogrambintest.testequals,False,False,False
413,20.0,jfreechart,SimpleHistogramDataset,org.jfree.data.statistics.simplehistogramdatasettest.testremoveallbins,False,False,False
426,20.0,jfreechart,Hour,org.jfree.data.time.hourtest.testnotcloneable,False,False,False
428,20.0,jfreechart,Millisecond,org.jfree.data.time.millisecondtest.test943985,False,False,False
431,20.0,jfreechart,Minute,org.jfree.data.time.minutetest.testdateconstructor1,False,False,False
439,20.0,jfreechart,Month,org.jfree.data.time.monthtest.testgetlastmillisecondwithtimezone,False,False,False
465,20.0,jfreechart,TimeSeriesCollection,org.jfree.data.time.timeseriescollectiontest.testgetrangebounds,False,False,False
467,20.0,jfreechart,TimeSeriesCollection,org.jfree.data.time.timeseriescollectiontest.testremoveseries,False,False,False
474,20.0,jfreechart,TimeSeries,org.jfree.data.time.timeseriestest.testdelete,False,False,False
475,20.0,jfreechart,TimeSeries,org.jfree.data.time.timeseriestest.testdelete3,False,False,False
488,20.0,jfreechart,Year,org.jfree.data.time.yeartest.testgetfirstmillisecondwithcalendar,False,False,False
491,20.0,jfreechart,CategoryTableXYDataset,org.jfree.data.xy.categorytablexydatasettest.testcloning,False,False,False
493,20.0,jfreechart,DefaultHighLowDataset,org.jfree.data.xy.defaulthighlowdatasettest.testpubliccloneable,False,False,False
506,20.0,jfreechart,DefaultXYZDataset,org.jfree.data.xy.defaultxyzdatasettest.testpubliccloneable,False,False,False
528,20.0,jfreechart,XYCoordinate,org.jfree.data.xy.xycoordinatetest.testhashcode,False,False,False
539,20.0,jfreechart,XYSeriesCollection,org.jfree.data.xy.xyseriescollectiontest.testgetrangeupperbound,False,False,False
551,20.0,jfreechart,XYSeries,org.jfree.data.xy.xyseriestest.testsetmaximumitemcount3,False,False,False
6,20.0,jfreechart,XYBoxAnnotation,org.jfree.chart.annotations.xyboxannotationtest.testequals,False,False,False
14,20.0,jfreechart,XYShapeAnnotation,org.jfree.chart.annotations.xyshapeannotationtest.testequals,False,False,False
24,20.0,jfreechart,CategoryTick,org.jfree.chart.axis.categoryticktest.testcloning,False,False,False
35,20.0,jfreechart,LogAxis,org.jfree.chart.axis.logaxistest.testtranslatejava2dtovalue,False,False,False
53,20.0,jfreechart,SubCategoryAxis,org.jfree.chart.axis.subcategoryaxistest.testhashcode,False,False,False
62,20.0,jfreechart,ColumnArrangement,org.jfree.chart.block.columnarrangementtest.testserialization,False,False,False
73,20.0,jfreechart,ChartPanel,org.jfree.chart.chartpaneltest.test2502355_zoomindomain,False,False,False
94,20.0,jfreechart,HighLowItemLabelGenerator,org.jfree.chart.labels.highlowitemlabelgeneratortest.testserialization,False,False,False
105,20.0,jfreechart,StandardCategorySeriesLabelGenerator,org.jfree.chart.labels.standardcategoryserieslabelgeneratortest.testcloning,False,False,False
108,20.0,jfreechart,StandardPieSectionLabelGenerator,org.jfree.chart.labels.standardpiesectionlabelgeneratortest.testhashcode,False,False,False
127,20.0,jfreechart,WindNeedle,org.jfree.chart.needle.windneedletest.testequals,False,False,False
128,20.0,jfreechart,PaintMap,org.jfree.chart.paintmaptest.testequals,False,False,False
130,20.0,jfreechart,PaintMap,org.jfree.chart.paintmaptest.testput,False,False,False
153,20.0,jfreechart,DialPointer,org.jfree.chart.plot.dial.dialpointertest.testequalspointer,False,False,False
159,20.0,jfreechart,StandardDialScale,org.jfree.chart.plot.dial.standarddialscaletest.testhashcode,False,False,False
161,20.0,jfreechart,FastScatterPlot,org.jfree.chart.plot.fastscatterplottest.testequals,False,False,False
169,20.0,jfreechart,PiePlot,org.jfree.chart.plot.pieplottest.testserialization,False,False,False
174,20.0,jfreechart,PolarPlot,org.jfree.chart.plot.polarplottest.testgetlegenditems2,False,False,False
178,20.0,jfreechart,RingPlot,org.jfree.chart.plot.ringplottest.testequals,False,False,False
184,20.0,jfreechart,XYPlot,org.jfree.chart.plot.xyplottest.testaxislocationindices,False,False,False
201,20.0,jfreechart,BarRenderer,org.jfree.chart.renderer.category.barrenderertest.testgetlegenditem,False,False,False
