,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,1.0,4.0,27.0,16.0,0.2,0.058823529411764705,0.5833333333333334,0.10416666666666667,0.0909090909090909,-0.10992011814403714,0.313058897687836
1,1.0,4.0,25.0,21.0,0.2,0.045454545454545456,0.5098039215686274,0.09803921568627451,0.07407407407407407,-0.1540202252764026,0.3990455846704042
2,3.0,7.0,24.0,18.0,0.3,0.14285714285714285,0.5192307692307693,0.19230769230769232,0.19354838709677416,-0.10327105657317842,0.42554629115382364
3,5.0,4.0,19.0,18.0,0.5555555555555556,0.21739130434782608,0.5217391304347826,0.1956521739130435,0.3125,0.05479966243511909,0.5253784589783714
4,7.0,2.0,32.0,15.0,0.7777777777777778,0.3181818181818182,0.6964285714285714,0.16071428571428573,0.45161290322580644,0.344890115167034,0.5597755361596459
5,7.0,6.0,18.0,12.0,0.5384615384615384,0.3684210526315789,0.5813953488372093,0.3023255813953488,0.4375,0.12804983847550624,0.5178694599747232
6,3.0,4.0,24.0,14.0,0.42857142857142855,0.17647058823529413,0.6,0.15555555555555556,0.25,0.04496511287797907,0.35855602276449305
7,0.0,2.0,21.0,11.0,0.0,0.0,0.6176470588235294,0.058823529411764705,0.0,-0.17289101870203116,0.353602823975993
8,2.0,3.0,23.0,18.0,0.4,0.1,0.5434782608695652,0.10869565217391304,0.16000000000000003,-0.02450255567326755,0.384925461034048
9,2.0,5.0,21.0,15.0,0.2857142857142857,0.11764705882352941,0.5348837209302325,0.16279069767441862,0.16666666666666666,-0.09887865147828519,0.3406119466243802
10,31.0,41.0,234.0,158.0,0.36860805860805856,0.15452470399434998,0.5707940115456621,0.15390710504989635,0.2136811121972412,-0.009077889689156363,0.4178370483023718
