idProject,nameProject,productionClass,testCase,NMC,SimilaritiesCoefficient,probabilityEagerTest,isEagerTest,isEagerTestManual
23,alien4cloud,ResourcePermissionService,alien4cloud.authorization.resourcepermissionservicetest.when_permission_revoked_the_resource_is_saved,0,0.307128837814424,0.6928711621855759,True,False
23,alien4cloud,MatchingConfigurationsParser,alien4cloud.deployment.matching.services.nodes.matchingconfigurationsparsertest.testparsing,0,0.0,1.0,True,False
23,alien4cloud,RepositoryManager,alien4cloud.git.repositorymanagertest.deletecurrentbranch,1,0.7125077417597682,0.2874922582402318,False,False
23,alien4cloud,OrchestratorService,alien4cloud.orchestrator.orchestratorservicetest.testinitializeconfigurableorchstratorinvalidconfig,4,0.5452649277530677,0.4547350722469323,False,False
23,alien4cloud,FunctionEvaluator,alien4cloud.paas.function.functionevaluatortest.parsecomplexproperty,0,0.5238410499428092,0.4761589500571908,False,False
23,alien4cloud,PatchUtil,alien4cloud.rest.utils.patchutiltest.check_an_update_override_everything,0,0.865770568589215,0.134229431410785,False,False
23,alien4cloud,LdapAuthenticationProvider,alien4cloud.security.ldapauthenticationprovidertest.testldapuserimport,0,0.5272477072531881,0.4727522927468118,False,True
23,alien4cloud,UserService,alien4cloud.security.userservicetest.testensureadminusershouldnotcreateuser,1,0.7359870731031172,0.2640129268968828,False,False
23,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.invalidbooleanequalsshouldcreateviolations,1,0.6100437281174327,0.3899562718825673,False,False
23,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.invalidfloatequalsshouldcreateviolations,1,0.6134070461576185,0.3865929538423814,False,False
23,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.invalidfloatgreaterthanshouldcreateviolations,1,0.5881584985417104,0.4118415014582895,False,False
23,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.invalidintegerequalsshouldcreateviolations,1,0.6243414003443895,0.3756585996556105,False,False
23,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.validfloatequalsshouldnotcreateviolations,1,0.610279287057205,0.389720712942795,False,False
23,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.validfloatgreaterorequalshouldnotcreateviolations,1,0.5987877448653799,0.4012122551346201,False,False
23,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.validintegergreaterorequalshouldnotcreateviolations,1,0.6047174548129035,0.3952825451870965,False,False
23,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.validintegergreaterthanshouldnotcreateviolations,1,0.6036934548950021,0.3963065451049978,False,False
23,alien4cloud,ToscaPropertyDefaultValueConstraintsValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvalueconstraintsvalidatortest.validstringequalsshouldnotcreateviolations,1,0.7004854181424268,0.2995145818575732,False,False
23,alien4cloud,ToscaPropertyDefaultValueTypeValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvaluetypevalidatortest.invalidbooleandefaultshouldcreateviolations,1,0.7976833441492668,0.2023166558507332,False,False
23,alien4cloud,ToscaPropertyDefaultValueTypeValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvaluetypevalidatortest.invalidversiondefaultshouldcreateviolations,1,0.7966484703126461,0.2033515296873539,False,False
23,alien4cloud,ToscaPropertyDefaultValueTypeValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvaluetypevalidatortest.validbooleandefaultshouldnotcreateviolations,1,0.8337591535453702,0.1662408464546297,False,False
23,alien4cloud,ToscaPropertyDefaultValueTypeValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvaluetypevalidatortest.validnotimezonetimestampdefaultshouldnotcreateviolations,1,0.8262807405144357,0.1737192594855643,False,False
23,alien4cloud,ToscaPropertyDefaultValueTypeValidator,alien4cloud.tosca.container.validation.toscapropertydefaultvaluetypevalidatortest.validversiondefaultshouldnotcreateviolations,1,0.8359681215305979,0.1640318784694021,False,False
23,alien4cloud,ReferencedParser,alien4cloud.tosca.parser.impl.base.referencedparsertest.referencetomissingtypeshouldfail,0,0.0,1.0,True,False
23,alien4cloud,ToscaSerializerUtils,alien4cloud.tosca.serializer.toscaserializerutilstest.testmapisnotemptyandcontainsnotnullvalues,0,0.2520214929060162,0.7479785070939837,True,False
23,alien4cloud,ToscaSerializerUtils,alien4cloud.tosca.serializer.toscaserializerutilstest.testrenderdescription,0,0.2016133210437596,0.7983866789562404,True,False
23,alien4cloud,JSonMapEntryArraySerializer,alien4cloud.utils.jsonmapentryarrayserializertest.deserializationwithdefaultcontext,0,0.8933602761241081,0.1066397238758919,False,False
23,alien4cloud,JSonMapEntryArraySerializer,alien4cloud.utils.jsonmapentryarrayserializertest.serializationwithmapcontextshouldserializetoarray,0,0.8786268936082785,0.1213731063917215,False,False
23,alien4cloud,NameValidationUtils,alien4cloud.utils.namevalidationutilstest.validateapplicationidtest,0,0.5629994227987707,0.4370005772012293,False,True
23,alien4cloud,ReflectionUtil,alien4cloud.utils.reflectionutiltest.mergeobjecttest,0,0.9333814639466124,0.0666185360533877,False,False
23,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testinvalidconstraintproperty,0,0.839362674633103,0.160637325366897,False,False
23,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testinvalidlistproperty,0,0.6523464145711378,0.3476535854288621,False,False
23,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testinvalidversionproperty,0,0.8466247273775138,0.1533752726224861,False,False
23,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testvalidbooleanproperty,0,0.8348266593100739,0.165173340689926,False,False
23,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testvalidintegerproperty,0,0.8381471792085904,0.1618528207914096,False,False
23,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testvalidstringconstraintproperty,0,0.8262670681307507,0.1737329318692493,False,False
23,alien4cloud,ConstraintPropertyService,alien4cloud.utils.services.constraintpropertyservicetest.testvalidversionproperty,0,0.854267375155397,0.145732624844603,False,False
23,alien4cloud,ComparableVersion,alien4cloud.utils.version.comparableversiontest.testlocaleindependent,1,0.079696270789288,0.920303729210712,True,True
23,alien4cloud,ComparableVersion,alien4cloud.utils.version.comparableversiontest.testreuse,1,0.4382416099828164,0.5617583900171835,False,False
23,alien4cloud,ComparableVersion,alien4cloud.utils.version.comparableversiontest.testversionsequal,0,0.3671596934078581,0.6328403065921419,True,True
23,alien4cloud,Version,alien4cloud.utils.version.versiontest.testequalsnullsafe,1,0.3848532554199312,0.6151467445800687,True,False
