idProject,nameProject,productionClass,testCase,NMC,SimilaritiesCoefficient,probabilityEagerTest,isEagerTest,isEagerTestManual
5,orbit,CloneHelper,cloud.orbit.actors.cloner.clonehelpertest.testmessagewithobjectarraypayload,0,0.7045070528266459,0.295492947173354,False,False
5,orbit,ExecutionSerializer,cloud.orbit.actors.executionserializertest.testexception,0,0.7573204113931133,0.2426795886068866,False,False
5,orbit,ExecutionSerializer,cloud.orbit.actors.executionserializertest.testmulti,0,0.7539659276640833,0.2460340723359166,False,False
5,orbit,LengthFieldHandler,cloud.orbit.actors.extensions.test.lengthfieldhandlertest.testpartialmessage,0,0.8602238820935367,0.1397761179064632,False,True
5,orbit,LengthFieldHandler,cloud.orbit.actors.extensions.test.lengthfieldhandlertest.testtwomessages,0,0.8411983132359099,0.1588016867640901,False,True
5,orbit,ClassPathSearch,cloud.orbit.actors.runtime.classpathsearchtest.testearlyremovalbug,0,0.8095267719097974,0.1904732280902026,False,False
5,orbit,ClassPathSearch,cloud.orbit.actors.runtime.classpathsearchtest.testfind,0,0.6951009254001029,0.304899074599897,False,False
5,orbit,ClassPathSearch,cloud.orbit.actors.runtime.classpathsearchtest.testfindwithabstractclass,0,0.8080311491419323,0.1919688508580677,False,False
5,orbit,ClassPathSearch,cloud.orbit.actors.runtime.classpathsearchtest.testutilityfunctions,0,0.5226578019295796,0.4773421980704204,False,False
5,orbit,OnlyIfActivated,cloud.orbit.actors.test.onlyifactivatedtest.onlyifactivatedtest,0,0.0285235027807347,0.9714764972192652,True,True
5,orbit,ExceptionUtils,cloud.orbit.concurrent.test.exceptionutilstest.testgetcauseinchain,0,0.9226947769255288,0.0773052230744711,False,False
