,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,14.0,11.0,2.0,0.0,0.0,0.4074074074074074,0.5185185185185185,0.0,-0.2935197542821371
1,1.0,14.0,11.0,1.0,0.06666666666666667,0.5,0.4444444444444444,0.5555555555555556,0.11764705882352941,-0.0316227766016838
2,1.0,10.0,15.0,1.0,0.09090909090909091,0.5,0.5925925925925926,0.4074074074074074,0.15384615384615385,0.053300179088902604
3,1.0,11.0,14.0,1.0,0.08333333333333333,0.5,0.5555555555555556,0.4444444444444444,0.14285714285714285,0.0316227766016838
4,2.0,14.0,11.0,0.0,0.125,1.0,0.48148148148148145,0.5925925925925926,0.2222222222222222,0.23452078799117146
5,0.0,17.0,8.0,2.0,0.0,0.0,0.2962962962962963,0.6296296296296297,0.0,-0.3687817782917155
6,0.0,14.0,11.0,2.0,0.0,0.0,0.4074074074074074,0.5185185185185185,0.0,-0.2935197542821371
7,1.0,12.0,13.0,1.0,0.07692307692307693,0.5,0.5185185185185185,0.48148148148148145,0.13333333333333336,0.010482848367219183
8,2.0,10.0,14.0,1.0,0.16666666666666666,0.6666666666666666,0.5925925925925926,0.4444444444444444,0.26666666666666666,0.15811388300841897
9,2.0,15.0,9.0,1.0,0.11764705882352941,0.6666666666666666,0.4074074074074074,0.6296296296296297,0.2,0.02711630722733202
10,10.0,131.0,117.0,12.0,0.07271458933223639,0.4333333333333333,0.4703703703703703,0.12365725777490481,-0.04722872811729454,
