Type,ProjectTest,ModelBalance,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
cross,alien4cloud.csv,randomsearch_naivebayes,0.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
cross,fluent-logger-java.csv,randomsearch_naivebayes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
cross,hutool.csv,randomsearch_naivebayes,1.0,121.0,4.0,0.0,0.009090909090909,0.1,0.0357575757575757,0.9733333333333334,0.0166666666666666,0.0,0.5454545454545454
cross,db-scheduler.csv,randomsearch_naivebayes,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
cross,timely.csv,randomsearch_naivebayes,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
cross,vertexium.csv,randomsearch_naivebayes,0.0,83.0,1.0,0.0,0.0,0.0,0.0111111111111111,0.9888888888888888,0.0,0.0,
cross,pippo.csv,randomsearch_naivebayes,0.0,51.0,9.0,0.0,0.0,0.0,0.1725,0.8275,0.0,0.0,
cross,search-highlighter.csv,randomsearch_naivebayes,0.0,44.0,3.0,0.0,0.0,0.0,0.039090909090909,0.9609090909090908,0.0,0.0,
cross,vertx-mqtt.csv,randomsearch_naivebayes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
cross,hsac-fitnesse-fixtures.csv,randomsearch_naivebayes,0.0,53.0,1.0,0.0,0.0,0.0,0.0166666666666666,0.9833333333333334,0.0,0.0,
cross,spring-boot.csv,randomsearch_naivebayes,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
cross,cukes.csv,randomsearch_naivebayes,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
cross,otto.csv,randomsearch_naivebayes,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
cross,unix4j.csv,randomsearch_naivebayes,1.0,76.0,0.0,0.0,0.02,0.1,0.02,1.0,0.0333333333333333,0.0,0.625
cross,oryx.csv,randomsearch_naivebayes,0.0,98.0,3.0,0.0,0.0,0.0,0.0200980392156862,0.9799019607843136,0.0,0.0,
cross,http-request.csv,randomsearch_naivebayes,0.0,35.0,1.0,0.0,0.0,0.0,0.0333333333333333,0.8666666666666666,0.0,0.0,0.0
cross,achilles.csv,randomsearch_naivebayes,0.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
cross,hbase.csv,randomsearch_naivebayes,4.0,692.0,30.0,0.0,0.0059229659229659,0.4,0.0456517565980481,0.9600042923828088,0.0116720232267889,0.0100991620505435,0.5075457556556346
cross,esper.csv,randomsearch_naivebayes,0.0,145.0,3.0,0.0,0.0,0.0,0.0145705172020961,0.9854294827979038,0.0,0.0,
cross,wildfly.csv,randomsearch_naivebayes,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
cross,aletheia.csv,randomsearch_naivebayes,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
cross,struts.csv,randomsearch_naivebayes,9.0,93.0,3.0,0.0,0.0894022644022644,0.8,0.1144333444333444,0.9732167832167834,0.1599084249084248,0.0194444444444444,0.4333333333333333
cross,yawp.csv,randomsearch_naivebayes,0.0,38.0,12.0,0.0,0.0,0.0,0.1677922077922077,0.8322077922077922,0.0,0.0,
cross,spring-cloud-zuul-ratelimit.csv,randomsearch_naivebayes,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
cross,one.csv,randomsearch_naivebayes,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
cross,java-websocket.csv,randomsearch_naivebayes,0.0,94.0,2.0,0.0,0.0,0.0,0.0211111111111111,0.9788888888888888,0.0,0.0,
cross,jhipster-registry.csv,randomsearch_naivebayes,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
cross,oci-java-sdk.csv,randomsearch_naivebayes,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
cross,openpojo.csv,randomsearch_naivebayes,0.0,138.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
cross,spring-ws.csv,randomsearch_naivebayes,0.0,153.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
cross,carbon-apimgt.csv,randomsearch_naivebayes,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
cross,tyrus.csv,randomsearch_naivebayes,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
cross,joda-time.csv,randomsearch_naivebayes,0.0,376.0,19.0,0.0,0.0,0.0,0.0508051715309779,0.949194828469022,0.0,0.0,
cross,recast4j.csv,randomsearch_naivebayes,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
cross,vertx-completable-future.csv,randomsearch_naivebayes,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
cross,jfreechart.csv,randomsearch_naivebayes,0.0,559.0,1.0,0.0,0.0,0.0,0.0016949152542372,0.9983050847457626,0.0,0.0,
cross,elastic-job-lite.csv,randomsearch_naivebayes,0.0,138.0,2.0,0.0,0.0,0.0,0.0133333333333333,0.9866666666666666,0.0,0.0,
cross,luwak.csv,randomsearch_naivebayes,0.0,22.0,2.0,0.0,0.0,0.0,0.0583333333333333,0.8416666666666666,0.0,0.0,0.0
cross,hadoop.csv,randomsearch_naivebayes,20.0,2303.0,48.0,1.0,0.0086012782321466,0.9666666666666666,0.0285775365941944,0.9794436235544268,0.0170357710023334,-0.0129340284120138,0.4878942613280895
cross,jimfs.csv,randomsearch_naivebayes,0.0,62.0,6.0,0.0,0.0,0.0,0.0958333333333333,0.9041666666666668,0.0,0.0,
cross,nexus-repository-helm.csv,randomsearch_naivebayes,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0
cross,aismessages.csv,randomsearch_naivebayes,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
cross,dnsjava.csv,randomsearch_naivebayes,1.0,118.0,0.0,0.0,0.009090909090909,0.1,0.009090909090909,1.0,0.0166666666666666,0.0,0.5454545454545454
cross,riptide.csv,randomsearch_naivebayes,0.0,51.0,5.0,0.0,0.0,0.0,0.0698412698412698,0.9301587301587302,0.0,0.0,
cross,noxy.csv,randomsearch_naivebayes,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
cross,orbit.csv,randomsearch_naivebayes,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
cross,redpipe.csv,randomsearch_naivebayes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
cross,retrofit.csv,randomsearch_naivebayes,0.0,96.0,2.0,0.0,0.0,0.0,0.019090909090909,0.9809090909090908,0.0,0.0,
cross,junit-quickcheck.csv,randomsearch_naivebayes,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0
cross,total,bestModel,39.0,9342.0,251.0,1.0,0.004157339302846178,0.975,0.0301048479186131,0.8054900272573722,0.008279375862434985,0.00046932692145933776,0.13830555234045416
