Type,ProjectTest,ModelBalance,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
cross,rxjava2-extras.csv,nearmissunder1_randomsearch_randomforest,3.0,9.0,78.0,0.0,0.125,0.3,0.8873870573870575,0.1569719169719169,0.1733333333333333,0.1605603402098962,0.9166666666666666
cross,delight-nashorn-sandbox.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
cross,alien4cloud.csv,nearmissunder1_randomsearch_randomforest,4.0,2.0,75.0,0.0,0.4,0.4,0.9666666666666666,0.0836111111111111,0.4,0.4,1.0
cross,fluent-logger-java.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
cross,hutool.csv,nearmissunder1_randomsearch_randomforest,8.0,8.0,104.0,6.0,0.4666666666666666,0.6,0.9028066378066376,0.1362175324675324,0.5133333333333333,0.4905078278828355,0.5544381313131314
cross,db-scheduler.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,8.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
cross,timely.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,41.0,15.0,0.0,0.0,0.7271428571428571,0.0,0.0,0.0,0.6515873015873016
cross,vertexium.csv,nearmissunder1_randomsearch_randomforest,0.0,1.0,81.0,2.0,0.0,0.0,0.958021978021978,0.0076923076923076,0.0,0.0,0.5857142857142856
cross,pippo.csv,nearmissunder1_randomsearch_randomforest,0.0,7.0,53.0,0.0,0.0,0.0,0.8829761904761906,0.1170238095238095,0.0,0.0,
cross,search-highlighter.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,vertx-mqtt.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
cross,hsac-fitnesse-fixtures.csv,nearmissunder1_randomsearch_randomforest,10.0,4.0,39.0,1.0,0.5266666666666666,0.55,0.9125,0.2558333333333333,0.5216666666666667,0.4825025120033563,0.9148148148148147
cross,spring-boot.csv,nearmissunder1_randomsearch_randomforest,0.0,2.0,14.0,4.0,0.3,0.3,0.7166666666666666,0.0833333333333333,0.3,-0.05,0.6428571428571429
cross,cukes.csv,nearmissunder1_randomsearch_randomforest,0.0,2.0,11.0,2.0,0.0,0.0,0.7666666666666666,0.1333333333333333,0.0,0.0,0.75
cross,otto.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,unix4j.csv,nearmissunder1_randomsearch_randomforest,3.0,4.0,68.0,2.0,0.15,0.25,0.9248809523809524,0.0819047619047619,0.1833333333333333,0.167515089507588,0.81875
cross,oryx.csv,nearmissunder1_randomsearch_randomforest,7.0,3.0,61.0,30.0,0.35,0.2078571428571428,0.6932728382728384,0.0963369963369963,0.2504761904761904,0.1918945720714334,0.6674569874569874
cross,http-request.csv,nearmissunder1_randomsearch_randomforest,0.0,4.0,31.0,1.0,0.0,0.0,0.8474999999999999,0.1025,0.0,0.0,0.75
cross,achilles.csv,nearmissunder1_randomsearch_randomforest,6.0,0.0,65.0,32.0,0.4,0.1192857142857142,0.7018939393939394,0.05625,0.1792857142857143,0.1695296435352283,0.7086958874458874
cross,hbase.csv,nearmissunder1_randomsearch_randomforest,40.0,78.0,558.0,50.0,0.3534162895927601,0.438317384370016,0.8243427891576699,0.1614679874380088,0.3729125622885213,0.2882595087064877,0.3337836406421415
cross,esper.csv,nearmissunder1_randomsearch_randomforest,0.0,6.0,141.0,1.0,0.0,0.0,0.9548141422560926,0.0393035048027308,0.0,-0.0091287092917527,0.125
cross,wildfly.csv,nearmissunder1_randomsearch_randomforest,0.0,3.0,14.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0
cross,aletheia.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,struts.csv,nearmissunder1_randomsearch_randomforest,3.0,8.0,77.0,17.0,0.2,0.1083333333333333,0.7775513375513375,0.0944200244200244,0.1333333333333333,0.0811780684469492,0.5135721916971917
cross,yawp.csv,nearmissunder1_randomsearch_randomforest,2.0,0.0,46.0,2.0,0.2,0.15,0.9633333333333336,0.04,0.1666666666666666,0.1612372435695794,0.8111111111111112
cross,spring-cloud-zuul-ratelimit.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,15.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
cross,one.csv,nearmissunder1_randomsearch_randomforest,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1111111111111111
cross,java-websocket.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,17.0,79.0,0.0,0.0,0.1831623931623931,0.0,0.0,0.0,0.9084188034188034
cross,jhipster-registry.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,14.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
cross,oci-java-sdk.csv,nearmissunder1_randomsearch_randomforest,4.0,4.0,34.0,5.0,0.25,0.2166666666666666,0.8158333333333333,0.1483333333333333,0.2299999999999999,0.149535599249993,0.5483796296296296
cross,openpojo.csv,nearmissunder1_randomsearch_randomforest,2.0,1.0,135.0,0.0,0.2,0.2,0.9923076923076924,0.021025641025641,0.2,0.2,1.0
cross,spring-ws.csv,nearmissunder1_randomsearch_randomforest,5.0,35.0,101.0,12.0,0.1866666666666666,0.2833333333333333,0.7016058623179366,0.2567567107814785,0.1888888888888888,0.0655843032173849,0.3113594170611714
cross,carbon-apimgt.csv,nearmissunder1_randomsearch_randomforest,4.0,0.0,24.0,29.0,0.3,0.0983333333333333,0.45,0.0583333333333333,0.1471428571428571,0.1206709484588138,0.8601851851851853
cross,tyrus.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,24.0,14.0,0.0,0.0,0.6197619047619047,0.0,0.0,0.0,0.7376488095238095
cross,joda-time.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,395.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
cross,recast4j.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,1.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2222222222222222
cross,vertx-completable-future.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,12.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
cross,jfreechart.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,559.0,1.0,0.0,0.0,0.9983333333333334,0.0,0.0,0.0,0.5083333333333333
cross,elastic-job-lite.csv,nearmissunder1_randomsearch_randomforest,6.0,10.0,107.0,17.0,0.35,0.3833333333333333,0.7984650072150072,0.1126659451659451,0.3399999999999999,0.2716795864467022,0.3814402958152958
cross,luwak.csv,nearmissunder1_randomsearch_randomforest,0.0,2.0,22.0,0.0,0.0,0.0,0.7333333333333333,0.0666666666666666,0.0,0.0,0.0
cross,hadoop.csv,nearmissunder1_randomsearch_randomforest,374.0,371.0,1441.0,186.0,0.5041426286592988,0.6685324468442325,0.7653716269121961,0.3137857956138239,0.5739278218998527,0.42491502648118,0.4333376154739211
cross,jimfs.csv,nearmissunder1_randomsearch_randomforest,18.0,8.0,36.0,6.0,0.76,0.7883333333333333,0.7878896103896104,0.3651731601731601,0.7341269841269841,0.5999171940196492,0.831678391053391
cross,nexus-repository-helm.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,4.0,0.0,0.1,0.1,0.4,0.0,0.1,0.0,0.1428571428571428
cross,aismessages.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,12.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
cross,dnsjava.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,118.0,1.0,0.0,0.0,0.99375,0.0,0.0,0.0,0.53125
cross,riptide.csv,nearmissunder1_randomsearch_randomforest,0.0,2.0,48.0,6.0,0.0,0.0,0.8588888888888888,0.0277777777777777,0.0,0.0,0.6133333333333334
cross,noxy.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
cross,orbit.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,11.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
cross,redpipe.csv,nearmissunder1_randomsearch_randomforest,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
cross,retrofit.csv,nearmissunder1_randomsearch_randomforest,1.0,2.0,90.0,5.0,0.1,0.05,0.9170672894357106,0.0483766233766233,0.0666666666666666,0.0645497224367902,0.6235522518417255
cross,junit-quickcheck.csv,nearmissunder1_randomsearch_randomforest,0.0,1.0,38.0,0.0,0.0,0.0,0.9857142857142858,0.0142857142857142,0.0,0.0,
cross,total,bestModel,575.0,729.0,7375.0,954.0,0.4409509202453988,0.3760627861347286,0.825288072251635,0.06497650847706286,0.4059301094246382,0.30559555459034915,0.4164314229748028
