,idProject,nameProject,productionClass,testCase,isTestRedundancy,isTestRedundancyManual,prediction
54,20.0,c2mon,AbstractTagFacade,cern.c2mon.server.cache.datatag.abstracttagfacadetest.testinvalidupdatefilteredout2,False,False,False
65,20.0,c2mon,DeviceClassMapper,cern.c2mon.server.cache.dbaccess.deviceclassmappertest.testgetall,False,False,False
74,20.0,c2mon,ProcessMapper,cern.c2mon.server.cache.dbaccess.processmappertest.testnotindb,False,False,False
94,20.0,c2mon,TagValuePublisher,cern.c2mon.server.client.publish.tagvaluepublishertest.testrepublication,False,False,False
100,20.0,c2mon,RepublisherImpl,cern.c2mon.server.common.republisher.republisherimpltest.testfailtopublish,False,False,False
104,20.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testgetconfigurationreports,False,False,False
129,20.0,c2mon,TagRecord,cern.c2mon.server.history.structure.tagrecordtest.testencodingwithnullvalue,False,False,False
136,20.0,c2mon,ClientRequestReport,cern.c2mon.shared.client.request.clientrequestreporttest.testresult,False,False,False
137,20.0,c2mon,Serializer,cern.c2mon.shared.client.serialize.serializer.jacksonjsondeserializationofresponsecollection,False,False,False
141,20.0,c2mon,TransferTagValueImpl,cern.c2mon.shared.client.tag.transfertagvalueimpltest.testfloatjsonmsg,False,False,False
145,20.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.testdefaultconstructor,False,False,False
151,20.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.testtostring,False,False,False
14,20.0,c2mon,ConfigurationController,cern.c2mon.daq.common.conf.configurationcontrollertest.testupdatedatatagsuccess,False,False,False
18,20.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testonremovedatatag,False,False,False
26,20.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testsendtagfilteredtwicesamevaluesbutdiffvaluedesc,False,False,False
28,20.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testsendtagfilteredwithintarray,False,False,False
34,20.0,c2mon,SDTTimeDeadbandScheduler,cern.c2mon.daq.common.impl.sdttimedeadbandschedulertest.testschedulenofiltering,False,False,False
58,20.0,c2mon,AlarmMapper,cern.c2mon.server.cache.dbaccess.alarmmappertest.testgetall,False,False,False
83,20.0,c2mon,ControlTagLoaderDAO,cern.c2mon.server.cache.loading.controltagloaderdaotest.testgetall,False,False,False
84,20.0,c2mon,ControlTagLoaderDAO,cern.c2mon.server.cache.loading.controltagloaderdaotest.testgetitem,False,False,False
85,20.0,c2mon,RuleTagCache,cern.c2mon.server.cache.rule.ruletagcachetest.testcacheloading,False,False,False
95,20.0,c2mon,ClientRequestMessageConverter,cern.c2mon.server.client.request.clientrequestmessageconvertertest.testalarmvaluemessageconversion,False,False,False
111,20.0,c2mon,DataTagConfigTransactedImpl,cern.c2mon.server.configuration.handler.transacted.datatagconfigtransactedimpltest.testupdatedaqrelatedpropertiesofdatatag,False,False,False
112,20.0,c2mon,DataTagConfigTransactedImpl,cern.c2mon.server.configuration.handler.transacted.datatagconfigtransactedimpltest.testupdatenondaqrelatedpropertiesofdatatag,False,False,False
117,20.0,c2mon,ParseToJSON,cern.c2mon.server.configuration.parser.tojson.parsetojson.parsetagwithopchardwareaddress,False,False,False
121,20.0,c2mon,TagUpdate,cern.c2mon.server.daq.update.tagupdatetest.testincomingdatainvalidtagwithnullvalue,False,False,False
132,20.0,c2mon,SupervisionManager,cern.c2mon.server.supervision.supervisionmanagertest.testprocessalivetag,False,False,False
159,20.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testshorttobooleancastexception,False,False,False
163,20.0,c2mon,MultipleReturnValueRuleExpression,cern.c2mon.shared.rule.multiplereturnvalueruleexpressiontest.testinvalidrules4,False,False,False
15,20.0,c2mon,ConfigurationUpdater,cern.c2mon.daq.common.conf.configurationupdatertest.testupdatedatatag,False,False,False
27,20.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testsendtagfilteredwitharbitraryobjectwithcurrentvalue,False,False,False
37,20.0,c2mon,RequestController,cern.c2mon.daq.common.messaging.impl.requestcontrollertest.testonsourcedatatagvalueupdaterequestequipment,False,False,False
40,20.0,c2mon,DataTagValueValidator,cern.c2mon.daq.common.tools.datatagvaluevalidatortest.isinrangelong,False,False,False
45,20.0,c2mon,FallbackFileController,cern.c2mon.pmanager.fallback.fallbackfilecontrollertest.testcloseinputstream,False,False,False
50,20.0,c2mon,AlarmCache,cern.c2mon.server.cache.alarm.alarmcachetest.testgetalarmsbycodeandfamily,False,False,False
52,20.0,c2mon,AlarmFacadeImpl,cern.c2mon.server.cache.alarm.alarmfacadeimpltest.testupdatetimestampissettotagcachetimestamp,False,False,False
67,20.0,c2mon,DeviceMapper,cern.c2mon.server.cache.dbaccess.devicemappertest.testgetall,False,False,False
69,20.0,c2mon,EquipmentMapper,cern.c2mon.server.cache.dbaccess.equipmentmappertest.getbyname,False,False,False
87,20.0,c2mon,RuleTagCache,cern.c2mon.server.cache.rule.ruletagcachetest.testgettagbyname,False,False,False
88,20.0,c2mon,RuleTagCache,cern.c2mon.server.cache.rule.ruletagcachetest.testparentidloading,False,False,False
120,20.0,c2mon,ProcessCommunicationManager,cern.c2mon.server.daq.out.processcommunicationmanagertest.testconfigurationrequest,False,False,False
124,20.0,c2mon,ServerLifecycleEventMapper,cern.c2mon.server.history.mapper.serverlifecycleeventmappertest.testlogsingleevent,False,False,False
143,20.0,c2mon,DataTagAddress,cern.c2mon.shared.common.datatag.address.impl.datatagaddresstest.parsebasichardwareaddresstoxml,False,False,False
156,20.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testfloattobooleancastexception,False,False,False
158,20.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testshortcast,False,False,False
166,20.0,c2mon,ThreadHandler,cern.c2mon.shared.util.threadhandler.threadhandlertest.feedincorrectparameters,False,False,False
8,20.0,c2mon,ConfigurationController,cern.c2mon.daq.common.conf.configurationcontrollertest.testaddsourcecommandtagnosuccess,False,False,False
17,20.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testonadddatatag,False,False,False
19,20.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testonupdatedatatag,False,False,False
33,20.0,c2mon,SDTTimeDeadbandScheduler,cern.c2mon.daq.common.impl.sdttimedeadbandschedulertest.testschedulefilterrepeatedvalue,False,False,False
41,20.0,c2mon,CounterMovingAverage,cern.c2mon.daq.filter.dynamic.countermovingaveragetest.testaverage,False,False,False
70,20.0,c2mon,EquipmentMapper,cern.c2mon.server.cache.dbaccess.equipmentmappertest.testinsertandretrieve,False,False,False
73,20.0,c2mon,ProcessMapper,cern.c2mon.server.cache.dbaccess.processmappertest.testisindb,False,False,False
79,20.0,c2mon,SubEquipmentMapper,cern.c2mon.server.cache.dbaccess.subequipmentmappertest.testselectsubequipmentsbyequipment,False,False,False
89,20.0,c2mon,SupervisionAppender,cern.c2mon.server.cache.supervision.supervisionappendertest.testaddsupervisionquality,False,False,False
102,20.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testcreateandupdatecommandtag,False,False,False
119,20.0,c2mon,JmsContainerManager,cern.c2mon.server.daq.jmscontainermanagertest.testunsubscribe,False,False,False
127,20.0,c2mon,AlarmRecordConverter,cern.c2mon.server.history.structure.alarmrecordconvertertest.teststringencoding,False,False,False
138,20.0,c2mon,TransferTagImpl,cern.c2mon.shared.client.tag.transfertagimpltest.testbytejsonmsg,False,False,False
155,20.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testexceptiontodoublecastexception,False,False,False
157,20.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testintegertobooleancastexception,False,False,False
164,20.0,c2mon,MultipleReturnValueRuleExpression,cern.c2mon.shared.rule.multiplereturnvalueruleexpressiontest.testresultvalue,False,False,False
167,20.0,c2mon,ThreadHandler,cern.c2mon.shared.util.threadhandler.threadhandlertest.testputtingindisabled,False,False,False
2,20.0,c2mon,AbstractQueuedWrapper,cern.c2mon.client.core.jms.impl.abstractqueuedwrappertest.testnohealthnotification,False,False,False
12,20.0,c2mon,ConfigurationController,cern.c2mon.daq.common.conf.configurationcontrollertest.testnoexistantequipment,False,False,False
38,20.0,c2mon,SourceCommandExecutor,cern.c2mon.daq.common.messaging.impl.sourcecommandexecutortest.testcallnoresponse,False,False,False
44,20.0,c2mon,DataTagValueFilter,cern.c2mon.daq.tools.datatagvaluefiltertest.testisrelativevaluedeadband,False,False,False
48,20.0,c2mon,FallbackFileManager,cern.c2mon.pmanager.fallback.manager.fallbackfilemanagertest.testfallbacklist,False,False,False
55,20.0,c2mon,DataTagCache,cern.c2mon.server.cache.datatag.datatagcachetest.testcacheloading,False,False,False
66,20.0,c2mon,DeviceClassMapper,cern.c2mon.server.cache.dbaccess.deviceclassmappertest.testinsertdeviceclass,False,False,False
72,20.0,c2mon,ProcessMapper,cern.c2mon.server.cache.dbaccess.processmappertest.testgetall,False,False,False
76,20.0,c2mon,RuleTagMapper,cern.c2mon.server.cache.dbaccess.ruletagmappertest.testnotindb,False,False,False
82,20.0,c2mon,CacheRegistrationService,cern.c2mon.server.cache.listener.cacheregistrationservicetest.testregisteronmultiplethreads,False,False,False
93,20.0,c2mon,TagValuePublisher,cern.c2mon.server.client.publish.tagvaluepublishertest.testpublicationconfigupdate,False,False,False
98,20.0,c2mon,ClientRequestMessageConverter,cern.c2mon.server.client.request.clientrequestmessageconvertertest.testtagconfigmessageconversion,False,False,False
99,20.0,c2mon,ClientRequestMessageConverter,cern.c2mon.server.client.request.clientrequestmessageconvertertest.testtransfertagvaluemessageconversion,False,False,False
106,20.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testremovecommand,False,False,False
147,20.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.testgetdescription,False,False,False
153,20.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testbytearraycast,False,False,False
160,20.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.teststringarraycast,False,False,False
0,20.0,c2mon,BroadcastMessageImpl,cern.c2mon.client.common.admin.broadcastmessageimpltest.testtojson,False,False,False
4,20.0,c2mon,JmsProxy,cern.c2mon.client.core.jms.jmsproxytest.testsendrequestnoreply,False,False,False
32,20.0,c2mon,EquipmentMessageSender,cern.c2mon.daq.common.impl.equipmentmessagesendertest.testsendvalidtagtimedeadbandenabled,False,False,False
35,20.0,c2mon,ActiveRequestSender,cern.c2mon.daq.common.messaging.impl.activerequestsendertest.testbadxmlsendprocessconnectionrequest,False,False,False
43,20.0,c2mon,DataTagValueFilter,cern.c2mon.daq.tools.datatagvaluefiltertest.testisabsolutevaluedeadband,False,False,False
59,20.0,c2mon,AliveTimerMapper,cern.c2mon.server.cache.dbaccess.alivetimermappertest.testretrieveprocessalive,False,False,False
63,20.0,c2mon,ControlTagMapper,cern.c2mon.server.cache.dbaccess.controltagmappertest.testupdatecontroltag,False,False,False
91,20.0,c2mon,MetadataUtils,cern.c2mon.server.cache.util.metadatautilstest.testupdatewithnullmetadataproperty,False,False,False
103,20.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testcreateupdatesubequipment,False,False,False
118,20.0,c2mon,ParseToJSON,cern.c2mon.server.configuration.parser.tojson.parsetojson.parsetagwithsimplehardwareaddress,False,False,False
122,20.0,c2mon,HistoryModule,cern.c2mon.server.history.historymoduletest.testcommandlogging,False,False,False
130,20.0,c2mon,SupervisionTagNotifier,cern.c2mon.server.supervision.impl.supervisiontagnotifiertest.testnotifyprocessevent,False,False,False
133,20.0,c2mon,ClientRequestImpl,cern.c2mon.shared.client.request.clientrequestimpltest.testactivealarmjsonmessageserialization,False,False,False
134,20.0,c2mon,ClientRequestImpl,cern.c2mon.shared.client.request.clientrequestimpltest.testconfigurationreportjsonmessageserialization,False,False,False
152,20.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testbooleanstringtolongcast,False,False,False
154,20.0,c2mon,TypeConverter,cern.c2mon.shared.common.type.typeconvertertest.testdoublecast,False,False,False
5,20.0,c2mon,TagService,cern.c2mon.client.core.manager.tagservicetest.testgetunknowntags,False,False,False
6,20.0,c2mon,TagController,cern.c2mon.client.core.tag.tagcontrollertest.testupdatewithequipmentdown,False,False,False
11,20.0,c2mon,ConfigurationController,cern.c2mon.daq.common.conf.configurationcontrollertest.testnocommandtagchangerforimplementationlayer,False,False,False
39,20.0,c2mon,SourceCommandExecutor,cern.c2mon.daq.common.messaging.impl.sourcecommandexecutortest.testcallsuccessreturnhello,False,False,False
51,20.0,c2mon,AlarmCache,cern.c2mon.server.cache.alarm.alarmcachetest.testgetwithnull,False,False,False
90,20.0,c2mon,MetadataUtils,cern.c2mon.server.cache.util.metadatautilstest.testemptyclientmetadata,False,False,False
97,20.0,c2mon,ClientRequestMessageConverter,cern.c2mon.server.client.request.clientrequestmessageconvertertest.testprocessnamesmessageconversion,False,False,False
101,20.0,c2mon,RepublisherImpl,cern.c2mon.server.common.republisher.republisherimpltest.testmultiplerepublication,False,False,False
108,20.0,c2mon,ConfigurationLoader,cern.c2mon.server.configuration.configurationloadertest.testremovedevice,False,False,False
123,20.0,c2mon,CommandRecordMapper,cern.c2mon.server.history.mapper.commandrecordmappertest.testlogcommand,False,False,False
126,20.0,c2mon,AlarmRecordConverter,cern.c2mon.server.history.structure.alarmrecordconvertertest.testalarmlogconverter,False,False,False
135,20.0,c2mon,ClientRequestImpl,cern.c2mon.shared.client.request.clientrequestimpltest.testconfigurationreportjsonresponsedeserialization,False,False,False
140,20.0,c2mon,TransferTagImpl,cern.c2mon.shared.client.tag.transfertagimpltest.testruleidstransfer,False,False,False
146,20.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.testequalsmethod,False,False,False
149,20.0,c2mon,DataTagQualityImpl,cern.c2mon.shared.common.datatag.datatagqualityimpltest.testqualitystatuswithdescriptionconstructor,False,False,False
161,20.0,c2mon,DataTagValueUpdate,cern.c2mon.shared.daq.datatag.datatagvalueupdatetest.testfromxml,False,False,False
