,idProject,nameProject,productionClass,testCase,SimilaritiesCoefficient,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
41,18.0,querydsl,Alias,com.querydsl.collections.aliastest.various3,0.2087983091485659,0.7912016908514341,True,False,False
43,18.0,querydsl,CollQuery,com.querydsl.collections.collquerytest.groupby,0.4317668733507273,0.5682331266492726,False,False,False
44,18.0,querydsl,Document,com.querydsl.collections.documenttest.test1,0.8730072439868004,0.1269927560131996,False,False,False
51,18.0,querydsl,PathMatcher,com.querydsl.collections.pathmatchertest.mismatch,0.7261374532690124,0.2738625467309876,False,False,False
52,18.0,querydsl,QueryMetadata,com.querydsl.collections.querymetadatatest.reusage,0.0,1.0,True,False,False
55,18.0,querydsl,Serialization,com.querydsl.collections.serializationtest.onesource_list,0.7533426234703836,0.2466573765296164,False,False,False
58,18.0,querydsl,Alias,com.querydsl.core.alias.aliastest.basicusage,0.4847917026397407,0.5152082973602592,False,False,False
61,18.0,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createsetpath,0.8195551208575577,0.1804448791424423,False,False,False
62,18.0,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createsimplepath,0.8382159907441613,0.1617840092558387,False,False,False
63,18.0,querydsl,PathFactory,com.querydsl.core.alias.pathfactorytest.createtimepath,0.7929759943651514,0.2070240056348485,False,False,False
64,18.0,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.and_not,0.6414584357102969,0.3585415642897031,False,False,False
65,18.0,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.and_null_supported,0.390663509138316,0.609336490861684,True,False,False
66,18.0,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.basic,0.4995161876096795,0.5004838123903206,False,False,False
69,18.0,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.not,0.6846896999611071,0.3153103000388929,False,False,False
70,18.0,querydsl,BooleanBuilder,com.querydsl.core.booleanbuildertest.tostring_,0.6302830085024207,0.3697169914975793,False,False,False
73,18.0,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.getjoins2,0.4027065349915126,0.5972934650084873,False,False,False
74,18.0,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.isdistinct,0.2973896825677478,0.7026103174322522,True,False,False
76,18.0,querydsl,DefaultQueryMetadata,com.querydsl.core.defaultquerymetadatatest.setoffset,0.3251397579499596,0.6748602420500404,True,False,False
77,18.0,querydsl,GroupByIterate,com.querydsl.core.group.groupbyiteratetest.group_order,0.6322165737630706,0.3677834262369294,False,False,False
79,18.0,querydsl,GroupByList,com.querydsl.core.group.groupbylisttest.array_access,0.6091766597972897,0.3908233402027102,False,False,False
80,18.0,querydsl,GroupByList,com.querydsl.core.group.groupbylisttest.map4,0.4026735311249821,0.5973264688750178,False,True,False
81,18.0,querydsl,GroupByList,com.querydsl.core.group.groupbylisttest.onetoonetomany_projection,0.6264147721562823,0.3735852278437177,False,False,False
83,18.0,querydsl,GroupByMap,com.querydsl.core.group.groupbymaptest.first_set_and_list,0.6567488698014828,0.3432511301985171,False,False,False
84,18.0,querydsl,GroupByMap,com.querydsl.core.group.groupbymaptest.group_by_null,0.6508522223306573,0.3491477776693427,False,False,False
85,18.0,querydsl,GroupByMap,com.querydsl.core.group.groupbymaptest.map3,0.4039742748999866,0.5960257251000134,False,True,False
87,18.0,querydsl,QueryModifiers,com.querydsl.core.querymodifierstest.hashcode_,0.5476668482509192,0.4523331517490808,False,False,False
88,18.0,querydsl,QueryModifiers,com.querydsl.core.querymodifierstest.limit,0.652832719927185,0.347167280072815,False,False,False
93,18.0,querydsl,OrderedQueryMetadata,com.querydsl.core.support.orderedquerymetadatatest.addjoin,0.5616219638750053,0.4383780361249947,False,True,False
94,18.0,querydsl,QueryMixin,com.querydsl.core.support.querymixintest.join,0.739192640873304,0.2608073591266959,False,False,False
97,18.0,querydsl,BeanPath,com.querydsl.core.types.dsl.beanpathtest.as_class_with_inits_cached,0.7704437392915032,0.2295562607084967,False,False,False
98,18.0,querydsl,BooleanExpression,com.querydsl.core.types.dsl.booleanexpressiontest.andanyof,0.4710311488805561,0.5289688511194439,False,False,False
100,18.0,querydsl,BooleanExpression,com.querydsl.core.types.dsl.booleanexpressiontest.orallof,0.4710311488805561,0.5289688511194439,False,False,False
102,18.0,querydsl,CaseBuilder,com.querydsl.core.types.dsl.casebuildertest.numbertyped,0.0,0.0,False,False,False
103,18.0,querydsl,CaseBuilder,com.querydsl.core.types.dsl.casebuildertest.stringtyped,0.0,0.0,False,False,False
104,18.0,querydsl,CaseBuilder,com.querydsl.core.types.dsl.caseforeqbuildertest.datetype,0.0,0.0,False,False,False
106,18.0,querydsl,Coalesce,com.querydsl.core.types.dsl.coalescetest.asc,0.6425768829184653,0.3574231170815347,False,False,False
107,18.0,querydsl,Coalesce,com.querydsl.core.types.dsl.coalescetest.desc,0.6295702333756034,0.3704297666243966,False,False,False
109,18.0,querydsl,Coalesce,com.querydsl.core.types.dsl.coalescetest.mutable,0.7771654100796549,0.2228345899203451,False,False,False
111,18.0,querydsl,ComparableExpression,com.querydsl.core.types.dsl.comparableexpressiontest.between_end_given,0.9047619047619048,0.0952380952380952,False,False,False
114,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.ascomparable_returns_a_corresponding_comparableexpression_for_a_given_constant,0.4162129048358269,0.583787095164173,False,False,False
115,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.asdate_returns_a_corresponding_dateexpression_for_a_given_expression,0.3995466890213395,0.6004533109786605,True,False,False
117,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.asenum_returns_a_corresponding_enumexpression_for_a_given_expression,0.3996015820151118,0.6003984179848882,True,False,False
118,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.datetimepathclassoftstring,0.4869168625148714,0.5130831374851286,False,False,False
120,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.signature,0.2584351719627691,0.7415648280372309,True,True,False
121,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.stringpathpathofqstring,0.4766493043699031,0.5233506956300968,False,False,False
122,18.0,querydsl,Expressions,com.querydsl.core.types.dsl.expressionstest.timepathclassoftpathofqstring,0.4720395168812754,0.5279604831187246,False,False,False
127,18.0,querydsl,MapPath,com.querydsl.core.types.dsl.mappathtest.getvaluetype,0.6819790652534237,0.3180209347465763,False,False,False
132,18.0,querydsl,PathInits,com.querydsl.core.types.dsl.pathinitstest.isinitialized,0.8706531008325071,0.1293468991674928,False,False,False
134,18.0,querydsl,Path,com.querydsl.core.types.dsl.pathtest.getannotatedelement_for_property,0.2745390980390584,0.7254609019609415,True,True,False
140,18.0,querydsl,TemplateExpression,com.querydsl.core.types.dsl.templateexpressiontest.constructors,0.8255510715516544,0.1744489284483455,False,False,False
141,18.0,querydsl,TemplateExpression,com.querydsl.core.types.dsl.templateexpressiontest.factorymethods,0.9090877666213786,0.0909122333786214,False,False,False
144,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.ne,0.4011760132258601,0.5988239867741398,False,False,False
145,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.notin_subquery,0.3435135526004889,0.6564864473995111,True,False,False
147,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.regextolike_fail,0.333119208571919,0.666880791428081,True,False,False
148,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.regextolike_fail2,0.3250375310892571,0.6749624689107429,True,False,False
149,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.regextolike_fail3,0.3250375310892571,0.6749624689107429,True,False,False
150,18.0,querydsl,ExpressionUtils,com.querydsl.core.types.expressionutilstest.regextolikespeed,0.2597970355394414,0.7402029644605586,True,True,False
155,18.0,querydsl,Projections,com.querydsl.core.types.projectionstest.array,0.4342879639673935,0.5657120360326064,False,False,False
160,18.0,querydsl,QMap,com.querydsl.core.types.qmaptest.nestedprojection_newinstance,0.5282763450100659,0.471723654989934,False,False,False
162,18.0,querydsl,QTuple,com.querydsl.core.types.qtupletest.alias,0.5794034982135582,0.4205965017864418,False,False,False
167,18.0,querydsl,Serialization,com.querydsl.core.types.serializationtest.expressions,0.2256539033778655,0.7743460966221345,True,True,False
168,18.0,querydsl,ValidatingVisitor,com.querydsl.core.types.validatingvisitortest.visitconstantofqvoid,0.5073020976560014,0.4926979023439986,False,False,False
170,18.0,querydsl,BeanMap,com.querydsl.core.util.beanmaptest.beanmap,0.614636213218564,0.385363786781436,False,False,False
171,18.0,querydsl,BeanMap,com.querydsl.core.util.beanmaptest.clone_,0.4455962565811013,0.5544037434188986,False,False,False
173,18.0,querydsl,BeanMap,com.querydsl.core.util.beanmaptest.values,0.4771400772954857,0.5228599227045143,False,False,False
179,18.0,querydsl,ReflectionUtils,com.querydsl.core.util.reflectionutilstest.getimplementedinterfaces,0.3711348095126027,0.6288651904873972,True,False,False
180,18.0,querydsl,CustomerDao,com.querydsl.example.dao.customerdaotest.delete,0.7920711419283757,0.2079288580716243,False,False,False
183,18.0,querydsl,PersonDao,com.querydsl.example.dao.persondaotest.findall,0.6679853736070749,0.3320146263929251,False,False,False
184,18.0,querydsl,PersonDao,com.querydsl.example.dao.persondaotest.update,0.7495729478913868,0.2504270521086131,False,False,False
185,18.0,querydsl,ProductDao,com.querydsl.example.dao.productdaotest.delete,0.7341275403124362,0.2658724596875638,False,False,False
187,18.0,querydsl,SupplierDao,com.querydsl.example.dao.supplierdaotest.findbyid,0.5586335485955525,0.4413664514044475,False,False,False
189,18.0,querydsl,UserRepository,com.querydsl.example.jpa.repository.userrepositorytest.save_and_get_by_id,0.4843221048378526,0.5156778951621475,False,False,False
190,18.0,querydsl,ConnectionContext,com.querydsl.example.sql.guice.connectioncontexttest.get_connection,0.4629100498862757,0.5370899501137243,False,False,False
192,18.0,querydsl,UserRepository,com.querydsl.example.sql.repository.userrepositorytest.save_and_get_by_id,0.6220817350541481,0.3779182649458519,False,False,False
193,18.0,querydsl,SearchQuery,com.querydsl.hibernate.search.searchquerytest.exists,0.4392854658546706,0.5607145341453295,False,False,False
194,18.0,querydsl,SearchQuery,com.querydsl.hibernate.search.searchquerytest.limit_max_value,0.2198015989091658,0.7801984010908342,True,False,False
195,18.0,querydsl,SearchQuery,com.querydsl.hibernate.search.searchquerytest.listresults,0.483549232118888,0.516450767881112,False,False,False
196,18.0,querydsl,GroupBy,com.querydsl.jdo.groupbytest.dopersist,0.2076428952435146,0.7923571047564854,True,True,False
197,18.0,querydsl,GroupBy,com.querydsl.jdo.groupbytest.having,0.6464924210691286,0.3535075789308713,False,False,False
198,18.0,querydsl,JDOQLTemplates,com.querydsl.jdo.jdoqltemplatestest.generic_precedence,0.2593308170397441,0.7406691829602559,True,False,False
200,18.0,querydsl,JDOSQLQuery,com.querydsl.jdo.jdosqlquerytest.count,0.4409749012354856,0.5590250987645143,False,False,False
203,18.0,querydsl,HibernateBase,com.querydsl.jpa.hibernatebase.scrolltuple,0.2838267025908951,0.7161732974091048,True,True,False
204,18.0,querydsl,HibernateBase,com.querydsl.jpa.hibernatebase.with_comment,0.255608755764129,0.744391244235871,True,False,False
205,18.0,querydsl,HibernateQueryFactory,com.querydsl.jpa.hibernatequeryfactorytest.from,0.4802593055247068,0.5197406944752931,False,False,False
206,18.0,querydsl,JPABase,com.querydsl.jpa.jpabase.delete_where_subquery2,0.1876642190399391,0.8123357809600609,True,False,False
207,18.0,querydsl,JPABase,com.querydsl.jpa.jpabase.delete_where_subquery_exists,0.2951299994974649,0.7048700005025351,True,False,False
208,18.0,querydsl,JPABase,com.querydsl.jpa.jpabase.limit1_uniqueresult,0.3461192796752451,0.653880720324755,True,False,False
212,18.0,querydsl,JPAProvider,com.querydsl.jpa.jpaprovidertest.hibernate_for_proxy,0.5233754642820239,0.4766245357179761,False,False,False
213,18.0,querydsl,JPAProvider,com.querydsl.jpa.jpaprovidertest.openjpa,0.5209797406099972,0.4790202593900028,False,False,False
214,18.0,querydsl,JPAQueryFactory,com.querydsl.jpa.jpaqueryfactorytest.delete,0.4799728231169494,0.5200271768830506,False,False,False
215,18.0,querydsl,JPAQueryFactory,com.querydsl.jpa.jpaqueryfactorytest.from,0.471256277954402,0.5287437220455979,False,False,False
217,18.0,querydsl,JPAQueryFactory,com.querydsl.jpa.jpaqueryfactorytest.query3,0.4315530127964168,0.5684469872035831,False,False,False
218,18.0,querydsl,JPAQueryFactory,com.querydsl.jpa.jpaqueryfactorytest.update,0.4753496080547309,0.5246503919452691,False,False,False
221,18.0,querydsl,JPASQLBase,com.querydsl.jpa.jpasqlbase.setentitymanager,0.3240108143026939,0.6759891856973061,True,False,False
222,18.0,querydsl,JPQLQuery,com.querydsl.jpa.jpqlquerytest.innerjoinpentityofppentityofp,0.6659841607382843,0.3340158392617157,False,False,False
223,18.0,querydsl,JPQLQuery,com.querydsl.jpa.jpqlquerytest.leftjoinpentityofppentityofp,0.6659841607382843,0.3340158392617157,False,False,False
224,18.0,querydsl,JPQLSerializer,com.querydsl.jpa.jpqlserializertest.case1_hibernate,0.539557317320465,0.460442682679535,False,False,False
225,18.0,querydsl,JPQLSerializer,com.querydsl.jpa.jpqlserializertest.count,0.6362654342575317,0.3637345657424683,False,False,False
227,18.0,querydsl,JPQLSerializer,com.querydsl.jpa.jpqlserializertest.like,0.4936706146442315,0.5063293853557684,False,False,False
230,18.0,querydsl,RelationalFunctionCall,com.querydsl.jpa.relationalfunctioncalltest.functioncall,0.0,1.0,True,False,False
231,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.all_by_excluding_where,0.3986967065550054,0.6013032934449947,True,False,False
232,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.list_distinct_property,0.4057906843955238,0.5942093156044761,False,False,False
233,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.list_index_problem_in_max_doc,0.2951495608617824,0.7048504391382175,True,False,False
234,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.list_not_sorted_limit_2,0.4802204765319066,0.5197795234680933,False,False,False
235,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.list_not_sorted_offset_2,0.4785686833934243,0.5214313166065757,False,False,False
236,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.list_sorted_by_year_limit_1,0.4849892931017286,0.5150107068982713,False,False,False
237,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.load_singleresult_fieldselector,0.3877368208162348,0.6122631791837652,True,False,False
238,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.offset,0.3622892196403837,0.6377107803596163,True,False,False
239,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.single_result_considers_offset,0.3874318495936566,0.6125681504063434,True,False,False
241,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.sorted_by_different_locales,0.3390428512429858,0.6609571487570142,True,False,False
243,18.0,querydsl,LuceneQuery,com.querydsl.lucene3.lucenequerytest.uniqueresult_finds_no_results,0.4039576969958951,0.5960423030041049,False,False,False
245,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.between_numeric,0.2710072069046798,0.7289927930953202,True,False,False
246,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.booleanbuilder,0.348209178870685,0.6517908211293151,True,False,False
247,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.contains,0.4254624973827662,0.5745375026172337,False,False,False
249,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.ends_with_empty_string,0.4260230427755606,0.5739769572244394,False,False,False
250,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.endswith,0.4005974105749592,0.5994025894250408,False,False,False
257,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.fuzzylike,0.3667093924043453,0.6332906075956546,True,False,False
259,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.goe_numeric_integer_equal,0.4042785748818692,0.5957214251181309,False,False,False
261,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.gt_not_in_range_because_equal,0.4026808342672904,0.5973191657327096,False,False,False
262,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.in,0.3327800004806059,0.6672199995193941,True,False,False
263,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.like,0.3732024728916087,0.6267975271083913,True,False,False
264,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.like_custom_wildcard_multiple_character,0.3709906404804503,0.6290093595195497,True,False,False
266,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.loe,0.4055261935343845,0.5944738064656154,False,False,False
267,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.loe_equal,0.41903998527663,0.58096001472337,False,False,False
268,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.loe_not_found,0.405535655549573,0.594464344450427,False,False,False
273,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.queryelement,0.2699832678746814,0.7300167321253186,True,False,False
275,18.0,querydsl,LuceneSerializer,com.querydsl.lucene3.luceneserializertest.testquery,0.2383453076992913,0.7616546923007087,True,False,False
279,18.0,querydsl,TermElement,com.querydsl.lucene3.termelementtest.testequalsandhashcode,0.2008053929599015,0.7991946070400985,True,False,False
289,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.list_sorted_by_year_ascending,0.4692872164039006,0.5307127835960994,False,False,False
290,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.load_list_fieldselector,0.395122616212531,0.604877383787469,True,False,False
291,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.notexists,0.3815978385323659,0.618402161467634,True,False,False
293,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.single_result_considers_offset,0.3890201974738828,0.6109798025261173,True,False,False
294,18.0,querydsl,LuceneQuery,com.querydsl.lucene4.lucenequerytest.single_result_takes_limit,0.4039494245884183,0.5960505754115817,False,False,False
297,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.between_empty_strings,0.4672330348557725,0.5327669651442275,False,False,False
299,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.eq,0.4234895729425108,0.5765104270574892,False,False,False
300,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.eq_and_eq_not_does_not_find_results_because_second_expression_finds_nothing,0.3408674725656825,0.6591325274343175,True,False,False
302,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.eq_phrase_should_not_find_results_but_lucene_semantics_differs_from_querydsls,0.3078899531232586,0.6921100468767414,True,False,False
304,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.fuzzylike_with_similarity_and_prefix,0.354889361165351,0.645110638834649,True,False,False
306,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.like,0.3728001632883851,0.6271998367116148,True,False,False
308,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.loe_not_found,0.4051636127824277,0.5948363872175724,False,False,False
311,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.lt_numeric_integer,0.3905310144418882,0.6094689855581117,True,False,False
313,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.not_equals_finds_none,0.434170302266312,0.5658296977336881,False,False,False
314,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.publisher_equals_empty_string,0.3575435005585387,0.6424564994414612,True,False,False
315,18.0,querydsl,LuceneSerializer,com.querydsl.lucene4.luceneserializertest.unsupportedoperation,0.0204054778272006,0.9795945221727994,True,False,False
318,18.0,querydsl,TermElement,com.querydsl.lucene4.termelementtest.test,0.2008053929599015,0.7991946070400985,True,False,False
322,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.list_sorted_ascending_offset_0,0.4886703911161656,0.5113296088838344,False,False,False
323,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.list_with_filter,0.2838662852983278,0.7161337147016722,True,False,False
324,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.listdistinct,0.4644368295045512,0.5355631704954489,False,False,False
325,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.listdistinctresults,0.4226010409712488,0.5773989590287512,False,False,False
332,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.unique_result_considers_limit_and_offset,0.3651700200766631,0.6348299799233368,True,False,False
334,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.uniqueresult_finds_more_than_one_result,0.3793426961658799,0.6206573038341201,True,False,False
336,18.0,querydsl,LuceneQuery,com.querydsl.lucene5.lucenequerytest.uniqueresult_with_param,0.3440388299555363,0.6559611700444636,True,False,False
337,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.between_empty_strings,0.4672477699291326,0.5327522300708674,False,False,False
349,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.equals_empty_string,0.5036124858145615,0.4963875141854384,False,False,False
350,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.equals_ignores_case,0.4776200139092127,0.5223799860907873,False,False,False
355,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.gt_numeric_double,0.3786160772016962,0.6213839227983038,True,False,False
357,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.in,0.3325821120987566,0.6674178879012433,True,False,False
360,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.not_equals_finds_one,0.4482425595426548,0.5517574404573451,False,False,False
362,18.0,querydsl,LuceneSerializer,com.querydsl.lucene5.luceneserializertest.startswith_phrase,0.3869593168353171,0.6130406831646829,True,False,False
363,18.0,querydsl,QueryElement,com.querydsl.lucene5.queryelementtest.test,0.0,1.0,True,False,False
364,18.0,querydsl,TermElement,com.querydsl.lucene5.termelementtest.test,0.2008053929599015,0.7991946070400985,True,False,False
365,18.0,querydsl,TermElement,com.querydsl.lucene5.termelementtest.testequalsandhashcode,0.2008053929599015,0.7991946070400985,True,False,False
366,18.0,querydsl,MetadataExportMojo,com.querydsl.maven.metadataexportmojotest.executewithnamingstrategy,0.6182219371118648,0.3817780628881352,False,False,False
367,18.0,querydsl,MetadataExportMojo,com.querydsl.maven.metadataexportmojotest.executewithnumericmappings,0.5587141091297614,0.4412858908702386,False,False,False
369,18.0,querydsl,MetadataExportMojo,com.querydsl.maven.metadataexportmojotest.executewithscalasources,0.6623518227061449,0.3376481772938551,False,False,False
373,18.0,querydsl,MongodbSerializer,com.querydsl.mongodb.mongodbserializertest.equals,0.2848729231761621,0.7151270768238379,True,False,False
378,18.0,querydsl,MongodbSerializer,com.querydsl.mongodb.mongodbserializertest.notin,0.3115880904370994,0.6884119095629005,True,False,False
381,18.0,querydsl,GeometryPath,com.querydsl.spatial.geometrypathtest.convert,0.0,1.0,True,False,False
384,18.0,querydsl,ExtendedNamingStrategy,com.querydsl.sql.codegen.extendednamingstrategytest.getpropertynameforinverseforeignkey,0.6410215350014651,0.3589784649985349,False,False,False
385,18.0,querydsl,MetaDataExporter,com.querydsl.sql.codegen.metadataexportertest.minimal_configuration_with_schemas_and_tables,0.6580699425359429,0.3419300574640571,False,False,False
386,18.0,querydsl,MetaDataExporter,com.querydsl.sql.codegen.metadataexportertest.minimal_configuration_without_keys,0.6716179751303537,0.3283820248696463,False,False,False
388,18.0,querydsl,RenameMapping,com.querydsl.sql.codegen.support.renamemappingtest.tabletotable,0.808090783484392,0.191909216515608,False,False,False
389,18.0,querydsl,Configuration,com.querydsl.sql.configurationtest.custom_type,0.5076395461314922,0.4923604538685078,False,False,False
390,18.0,querydsl,Configuration,com.querydsl.sql.configurationtest.get_schema,0.4011354510557313,0.5988645489442688,False,False,False
392,18.0,querydsl,DerbyTemplates,com.querydsl.sql.derbytemplatestest.nextval,0.2258341521901909,0.774165847809809,True,False,False
393,18.0,querydsl,DerbyTemplates,com.querydsl.sql.derbytemplatestest.precedence,0.1100991653219827,0.8899008346780173,True,False,False
