,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,5.0,1.0,1.0,4.0,0.8333333333333334,0.5555555555555556,0.5454545454545454,0.5454545454545454,0.6666666666666667,0.04303314829119352
1,6.0,0.0,2.0,3.0,1.0,0.6666666666666666,0.7272727272727273,0.5454545454545454,0.8,0.5163977794943223
2,3.0,1.0,2.0,5.0,0.75,0.375,0.45454545454545453,0.36363636363636365,0.5,0.03857583749052298
3,2.0,0.0,2.0,6.0,1.0,0.25,0.4,0.2,0.4,0.25
4,3.0,2.0,0.0,5.0,0.6,0.375,0.3,0.5,0.4615384615384615,-0.5
5,4.0,2.0,0.0,4.0,0.6666666666666666,0.5,0.4,0.6,0.5714285714285715,-0.4082482904638631
6,6.0,0.0,2.0,2.0,1.0,0.75,0.8,0.6,0.8571428571428571,0.6123724356957946
7,7.0,2.0,0.0,1.0,0.7777777777777778,0.875,0.7,0.9,0.823529411764706,-0.16666666666666666
8,6.0,1.0,1.0,2.0,0.8571428571428571,0.75,0.7,0.7,0.7999999999999999,0.2182178902359924
9,2.0,1.0,1.0,6.0,0.6666666666666666,0.25,0.3,0.3,0.36363636363636365,-0.2182178902359924
10,44.0,10.0,11.0,38.0,0.8151587301587302,0.5347222222222222,0.5327272727272727,0.6243942332177626,0.03854642438413036,
