,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,0.0,0.0,5.0,5.0,0.0,0.0,0.5,0.0,0.0,0.0
1,0.0,0.0,5.0,5.0,0.0,0.0,0.5,0.0,0.0,0.0
2,0.0,0.0,5.0,5.0,0.0,0.0,0.5,0.0,0.0,0.0
3,0.0,0.0,5.0,5.0,0.0,0.0,0.5,0.0,0.0,0.0
4,0.0,0.0,5.0,5.0,0.0,0.0,0.5,0.0,0.0,0.0
5,0.0,0.0,5.0,5.0,0.0,0.0,0.5,0.0,0.0,0.0
6,0.0,0.0,5.0,5.0,0.0,0.0,0.5,0.0,0.0,0.0
7,0.0,0.0,5.0,5.0,0.0,0.0,0.5,0.0,0.0,0.0
8,0.0,0.0,5.0,4.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
9,0.0,0.0,5.0,4.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
10,0.0,0.0,50.0,48.0,0.0,0.0,0.5111111111111111,0.0,0.0,
