,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,14.0,162.0,57.0,10.0,0.07954545454545454,0.5833333333333334,0.29218106995884774,0.7242798353909465,0.13999999999999999,-0.10441199742829563,0.2710528400782327
1,18.0,189.0,36.0,9.0,0.08695652173913043,0.6666666666666666,0.21428571428571427,0.8214285714285714,0.15384615384615383,-0.13997929453512303,0.3649431684262677
2,18.0,181.0,44.0,6.0,0.09045226130653267,0.75,0.24899598393574296,0.7991967871485943,0.16143497757847536,-0.04010872994443284,0.22825529552282978
3,13.0,156.0,29.0,14.0,0.07692307692307693,0.48148148148148145,0.19811320754716982,0.7971698113207547,0.1326530612244898,-0.2999251095697394,0.22418814722357178
4,1.0,21.0,210.0,28.0,0.045454545454545456,0.034482758620689655,0.8115384615384615,0.08461538461538462,0.0392156862745098,-0.06382443691951491,0.0689026196202761
5,16.0,158.0,32.0,10.0,0.09195402298850575,0.6153846153846154,0.2222222222222222,0.8055555555555556,0.16,-0.17774954957833689,0.2661023443380386
6,17.0,175.0,25.0,3.0,0.08854166666666667,0.85,0.19090909090909092,0.8727272727272727,0.16037735849056603,-0.021564548729448567,0.25761656047013093
7,17.0,161.0,35.0,11.0,0.09550561797752809,0.6071428571428571,0.23214285714285715,0.7946428571428571,0.16504854368932037,-0.17543302556312354,0.2187976918753191
8,12.0,180.0,39.0,9.0,0.0625,0.5714285714285714,0.2125,0.8,0.11267605633802817,-0.17694958208152353,0.1955627936917568
9,27.0,202.0,25.0,2.0,0.11790393013100436,0.9310344827586207,0.203125,0.89453125,0.20930232558139533,0.04247738180103425,0.2763759340930824
10,153.0,1585.0,532.0,102.0,0.08357370977324449,0.6090954766816836,0.28260136075401066,0.7394147325329936,0.1434554163022939,-0.11574688925485041,0.2371797395339506
