,idProject,nameProject,productionClass,testCase,probabilityEagerTest,isEagerTest,isEagerTestManual,prediction
92,8.0,hutool,TypeUtil,cn.hutool.core.util.typeutiltest.geteletypetest,0.0918940325033869,False,True,False
96,8.0,hutool,ZipUtil,cn.hutool.core.util.ziputiltest.unziptest,0.4828003900561186,False,False,True
97,8.0,hutool,ZipUtil,cn.hutool.core.util.ziputiltest.zipdirtest,0.4791442440445462,False,False,True
100,8.0,hutool,Sign,cn.hutool.crypto.test.signtest.signandverifyusekeytest,0.4850814134905163,False,True,False
101,8.0,hutool,NamedSql,cn.hutool.db.test.namedsqltest.parsetest2,0.0102418066698731,False,True,True
104,8.0,hutool,QrCodeUtil,cn.hutool.extra.qrcode.qrcodeutiltest.generatetest3,0.3657907791663589,False,False,False
107,8.0,hutool,TemplateUtil,cn.hutool.extra.template.templateutiltest.rythmenginetest,0.0962793336979356,False,True,False
109,8.0,hutool,HtmlUtil,cn.hutool.http.test.htmlutiltest.removehtmltagtest,0.3185659083160683,False,True,True
111,8.0,hutool,HttpUtil,cn.hutool.http.test.httputiltest.decodeparamstest,0.6188906855471068,True,False,False
112,8.0,hutool,HttpUtil,cn.hutool.http.test.httputiltest.decodeparamtest,0.6953592508729378,True,True,False
114,8.0,hutool,JSONObject,cn.hutool.json.jsonobjecttest.parsestringtest,0.4633416984380211,False,False,True
116,8.0,hutool,JSONObject,cn.hutool.json.jsonobjecttest.specialchartest,0.5795921259582155,False,False,True
117,8.0,hutool,JSONUtil,cn.hutool.json.jsonutiltest.getstrtest2,0.6847064010724602,True,False,False
118,8.0,hutool,JSONUtil,cn.hutool.json.jsonutiltest.tobeantest,0.6205224105699719,True,False,False
119,8.0,hutool,JSONUtil,cn.hutool.json.jsonutiltest.tobeantest2,0.5243776603031465,False,True,False
120,8.0,hutool,JSONUtil,cn.hutool.json.jsonutiltest.todatetest,0.6178584692349504,True,False,False
121,8.0,hutool,JSONUtil,cn.hutool.json.jsonutiltest.tojsonstrtest,0.6783373701252056,True,True,False
124,8.0,hutool,Setting,cn.hutool.setting.test.settingtest.settingtest,0.3721341960467189,False,False,True
1,8.0,hutool,BeanUtil,cn.hutool.core.bean.beanutiltest.beantomaptest,0.4314520308962275,False,False,True
3,8.0,hutool,BeanUtil,cn.hutool.core.bean.beanutiltest.maptobeantest,0.5619468774305629,False,True,False
7,8.0,hutool,CollUtil,cn.hutool.core.collection.collutiltest.tomaplistandtolistmaptest,0.6315292438357829,True,True,False
8,8.0,hutool,IterUtil,cn.hutool.core.collection.iterutiltest.countmaptest,0.5316641294278205,False,False,False
11,8.0,hutool,ConverterRegistry,cn.hutool.core.convert.converterregistrytest.customtest,1.0,True,True,True
12,8.0,hutool,Convert,cn.hutool.core.convert.converttest.longandbytestest,0.7158513827577646,True,True,False
16,8.0,hutool,Convert,cn.hutool.core.convert.converttest.tolongtest,0.585110733678422,False,True,False
17,8.0,hutool,Convert,cn.hutool.core.convert.converttest.tonumbertest,0.6640526115058956,True,True,True
18,8.0,hutool,Convert,cn.hutool.core.convert.converttest.tosqldatetest,0.6424878969630412,True,True,True
19,8.0,hutool,NumberChineseFormater,cn.hutool.core.convert.numberchineseformatertest.formattranditionaltest,0.3211539435120544,False,True,True
20,8.0,hutool,DateTime,cn.hutool.core.date.datetimetest.monthtest,0.6143408052394042,True,False,False
23,8.0,hutool,DateTime,cn.hutool.core.date.datetimetest.tostringtest,0.3449689606673942,False,False,True
24,8.0,hutool,DateUtil,cn.hutool.core.date.dateutiltest.parsetodatetimetest3,0.3676317959516767,False,True,False
27,8.0,hutool,DateUtil,cn.hutool.core.date.dateutiltest.parseutctest,0.4589517614138577,False,True,False
28,8.0,hutool,DateUtil,cn.hutool.core.date.dateutiltest.rangetolisttest,0.4547908057813331,False,True,False
31,8.0,hutool,ExceptionUtil,cn.hutool.core.exceptions.exceptionutiltest.wraptest,0.6659234476094695,True,False,True
32,8.0,hutool,ClassPathResource,cn.hutool.core.io.classpathresourcetest.readfromjartest,0.3368548547228649,False,True,True
33,8.0,hutool,FileCopier,cn.hutool.core.io.filecopiertest.copyfiletodirtest,0.2677965143954955,False,False,False
38,8.0,hutool,FileUtil,cn.hutool.core.io.fileutiltest.loopfilestest,0.5676370204193905,False,True,False
41,8.0,hutool,Dict,cn.hutool.core.lang.dicttest.dicttest,1.0,True,False,True
43,8.0,hutool,StrSpliter,cn.hutool.core.lang.strsplitertest.splitbychartest,0.1015644166054966,False,False,True
44,8.0,hutool,StrSpliter,cn.hutool.core.lang.strsplitertest.splitbystrtest,0.0866329592008791,False,False,True
45,8.0,hutool,Validator,cn.hutool.core.lang.validatortest.islowercasetest,0.3983398135314741,False,False,True
47,8.0,hutool,Validator,cn.hutool.core.lang.validatortest.isupercasetest,0.3652228914611222,False,False,False
48,8.0,hutool,MapUtil,cn.hutool.core.map.maputiltest.reversetest,0.426974386031307,False,False,False
49,8.0,hutool,Arrangement,cn.hutool.core.math.arrangementtest.selecttest,0.4780468560208899,False,True,False
50,8.0,hutool,CsvParser,cn.hutool.core.text.csv.csvparsertest.parsetest2,0.0245834509029929,False,True,False
52,8.0,hutool,CsvReader,cn.hutool.core.text.csv.csvreadertest.readtest,1.0,True,True,True
55,8.0,hutool,UnicodeUtil,cn.hutool.core.text.unicodeutiltest.converttest3,0.2263104386280577,False,False,False
57,8.0,hutool,ArrayUtil,cn.hutool.core.util.arrayutiltest.indexoftest,0.6466606039044667,True,False,True
59,8.0,hutool,ClassUtil,cn.hutool.core.util.classutiltest.a,0.8392306765074958,True,False,True
60,8.0,hutool,ClassUtil,cn.hutool.core.util.classutiltest.getclassnametest,0.4898503704639382,False,False,True
64,8.0,hutool,EnumUtil,cn.hutool.core.util.enumutiltest.getnamefieldmaptest,0.4129102428437,False,False,True
66,8.0,hutool,IdcardUtil,cn.hutool.core.util.idcardutiltest.getagebyidcardtest,0.5580127444166483,False,True,False
67,8.0,hutool,IdUtil,cn.hutool.core.util.idutiltest.benchtest,0.7155980865280287,True,True,False
68,8.0,hutool,IdUtil,cn.hutool.core.util.idutiltest.createsnowflaketest,0.6470191785077211,True,False,True
70,8.0,hutool,IdUtil,cn.hutool.core.util.idutiltest.randomuuidtest,0.599325466386196,False,False,False
73,8.0,hutool,ImageUtil,cn.hutool.core.util.imageutiltest.scalebywidthandheighttest,0.2682755120671667,False,False,False
75,8.0,hutool,NetUtil,cn.hutool.core.util.netutiltest.longtoiptest,0.5213551282378635,False,False,False
78,8.0,hutool,RandomUtil,cn.hutool.core.util.randomutiltest.randomdoubletest,0.5241410870816119,False,False,False
79,8.0,hutool,ReflectUtil,cn.hutool.core.util.reflectutiltest.getfieldtest,0.5975778565824832,False,False,False
80,8.0,hutool,ReUtil,cn.hutool.core.util.reutiltest.escapetest,0.7067374197699006,True,False,False
81,8.0,hutool,ReUtil,cn.hutool.core.util.reutiltest.gettest,0.5928834740125657,False,False,True
85,8.0,hutool,StrUtil,cn.hutool.core.util.strutiltest.isblanktest,0.6070990543531636,True,False,False
87,8.0,hutool,StrUtil,cn.hutool.core.util.strutiltest.removeprefixignorecasetest,0.6332952561607557,True,True,False
88,8.0,hutool,StrUtil,cn.hutool.core.util.strutiltest.repeatandjointest,0.7378274681576076,True,True,False
89,8.0,hutool,StrUtil,cn.hutool.core.util.strutiltest.replacetest2,0.5070193306216549,False,False,False
93,8.0,hutool,XmlUtil,cn.hutool.core.util.xmlutiltest.readtest,0.6059783472166652,True,False,False
94,8.0,hutool,XmlUtil,cn.hutool.core.util.xmlutiltest.writetest,0.4238788038580241,False,False,False
95,8.0,hutool,ZipUtil,cn.hutool.core.util.ziputiltest.unzipchinesetest,0.3835035986697096,False,False,True
98,8.0,hutool,RSA,cn.hutool.crypto.test.rsatest.rsatest,0.3503154876713449,False,True,False
99,8.0,hutool,Sign,cn.hutool.crypto.test.signtest.signandverifytest,0.3506236030128914,False,False,False
102,8.0,hutool,Mail,cn.hutool.extra.mail.mailtest.mailaccounttest,0.6422494669612622,True,False,True
103,8.0,hutool,Mail,cn.hutool.extra.mail.mailtest.sendbyaccounttest,0.5399192805140867,False,False,False
105,8.0,hutool,BeetlUtil,cn.hutool.extra.template.beetlutiltest.renderstrtest,1.0,True,True,True
106,8.0,hutool,TemplateUtil,cn.hutool.extra.template.templateutiltest.freemarkerenginetest,0.1058238576066861,False,True,True
108,8.0,hutool,TemplateUtil,cn.hutool.extra.template.templateutiltest.thymeleafenginetest,0.1136920974236305,False,True,False
110,8.0,hutool,HttpRequest,cn.hutool.http.test.httprequesttest.asyncgettest,0.4766003297215803,False,True,False
113,8.0,hutool,JSONArray,cn.hutool.json.jsonarraytest.parsebeanlisttest,0.4768750460093368,False,True,False
115,8.0,hutool,JSONObject,cn.hutool.json.jsonobjecttest.parsestringtest2,0.5628553749049907,False,False,False
122,8.0,hutool,ScriptUtil,cn.hutool.script.test.scriptutiltest.compiletest,0.2968534647951356,False,False,False
123,8.0,hutool,ScriptUtil,cn.hutool.script.test.scriptutiltest.evaltest,0.2968534647951356,False,False,False
125,8.0,hutool,Setting,cn.hutool.setting.test.settingtest.settingtestforabspath,0.4680633386342931,False,False,False
