,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,8.0,26.0,18.0,7.0,0.23529411764705882,0.5333333333333333,0.4406779661016949,0.576271186440678,0.326530612244898,-0.05073435763428251
1,6.0,21.0,23.0,9.0,0.2222222222222222,0.4,0.4915254237288136,0.4576271186440678,0.2857142857142857,-0.06753693340489612
2,9.0,18.0,26.0,6.0,0.3333333333333333,0.6,0.5932203389830508,0.4576271186440678,0.42857142857142855,0.16685595311797866
3,8.0,20.0,24.0,7.0,0.2857142857142857,0.5333333333333333,0.5423728813559322,0.4745762711864407,0.37209302325581395,0.06870233745386015
4,9.0,30.0,14.0,6.0,0.23076923076923078,0.6,0.3898305084745763,0.6610169491525424,0.33333333333333337,-0.07526178090063816
5,8.0,23.0,21.0,6.0,0.25806451612903225,0.5714285714285714,0.5,0.5344827586206896,0.35555555555555557,0.041779974409940634
6,6.0,19.0,25.0,8.0,0.24,0.42857142857142855,0.5344827586206896,0.43103448275862066,0.30769230769230765,-0.0028055154538562162
7,6.0,21.0,23.0,8.0,0.2222222222222222,0.42857142857142855,0.5,0.46551724137931033,0.29268292682926833,-0.041779974409940634
8,7.0,22.0,21.0,8.0,0.2413793103448276,0.4666666666666667,0.4827586206896552,0.5,0.3181818181818182,-0.039374961547907886
9,12.0,21.0,22.0,3.0,0.36363636363636365,0.8,0.5862068965517241,0.5689655172413793,0.5000000000000001,0.2755429005861427
10,79.0,221.0,217.0,68.0,0.26326356020185765,0.5361904761904761,0.5061075394506136,0.35203552913787095,0.02753876422164006,
