,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,2.0,13.0,12.0,0.0,0.13333333333333333,1.0,0.5185185185185185,0.5555555555555556,0.23529411764705882,0.2529822128134704
1,0.0,13.0,12.0,2.0,0.0,0.0,0.4444444444444444,0.48148148148148145,0.0,-0.27255405754769874
2,1.0,11.0,14.0,1.0,0.08333333333333333,0.5,0.5555555555555556,0.4444444444444444,0.14285714285714285,0.0316227766016838
3,0.0,11.0,14.0,2.0,0.0,0.0,0.5185185185185185,0.4074074074074074,0.0,-0.23452078799117146
4,2.0,13.0,11.0,1.0,0.13333333333333333,0.6666666666666666,0.48148148148148145,0.5555555555555556,0.2222222222222222,0.07905694150420949
5,2.0,15.0,9.0,1.0,0.11764705882352941,0.6666666666666666,0.4074074074074074,0.6296296296296297,0.2,0.02711630722733202
6,1.0,13.0,11.0,2.0,0.07142857142857142,0.3333333333333333,0.4444444444444444,0.5185185185185185,0.11764705882352941,-0.13103560459023977
7,1.0,11.0,13.0,2.0,0.08333333333333333,0.3333333333333333,0.5185185185185185,0.4444444444444444,0.13333333333333333,-0.07905694150420949
8,2.0,8.0,16.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.37037037037037035,0.30769230769230765,0.21693045781865616
9,1.0,10.0,14.0,2.0,0.09090909090909091,0.3333333333333333,0.5555555555555556,0.4074074074074074,0.14285714285714288,-0.05330017908890261
10,12.0,118.0,126.0,14.0,0.0913318054494525,0.45,0.5111111111111111,0.1501903325432737,-0.016275887475687024,
