,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,10.0,6.0,0.0,0.0,0.625,1.0,0.625,1.0,0.7692307692307693,0.0
1,10.0,6.0,0.0,0.0,0.625,1.0,0.625,1.0,0.7692307692307693,0.0
2,10.0,6.0,0.0,0.0,0.625,1.0,0.625,1.0,0.7692307692307693,0.0
3,9.0,6.0,0.0,0.0,0.6,1.0,0.6,1.0,0.7499999999999999,0.0
4,9.0,6.0,0.0,0.0,0.6,1.0,0.6,1.0,0.7499999999999999,0.0
5,9.0,6.0,0.0,0.0,0.6,1.0,0.6,1.0,0.7499999999999999,0.0
6,9.0,6.0,0.0,0.0,0.6,1.0,0.6,1.0,0.7499999999999999,0.0
7,9.0,6.0,0.0,0.0,0.6,1.0,0.6,1.0,0.7499999999999999,0.0
8,9.0,6.0,0.0,0.0,0.6,1.0,0.6,1.0,0.7499999999999999,0.0
9,10.0,5.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8,0.0
10,94.0,59.0,0.0,0.0,0.6141666666666666,1.0,0.6141666666666666,0.7607692307692306,0.0,
