,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc
0,6.0,1.0,0.0,3.0,0.8571428571428571,0.6666666666666666,0.6,0.7,0.75,-0.21821789023599236
1,6.0,1.0,0.0,3.0,0.8571428571428571,0.6666666666666666,0.6,0.7,0.75,-0.21821789023599236
2,6.0,0.0,1.0,3.0,1.0,0.6666666666666666,0.7,0.6,0.8,0.408248290463863
3,5.0,0.0,1.0,4.0,1.0,0.5555555555555556,0.6,0.5,0.7142857142857143,0.3333333333333333
4,5.0,1.0,1.0,3.0,0.8333333333333334,0.625,0.6,0.6,0.7142857142857143,0.10206207261596577
5,4.0,1.0,1.0,4.0,0.8,0.5,0.5,0.5,0.6153846153846154,0.0
6,4.0,1.0,0.0,4.0,0.8,0.5,0.4444444444444444,0.5555555555555556,0.6153846153846154,-0.31622776601683794
7,3.0,0.0,1.0,5.0,1.0,0.375,0.4444444444444444,0.3333333333333333,0.5454545454545454,0.25
8,6.0,0.0,1.0,2.0,1.0,0.75,0.7777777777777778,0.6666666666666666,0.8571428571428571,0.5
9,5.0,1.0,0.0,3.0,0.8333333333333334,0.625,0.5555555555555556,0.6666666666666666,0.7142857142857143,-0.25
10,50.0,6.0,6.0,34.0,0.8980952380952383,0.5930555555555556,0.5822222222222222,0.7076223776223776,0.059098014992433945,
