,tp,fp,tn,fn,precision,recall,accuracy,inspection_rate,f1_score,mcc,auc_pr
0,0.0,10.0,4.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.5
1,0.0,13.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.9285714285714286,0.0,0.0,0.5
2,0.0,12.0,2.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.5
3,1.0,13.0,0.0,0.0,0.07142857142857142,1.0,0.07142857142857142,1.0,0.13333333333333333,0.0,1.0
4,1.0,10.0,3.0,0.0,0.09090909090909091,1.0,0.2857142857142857,0.7857142857142857,0.16666666666666669,0.14484136487558028,0.045454545454545456
5,1.0,10.0,3.0,0.0,0.09090909090909091,1.0,0.2857142857142857,0.7857142857142857,0.16666666666666669,0.14484136487558028,0.25
6,0.0,10.0,3.0,1.0,0.0,0.0,0.21428571428571427,0.7142857142857143,0.0,-0.43852900965351466,0.038461538461538464
7,1.0,12.0,1.0,0.0,0.07692307692307693,1.0,0.14285714285714285,0.9285714285714286,0.14285714285714288,0.07692307692307693,1.0
8,0.0,9.0,4.0,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.5
9,0.0,10.0,3.0,0.0,0.0,0.0,0.23076923076923078,0.7692307692307693,0.0,0.0,0.5
10,4.0,109.0,24.0,1.0,0.03301698301698301,0.4,0.20384615384615384,0.8175824175824177,0.06095238095238096,-0.0071923202979277175,0.48339160839160844
